,reviewID,sentenceID,review,target,category,polarity
233,1367358,1367358:1,The food is authentic Italian - delicious!,food,FOOD,positive
234,1367358,1367358:2,"Pizza is terrific, as is homemade pasta.","Pizza,homemade pasta","FOOD,FOOD","positive,positive"
235,1367358,1367358:3,"Ambience is delightful, service impeccable.","Ambience,service","AMBIENCE,SERVICE","positive,positive"
236,1380450,1380450:0,I'm still mad that i had to pay for lousy food.,food,FOOD,negative
237,1380450,1380450:1,The hanger steak was like rubber and the tuna was flavorless not to mention it tasted like it had just been thawed.,"hanger steak,tuna","FOOD,FOOD","negative,negative"
238,1380450,1380450:2,Service was also horrible and the ambience is not that great.,"Service,ambience","SERVICE,AMBIENCE","negative,negative"
239,1387314,1387314:1,This is my first time writing a review for a restaurant because the food and service was excellent.,"food,service","FOOD,SERVICE","positive,positive"
240,1387314,1387314:2,The filet mignon dish was superb!,filet mignon dish,FOOD,positive
241,1387314,1387314:4,It's a small cute restaurant.,restaurant,AMBIENCE,positive
242,1390357,1390357:2,"I like the ambience, it's very dark and original.",ambience,AMBIENCE,positive
243,1390357,1390357:4,The sushi is amazing!!! ,sushi,FOOD,positive
244,1390357,1390357:5,And amazingly cheap.,,PRICES,positive
245,1394712,1394712:0,Very affordable and excellent ambient!,"ambient,NULL","AMBIENCE,PRICES","positive,positive"
246,1394712,1394712:1,We ordered some beef and noodle soup dishes from the Thai section of the menu but nothing we got was Thai.,beef and noodle soup dishes,FOOD,negative
247,1394712,1394712:2,We were very disappointed.,,FOOD,negative
248,1394712,1394712:3,We won't go to this place again for a good meal.,meal,FOOD,negative
249,1394712,1394712:4,"However, I think this place is a good hang out spot.",place,AMBIENCE,positive
250,1395421,1395421:1,THe Pizza and wine were excellent-the service too--but what really MADE this place was the backyard dining area.,"Pizza,wine,service,backyard dining area","FOOD,FOOD,SERVICE,AMBIENCE","positive,positive,positive,positive"
251,1395421,1395421:2,It is one the nicest outdoor restaurants I have ever seen in NY--I am from Italy and this place rivals the ones in my country.,,AMBIENCE,positive
252,1398844,1398844:0,"First of all, this place is *not* romantic, as claimed by Citysearch's editorial review.",place,AMBIENCE,negative
253,1398844,1398844:1,"Either that, or the editor's idea of romance must be sharing a conversation with the next table, while trying to speak louder than the traffic on 57th.",,AMBIENCE,negative
254,1398844,1398844:2,"The tables are crammed way too close, the menu is typical of any Italian restaurant, and the wine list is simply overpriced.","tables,menu,wine list","AMBIENCE,FOOD,PRICES","negative,neutral,negative"
255,1398844,1398844:3,Slightly above average wines start at $70+ with only one selection listed at $30+.,"wines,wines","FOOD,PRICES","negative,negative"
256,1398844,1398844:4,Service is not what one would expect from a joint in this price category.,Service,SERVICE,negative
257,1398844,1398844:5,"For instance, plates were just dumped on the table, I was handed the wine list upside down, etc.... ",,SERVICE,negative
258,1398844,1398844:6,Somehow working the italian charm with constant mille grazie does not constitute proper service.,service,SERVICE,negative
259,1398844,1398844:7,"To be completely fair, the only redeeming factor was the food, which was above average, but couldn't make up for all the other deficiencies of Teodora.","food,Teodora",FOOD,"positive,negative"
260,1404042,1404042:1,Not one of our meals was edible - bland and/or made with weird rosemary or orange flavoring.,"meals,rosemary or orange flavoring","FOOD,FOOD","negative,negative"
261,1404042,1404042:2,Fish was overdone.,Fish,FOOD,negative
262,1404042,1404042:3,"Cute place, nice wait staff but would never go there again.","wait staff,place,place","SERVICE,AMBIENCE","positive,positive,negative"
263,1404042,1404042:4,Someone else recommended the dessert - we also left that.,dessert,FOOD,negative
264,1404042,1404042:5,One of us actually liked the expresso - that's it.,expresso,FOOD,positive
265,1410878,1410878:1,I've never had bad service and the fish is fresh and delicious.,"service,fish","SERVICE,FOOD","positive,positive"
266,1410878,1410878:2,Their tuna tartar appetizer is to die for.,tuna tartar appetizer,FOOD,positive
267,1413697,1413697:0,"I come from a family of pizzeria owners, and I'm almost ashamed to say that the pizza in Fornino's blows my families receipies away.",pizza,FOOD,positive
268,1413697,1413697:1,It is simply amazing.,,FOOD,positive
269,1413697,1413697:2,The place is so cool and the service is prompt and curtious.,"service,place","SERVICE,AMBIENCE","positive,positive"
270,1417496,1417496:0,A restaurant that doesn't try to do anything except serve great food with great service in a pleasant atmosphere.,"food,service,atmosphere","FOOD,SERVICE,AMBIENCE","positive,positive,positive"
271,1417496,1417496:1,No gimmicks here -- the food speaks for itself in its freshness and preparation.,food,FOOD,positive
272,1417496,1417496:2,The dining room is quietly elegant with no music to shout over -- how refreshing!,dining room,AMBIENCE,positive
273,1417496,1417496:3,"The service was impeccable and unobtrusive -- the staff knows what they are there to do -- to know their menu, present your meal, and attend to your needs.","service,staff","SERVICE,SERVICE","positive,positive"
274,1417496,1417496:4,"Looking around, I saw a room full of New Yorkers enjoying a real meal in a real restaurant, not a clubhouse of the fabulous trying to be seen.","meal,restaurant","FOOD,AMBIENCE","positive,positive"
275,1430994,1430994:0,The view is breathtaking the service is top notch... the ambiance is wonderfull.,"view,service,ambiance","AMBIENCE,SERVICE,AMBIENCE","positive,positive,positive"
276,1430994,1430994:1,The staff offers impeccable service.,staff,SERVICE,positive
277,1430994,1430994:2,I had Lobster Bisque it has 2 oz. of Maine Lobster in it.,Lobster Bisque,FOOD,positive
278,1430994,1430994:3,My boyfriend had the New England Chowder it was good but I think the award should go to the Lobster Bisque.,"New England Chowder,Lobster Bisque","FOOD,FOOD","positive,positive"
279,1430994,1430994:5,It was divine melts in your mouth.,,FOOD,positive
280,1430994,1430994:6,My boyfriend had Prime Rib it was good .,Prime Rib,FOOD,positive
281,1430994,1430994:7,We didn't want a bottle of bubbly on a weekday so we each got little bottles of Korbett it was just enough. ,bottles of Korbett,FOOD,positive
282,1430994,1430994:9,It's cuz it's so good you need to taste it!!! ,,FOOD,positive
283,1431154,1431154:0,My wife and I ate here earlier this week and have not stopped ranting and raving about the food.,food,FOOD,positive
284,1431154,1431154:1,If you like spicy food get the chicken vindaloo.,chicken vindaloo,FOOD,positive
285,1431154,1431154:2,It's very spicy but not offensive.,,FOOD,positive
286,1432551,1432551:0,Go to Volare for 1st class service and terrific food.,"service,food","SERVICE,FOOD","positive,positive"
287,1432551,1432551:1,The portions are large and the servers always surprise us with a different starter.,"portions,servers","FOOD,SERVICE","positive,positive"
288,1432551,1432551:2,The wine list is excellent.,wine list,FOOD,positive
289,1439875,1439875:0,The food is amazing... especially if you get the Chef's tasting menu and your favourite bottle (or two!) of wine from an extensive selection of wines.,"food,selection of wines,Chef's tasting menu","FOOD,FOOD,FOOD","positive,positive,positive"
290,1439875,1439875:1,"The place is small and intimate and you may feel a little crowded, but the service is excellent and it's great for friends out, a romantic date, or a special occassion.","service,place,place","SERVICE,AMBIENCE","positive,negative,positive"
291,1439875,1439875:3,The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like.,"food,prixe fixe tasting menu,prixe fixe tasting menu,NULL","PRICES,FOOD,PRICES,SERVICE","negative,positive,positive,positive"
292,1448587,1448587:0,"With the exception of our lemon salad that had so much pepper on it that our eyes started watering, the food here was decent, not great.","food,lemon salad","FOOD,FOOD","neutral,negative"
293,1448587,1448587:1,The menu is very limited - i think we counted 4 or 5 entrees.,menu,FOOD,negative
294,1448587,1448587:2,"We ordered the special, grilled branzino, that was so infused with bone, it was difficult to eat.",grilled branzino,FOOD,negative
295,1448587,1448587:3,"The decor in this place is very diner-ish and the kind of place you expect in the East Village - not romantic, just simple, small and sparse.",decor,AMBIENCE,neutral
296,1451107,1451107:0,This place is so much fun.,place,AMBIENCE,positive
297,1451107,1451107:4,Our food was great too!,food,FOOD,positive
298,1451107,1451107:5,And really large portions.,portions,FOOD,positive
299,1451107,1451107:6,The staff was the friendliest that have seen in New York.,staff,SERVICE,positive
300,1451109,1451109:1,It is a lot of fun with live entertainment and all kinds of Disney type special effects.,,AMBIENCE,positive
301,1451109,1451109:2,The food was pretty tradional but it was hot and good with large portions.,"food,portions","FOOD,FOOD","positive,positive"
302,1457607,1457607:0,The place is a lot of fun.,place,AMBIENCE,positive
303,1457607,1457607:2,The characters really make for an enjoyable experience.,characters,AMBIENCE,positive
304,1457607,1457607:3,"The food however, is what one might expect.",food,FOOD,negative
305,1457607,1457607:4,It is very overpriced and not very tasty.,"NULL,NULL","FOOD,PRICES","negative,negative"
306,1459569,1459569:0,Went there with my wife and we had to wait for a table even though you could see there many that were empty with not reservation sigh on them.,,SERVICE,negative
307,1459569,1459569:1,Service was slow had to wait to order and get food although not crowded.,Service,SERVICE,negative
308,1459569,1459569:2,Drinks way over priced.,Drinks,PRICES,negative
309,1459569,1459569:3,Food was good not great not worth the wait or another visit,"Food,NULL",FOOD,"neutral,negative"
310,1460715,1460715:0,Great pizza for lunch place.,pizza,FOOD,positive
311,1460715,1460715:1,Service was quick.,Service,SERVICE,positive
312,1460715,1460715:2,The pizza was great.,pizza,FOOD,positive
313,1460715,1460715:3,And it was quick which is very important.,,SERVICE,positive
314,1460715,1460715:4,Have the iced tea.,iced tea,FOOD,positive
315,1460715,1460715:5,It was wonderful.,,FOOD,positive
316,1470286,1470286:0,"Whenever you need a Sushi fix, Mizu will be there with quality fish and great service.","fish,service","FOOD,SERVICE","positive,positive"
317,1470286,1470286:1,Delivery is fast too.,Delivery,SERVICE,positive
318,1470286,1470286:2,"Great friendly service, Fast seating, Fast Delivery, Excellent sushi.","service,seating,Delivery,sushi","SERVICE,SERVICE,SERVICE,FOOD","positive,positive,positive,positive"
319,1470286,1470286:3,A little overpriced but worth it once you take a bite.,"NULL,NULL","PRICES,FOOD","negative,positive"
320,1470334,1470334:1,Ess-A-Bagel (either by Sty-town or midtown) is by far the best bagel in NY.,bagel,FOOD,positive
321,1470334,1470334:2,"The bagels always warm, soft on the inside, crispy on the outside and enormous in size.","bagels,bagels","FOOD,FOOD","positive,positive"
322,1470334,1470334:3,They have a huge selection of different cream cheeses and all of their salads are great.,"salads,cream cheeses","FOOD,FOOD","positive,positive"
323,1470334,1470334:4,The lox is always fresh too.,lox,FOOD,positive
324,1471273,1471273:2,Not impressed with the food.,food,FOOD,negative
325,1471273,1471273:3,Prices too high for this cramped and unappealing resturant.,"resturant,resturant","PRICES,AMBIENCE","negative,negative"
326,1471273,1471273:4,Zero ambiance to boot.,ambiance,AMBIENCE,negative
327,1476493,1476493:2,"The ambience was nice, but service wasn't so great.","ambience,service","AMBIENCE,SERVICE","positive,negative"
328,1476493,1476493:3,"When you add it all together, it just doesn't seem worth it to me...especially considering the prices.","NULL,NULL",PRICES,"negative,negative"
329,1477631,1477631:1,I have lived in Japan for 7 years and the taste of the food and the feel of the restaurant is like being back in Japan.,"food,feel","FOOD,AMBIENCE","positive,positive"
330,1477631,1477631:2,Thius is a must for anyone who loves Shabu-Shabu.,Shabu-Shabu,FOOD,positive
331,1486041,1486041:0,"The atmosphere is nothing special, but it feels like a Sushi establishment in Tokyo.",atmosphere,AMBIENCE,positive
332,1486041,1486041:1,The owner and staff are all Japanese as well and that adds to the entire ambiance.,"owner,staff,ambiance",AMBIENCE,"positive,positive,positive"
333,1486041,1486041:2,"Despite a slightly limited menu, everything prepared is done to perfection, ultra fresh and a work of food art.","menu,NULL,NULL","FOOD,FOOD,FOOD","negative,positive,positive"
334,1486041,1486041:4,Taxan delicious!,Taxan,FOOD,positive
335,1490757,1490757:2,The prices were CHEAP compared to the quality of service and food.,"NULL,service,food","PRICES,SERVICE,FOOD","positive,positive,positive"
336,1496205,1496205:1,The location and ambience is Ok but the food is what makes up for it.,"location,ambience,food","AMBIENCE,AMBIENCE,FOOD","neutral,neutral,positive"
337,1496205,1496205:2,There is a lot of variety even for people who eat vegetarian like me.,,FOOD,positive
338,1496205,1496205:3,Try green curry with vegetables.,green curry with vegetables,FOOD,positive
339,1496205,1496205:4,"The quantity is also very good, you will come out satisfied.",,FOOD,positive
340,1496205,1496205:5,"The service is ok, some of the people didn't get what they asked for.",service,SERVICE,neutral
341,1496707,1496707:1,I had the best ravioli ever.,ravioli,FOOD,positive
342,1496707,1496707:2,The wine the service was very good too.,"wine,service","FOOD,SERVICE","positive,positive"
343,1496707,1496707:3,Moderate prices.,,PRICES,neutral
344,1496707,1496707:4,A little noise but I think that was because of our party!,,AMBIENCE,neutral
345,1500453,1500453:1,This quaint and romantic trattoria is at the top of my Manhattan restaurant list.,"trattoria,trattoria",AMBIENCE,"positive,positive"
346,1500453,1500453:2,"The food is delicious - from the specials to the regular menu-fare, the dishes are never a disappointment.","food,dishes,specials,regular menu-fare","FOOD,FOOD,FOOD,FOOD","positive,positive,positive,positive"
347,1500453,1500453:3,"Whether it's the parmesean porcini souffle or the lamb glazed with balsamic vinegar, you will surely be transported to Northern Italy with one bite.","parmesean porcini souffle,lamb glazed with balsamic vinegar","FOOD,FOOD","positive,positive"
348,1500453,1500453:4,"Although the tables may be closely situated, the candle-light, food-quality and service overcompensate.","candle-light,food,service,tables","AMBIENCE,FOOD,SERVICE,AMBIENCE","positive,positive,positive,negative"
349,1506491,1506491:0,"I have known about this secret for the last 13 years, Emilio(the Godfather) has continued to serve food and wine for the gods at mortal prices.","food,wine,food,wine","FOOD,FOOD,PRICES,PRICES","positive,positive,positive,positive"
350,1506491,1506491:1,"If you go, try the marinara/arrabiatta sauce, the mozzarella en Carozza is mmmmmmmm..... everything is just delicious.","marinara/arrabiatta sauce,mozzarella en Carozza,NULL","FOOD,FOOD,FOOD","positive,positive,positive"
351,1506491,1506491:2,Check out the secret back room.,back room,AMBIENCE,positive
352,1538149,1538149:0,"I found the food, service and value exceptional everytime I have been there.","food,service,NULL","FOOD,SERVICE,PRICES","positive,positive,positive"
353,1538149,1538149:1,The food was authentic.,food,FOOD,positive
354,1538149,1538149:2,I felt as though I were eating in Paris.,,FOOD,positive
355,1538149,1538149:3,The service was excellent - friendly and attentive.,service,SERVICE,positive
356,1538149,1538149:4,The prices are wonderfully low.,,PRICES,positive
357,1538149,1538149:5,Very good wine choices.,wine choices,FOOD,positive
358,1543345,1543345:1,Who has room for Cheesesticks with the best pizza in NYC!,pizza,FOOD,positive
359,1543345,1543345:2,Get the pepperoni - YUM - and a family style salad.,"pepperoni,family style salad","FOOD,FOOD","positive,positive"
360,1543345,1543345:3,Great staff.,staff,SERVICE,positive
361,1543345,1543345:4,Always great service!,service,SERVICE,positive
362,1561259,1561259:0,"The food is good, I can't lie.",food,FOOD,positive
363,1561259,1561259:1,But the staff was so horrible to us.,staff,SERVICE,negative
364,1561259,1561259:2,The hostess and the waitress were incredibly rude and did everything they could to rush us out.,"hostess,waitress","SERVICE,SERVICE","negative,negative"
365,1561259,1561259:3,We were planning to get dessert but the waitress basically through the bill at us before we had a chance to order.,waitress,SERVICE,negative
366,1561259,1561259:4,"This place is pricey, and yes, the food is worth it; but the service makes you feel like you should be paying a quater of the price.","place,food,service","PRICES,FOOD,SERVICE","negative,positive,negative"
367,1572027,1572027:3,I ate here a week ago and found most dishes average at best and too expensive.,"dishes,dishes","FOOD,PRICES","negative,negative"
368,1572033,1572033:0,"Don't dine at Tamarind for the vegetarian dishes, they are simply not up to par with the non-veg selections.","vegetarian dishes,non-veg selections","FOOD,FOOD","negative,positive"
369,1572033,1572033:1,Decor is nice though service can be spotty.,"Decor,service","AMBIENCE,SERVICE","positive,negative"
370,1572033,1572033:4,"Most importantly, food is excellent.",food,FOOD,positive
371,1572033,1572033:5,Try the sea bass.,sea bass,FOOD,positive
372,1573534,1573534:0,First of all Dal Bukhara Rocks.,Dal Bukhara,FOOD,positive
373,1573534,1573534:3,I am happy i did the food was awsome.,food,FOOD,positive
374,1573534,1573534:4,JUST AWSOME.,,FOOD,positive
375,1573534,1573534:5,and yes Dal Bukhara is so dam good and so are all the kababs.,"kababs,Dal Bukhara","FOOD,FOOD","positive,positive"
376,1577714,1577714:2,The fish was not fresh and the rice tasted old and stale.,"fish,rice","FOOD,FOOD","negative,negative"
377,1577714,1577714:3,"Quite frankly, this is some of the worst sushi I have ever tried.",sushi,FOOD,negative
378,1586174,1586174:0,honestly the worst sushi my husband and i had in our entire lives.,sushi,FOOD,negative
379,1586174,1586174:3,the all-u-can-eat sushi is definitely in very poor quality.,all-u-can-eat sushi,FOOD,negative
380,1586174,1586174:4,"limited menu, no-so-fresh ingredients, thinly-sliced fish, fall-apart rice. ","menu,ingredients,fish,rice","FOOD,FOOD,FOOD,FOOD","negative,negative,negative,negative"
381,1586174,1586174:5,"the only things u could really taste are the very salty soy sauce (even its low sodium), the vinegar-soaked rice, and the scallion on top of the fish. ","soy sauce,rice","FOOD,FOOD","negative,negative"
382,1586174,1586174:6,the waitstaffs are nice though.,waitstaffs,SERVICE,positive
383,1603698,1603698:2,"Both times I was extremely dissappointed by the service, which was boarderline rude.",service,SERVICE,negative
384,1603698,1603698:3,They wouldnt even let me finish my glass of wine before offering another.,,SERVICE,negative
385,1603698,1603698:4,Much of the time it seems like they do not care about you.,,SERVICE,negative
386,1603698,1603698:5,"The dinner was ok, nothing I would have again.",dinner,FOOD,negative
387,1603698,1603698:6,"I had their eggs benedict for brunch, which were the worst in my entire life, I tried removing the hollondaise sauce completely that was how failed it was.",eggs benedict,FOOD,negative
388,1606837,1606837:1,With the theater 2 blocks away we had a delicious meal in a beautiful room.,"meal,room,NULL","FOOD,AMBIENCE,AMBIENCE","positive,positive,positive"
389,1606837,1606837:2,The service was attentive.,service,SERVICE,positive
390,1609375,1609375:1,"We love the food, drinks, and atmosphere!","food,drinks,atmosphere","FOOD,FOOD,AMBIENCE","positive,positive,positive"
391,1609375,1609375:2,"The svc can be a bit rude at times, esp if you have big group, but overall the restaurant is a must!","svc,restaurant",SERVICE,"negative,positive"
392,1609375,1609375:3,"Try the Pad Thai, it's fabulous and their prices are so cheap!","Pad Thai,NULL","FOOD,PRICES","positive,positive"
393,1609375,1609375:4,"Just because it's cheap does NOT mean the portions are small or the food is nasty, IT IS GREAT!","portions,food,NULL","FOOD,FOOD,PRICES","positive,positive,positive"
394,1611489,1611489:0,"They forgot a sandwich, didn't include plastic forks, and didn't include pita with the hummus platter.",,SERVICE,negative
395,1611489,1611489:1,"Also, the sandwiches (nearing $7) didn't come with anything like chips or a side.","sandwiches,sandwiches","FOOD,PRICES","negative,negative"
396,1611489,1611489:2,"Overall, not worth the money.","NULL,NULL",PRICES,"negative,negative"
397,1611489,1611489:3,"Eating in, the atmosphere saves it, but at your desk, it's a very disappointing experience.","atmosphere,NULL",AMBIENCE,"positive,negative"
398,1615322,1615322:2,They have authentic Indian at amazin prices.,"Indian,Indian","FOOD,PRICES","positive,positive"
399,1615322,1615322:3,This restaurant is VEGETARIAN; there are NO MEAT dishes whatsoever.,dishes,FOOD,negative
400,1615322,1615322:4,The seats are uncomfortable if you are sitting against the wall on wooden benches.,seats,AMBIENCE,negative
401,1615322,1615322:5,It's a rather cramped and busy restaurant and it closes early.,"restaurant,restaurant",AMBIENCE,"negative,negative"
402,1623276,1623276:0,Patroon features a nice cigar bar and has great staff.,"cigar bar,staff","AMBIENCE,SERVICE","positive,positive"
403,1623276,1623276:1,The food is tasty and portion sizes are appropriate.,"food,portion sizes","FOOD,FOOD","positive,positive"
404,1626564,1626564:1,Food is excellent.,Food,FOOD,positive
405,1626564,1626564:2,Fish is so very fresh.,Fish,FOOD,positive
406,1626564,1626564:3,Waitstaff are very friendly.,Waitstaff,SERVICE,positive
407,1632445,1632445:0,Mermaid Inn is an overall good restaurant with really good seafood.,"seafood,Mermaid Inn",FOOD,"positive,positive"
408,1632445,1632445:1,The menu is limited but almost all of the dishes are excellent.,"menu,dishes","FOOD,FOOD","negative,positive"
409,1632445,1632445:2,The lobster sandwich is good and the spaghetti with Scallops and Shrimp is great.,"lobster sandwich,spaghetti with Scallops and Shrimp","FOOD,FOOD","positive,positive"
410,1632445,1632445:3,The service is good and ambience is good for a date or group outing.,"service,ambience","SERVICE,AMBIENCE","positive,positive"
411,1632445,1632445:4,The only fallback on this restaurant is the prices.,restaurant,PRICES,negative
412,1632445,1632445:5,"Even though its good seafood, the prices are too high.","seafood,seafood","FOOD,PRICES","positive,negative"
413,1632445,1632445:6,The lobster sandwich is $24 and although it was good it was not nearly enough to warrant that price.,"lobster sandwich,lobster sandwich,lobster sandwich","FOOD,FOOD,PRICES","positive,negative,negative"
414,1632929,1632929:3,"The food was delicious (I had a halibut special, my husband had steak), and the service was top-notch.","food,halibut special,steak,service","FOOD,FOOD,FOOD,SERVICE","positive,positive,positive,positive"
415,1632929,1632929:4,"When my dessert came, there was a candle in it - not because anyone asked for one - but because the waiter must have seen me opening my birthday card and gift, and said he knew it was a special occassion of some sort.",waiter,SERVICE,positive
416,1632929,1632929:5,Truly the mark of an attentive waiter.,waiter,SERVICE,positive
417,1642666,1642666:0,We ate at this Thai place following the reviews but very unhappy with the foods.,foods,FOOD,negative
418,1642666,1642666:1,We thought that this place is using too much of MSG cooking in the foods.,foods,FOOD,negative
419,1649025,1649025:1,"I recommend the jelly fish, drunken chicken and the soupy dumplings, certainly the stir fry blue crab.","jelly fish,drunken chicken,soupy dumplings,stir fry blue crab","FOOD,FOOD,FOOD,FOOD","positive,positive,positive,positive"
420,1649025,1649025:2,The food is so cheap and the waiters are nice.,"food,waiters","PRICES,SERVICE","positive,positive"
421,1655504,1655504:0,Have frequented 'ino for several years and the food remains excellent.,food,FOOD,positive
422,1655504,1655504:1,Cheese plate is a varied delight and great bargain at $10.,"Cheese plate,Cheese plate,Cheese plate","FOOD,FOOD,PRICES","positive,positive,positive"
423,1655504,1655504:2,"The large selection of bruschettas, paninis, tramezzinis keep the palate from stagnating.","bruschettas,paninis,tramezzinis","FOOD,FOOD,FOOD","positive,positive,positive"
424,1655504,1655504:3,"(The asparagus, truffle oil, parmesan bruschetta is a winner!)","asparagus, truffle oil, parmesan bruschetta",FOOD,positive
425,1655504,1655504:4,Wine list is extensive without being over-priced.,"Wine list,Wine list","FOOD,PRICES","positive,positive"
426,1655504,1655504:5,"Be sure to try the seasonal, and always delicious, specials.",specials,FOOD,positive
427,1655521,1655521:1,I almost hesititate to write a review because the atmosphere was so great and I would hate for it too become to crowded.,atmosphere,AMBIENCE,positive
428,1655521,1655521:2,"The food was very good, a great deal, and the place its self was great.","food,food,place","FOOD,PRICES,AMBIENCE","positive,positive,positive"
429,1655521,1655521:3,"The wait staff is very freindly, they make it feel like you're eating in a freindly little european town.",wait staff,SERVICE,positive
430,1660047,1660047:0,"I like Cafe Noir dont get me wrong, it is jsut that the people who work there are evil and incompetent!!","people,Cafe Noir",SERVICE,"negative,positive"
431,1660047,1660047:1,"The service was terrible, we had to wait for everything and ask several of different people for the same thing before we were allowed to be served.",service,SERVICE,negative
432,1660047,1660047:2,"The waitress, seems to be more concerned of looking good than actually waitressing.",waitress,SERVICE,negative
433,1660047,1660047:3,"After dinner the manager grabbed my boyfriend, asked him: Where are you from...maybe you dont know how things work in America...and in the end stormed away almost teareyed yelling that tips are the only thing they survive on.",manager,SERVICE,negative
434,1660047,1660047:4,"We did tip, I guess the model/waitress just wanted more and complained to the manager.",waitress,SERVICE,negative
435,1660047,1660047:5,"The whole set up is truly unprofessional and I wish Cafe Noir would get some good staff, because despite the current one this is a great place.","staff,Cafe Noir",SERVICE,"negative,positive"
436,1661043,1661043:0,Pizza here is consistently good.,Pizza,FOOD,positive
437,1661043,1661043:1,Salads are a delicious way to begin the meal.,Salads,FOOD,positive
438,1661043,1661043:2,You should pass on the calamari.,calamari,FOOD,negative
439,1661043,1661043:3,It is thick and slightly soggy.,,FOOD,negative
440,1661043,1661043:4,Decor is charming.,Decor,AMBIENCE,positive
441,1661043,1661043:5,Service is average.,Service,SERVICE,neutral
442,1661757,1661757:2,"The ambience was so fun, and the prices were great, on top of the fact that the food was really tasty.","ambience,NULL,food","AMBIENCE,PRICES,FOOD","positive,positive,positive"
443,1661757,1661757:3,"I wasn't thrilled to have to wait on line for thirty minutes, but I guess that's the price you pay for a popular place.",,SERVICE,neutral
444,1661757,1661757:4,I would definitely recommend SEA if you like thai cuisine!,thai cuisine,FOOD,positive
445,1662726,1662726:0,I was here a few weeks back and we had the worst customer service experience at a restaurant ever.,customer service,SERVICE,negative
446,1662726,1662726:1,"A gentleman, maybe the manager, came to our table, and without so much as a smile or greeting asked for our order.",gentleman,SERVICE,negative
447,1662726,1662726:2,"When asked about how a certain dish was prepared in comparison to a similar at other thai restaurants, he replied this is not Mcdonald's, every place makes things differently ",,SERVICE,negative
448,1662726,1662726:3,"While it is understandable that every place is indeed different, there was not a need to be uncourteous to customers and downright rude.",,SERVICE,negative
449,1663111,1663111:2,"Excellent atmosphere, delicious dishes good and friendly service.","atmosphere,dishes,service","AMBIENCE,FOOD,SERVICE","positive,positive,positive"
450,1663111,1663111:5,The wine list is also really nice.,wine list,FOOD,positive
451,1664346,1664346:1,"Everything was wonderful; food, drinks, staff, mileau.","NULL,food,drinks,staff,mileau","FOOD,FOOD,SERVICE,AMBIENCE","positive,positive,positive,positive,positive"
452,1671113,1671113:1,The food is great and reasonably priced.,"food,food","FOOD,PRICES","positive,positive"
453,1671113,1671113:2,"I have tried to make reservations, but both times, the hostess didn't have my name.",hostess,SERVICE,negative
454,1671113,1671113:3,"If the weather is nice, try to snag an outside table.",outside table,AMBIENCE,positive
455,1671113,1671113:4,"The staff has been nice, but they seemed really stressed and the unisex bathroom needs to be cleaned more often.","staff,staff,unisex bathroom","SERVICE,SERVICE,AMBIENCE","positive,negative,negative"
456,1700205,1700205:1,"From the spectacular caviar to the hospitable waitstaff, I felt like royalty and enjoyed every second of it.","caviar,waitstaff","FOOD,SERVICE","positive,positive"
457,1700205,1700205:2,"Considering we were the last patrons there and it was after the closing time, the waitstaff did not rush us at all and made us feel comfortable and relaxed.",waitstaff,SERVICE,positive
458,1700205,1700205:3,I highly recommend Caviar Russe to anyone who wants delicious top grade caviar and fantastic service.,"caviar,service","FOOD,SERVICE","positive,positive"
459,1702257,1702257:1,Fresh ingredients and everything is made to order.,"ingredients,NULL","FOOD,FOOD","positive,positive"
460,1702257,1702257:3,Friendly staff that actually lets you enjoy your meal and the company you're with.,staff,SERVICE,positive
461,1706644,1706644:1,"I found the food to be outstanding, particulary the salmon dish I had.","food,salmon dish","FOOD,FOOD","positive,positive"
462,1706644,1706644:2,"I also ordered the Change Mojito, which was out of this world.",Change Mojito,FOOD,positive
463,1706644,1706644:3,"My friends settled for rice dishes, but we came back the following day to try the dim sum, which was good...not outstanding, but good.",dim sum,FOOD,neutral
464,1706644,1706644:4,"We ate out in the back patio, which is worth it as it's cool and the music is hear well there.","back patio,music","AMBIENCE,AMBIENCE","positive,positive"
465,1707201,1707201:1,The food was good.,food,FOOD,positive
466,1707201,1707201:2,The place was nice and calm.,place,AMBIENCE,positive
467,1707201,1707201:3,but the service was a bit slow.,service,SERVICE,negative
468,1707741,1707741:1,The buffet had a nice selection.,buffet,FOOD,positive
469,1707741,1707741:2,The food was average or above including some surprising tasty dishes.,"food,dishes","FOOD,FOOD","positive,positive"
470,1707741,1707741:3,Service was also very good.,Service,SERVICE,positive
471,1710746,1710746:0,I got an excellent piece of cheesecake and we had several other nice pastries.,"cheesecake,pastries","FOOD,FOOD","positive,positive"
472,1710746,1710746:1,"I would recommend Roxy's for that, but not for their food.","food,NULL","FOOD,FOOD","negative,positive"
473,1710746,1710746:2,My son and his girlfriend both wanted cheeseburgers and they were huge!,cheeseburgers,FOOD,neutral
474,1710746,1710746:3,"But, they were too big for the bun.",,FOOD,negative
475,1710746,1710746:4,"Consequently, their burgers fell apart in their hands and made such a mess that they did'nt feel like finishing them.",burgers,FOOD,negative
476,1710746,1710746:5,Also they were $15 each!,,PRICES,negative
477,1710746,1710746:6,I had a huge pastrami sandwich on a roll.,pastrami sandwich on a roll,FOOD,neutral
