,id,review,target,label,predict,terms
256,1457607:0,the place is a lot of fun.,,AMBIENCE,AMBIENCE,place
257,1457607:2,the characters really make for an enjoyable experience.,,AMBIENCE,AMBIENCE,really
258,1457607:3,"the food however, is what one might expect.",,FOOD,FOOD,food
259,1457607:4,it is very overpriced and not very tasty.,,"FOOD,PRICES",PRICES,price
260,1459569:1,service was slow had to wait to order and get food although not crowded.,,SERVICE,FOOD|SERVICE,food|service
261,1459569:2,drinks way over priced.,,PRICES,PRICES,price
262,1459569:3,food was good not great not worth the wait or another visit,,FOOD,FOOD,food
263,1460715:0,great pizza for lunch place.,,FOOD,AMBIENCE|FOOD,place|pizza
264,1460715:1,service was quick.,,SERVICE,SERVICE,service
265,1460715:2,the pizza was great.,,FOOD,FOOD,pizza
266,1460715:4,have the iced tea.,,FOOD,,
267,1470286:0,"whenever you need a sushi fix, mizu will be there with quality fish and great service.",,"FOOD,SERVICE",FOOD|SERVICE,sushi|service
268,1470286:1,delivery is fast too.,,SERVICE,,
269,1470286:2,"great friendly service, fast seating, fast delivery, excellent sushi.",,"SERVICE,SERVICE,SERVICE,FOOD",FOOD|SERVICE,sushi|service
270,1470286:3,a little overpriced but worth it once you take a bite.,,"PRICES,FOOD",PRICES,price
271,1470334:1,ess-a-bagel (either by sty-town or midtown) is by far the best bagel in ny.,,FOOD,,
272,1470334:2,"the bagels always warm, soft on the inside, crispy on the outside and enormous in size.",,"FOOD,FOOD",FOOD,always
273,1470334:3,they have a huge selection of different cream cheeses and all of their salads are great.,,"FOOD,FOOD",,
274,1470334:4,the lox is always fresh too.,,FOOD,FOOD,always
275,1471273:2,not impressed with the food.,,FOOD,FOOD,food
276,1471273:3,prices too high for this cramped and unappealing resturant.,,"PRICES,AMBIENCE",PRICES,price
277,1471273:4,zero ambiance to boot.,,AMBIENCE,,
278,1476493:2,"the ambience was nice, but service wasn't so great.",,"AMBIENCE,SERVICE",SERVICE,service
279,1476493:3,"when you add it all together, it just doesn't seem worth it to me...especially considering the prices.",,PRICES,PRICES,price
280,1477631:1,i have lived in japan for 7 years and the taste of the food and the feel of the restaurant is like being back in japan.,,"FOOD,AMBIENCE",FOOD|FOOD,food|restaurant
281,1477631:2,thius is a must for anyone who loves shabu-shabu.,,FOOD,,
282,1486041:0,"the atmosphere is nothing special, but it feels like a sushi establishment in tokyo.",,AMBIENCE,FOOD|AMBIENCE,sushi|atmosphere
283,1486041:1,the owner and staff are all japanese as well and that adds to the entire ambiance.,,AMBIENCE,SERVICE,staff
284,1486041:2,"despite a slightly limited menu, everything prepared is done to perfection, ultra fresh and a work of food art.",,"FOOD,FOOD,FOOD",FOOD|FOOD,food|menu
285,1486041:4,taxan delicious!,,FOOD,,
286,1490757:2,the prices were cheap compared to the quality of service and food.,,"PRICES,SERVICE,FOOD",FOOD|PRICES|SERVICE,food|price|service
287,1496205:1,the location and ambience is ok but the food is what makes up for it.,,"AMBIENCE,AMBIENCE,FOOD",FOOD,food
288,1496205:3,try green curry with vegetables.,,FOOD,,
289,1496205:5,"the service is ok, some of the people didn't get what they asked for.",,SERVICE,SERVICE,service
290,1496707:1,i had the best ravioli ever.,,FOOD,,
291,1496707:2,the wine the service was very good too.,,"FOOD,SERVICE",FOOD|SERVICE,wine|service
292,1496707:3,moderate prices.,,PRICES,PRICES,price
293,1500453:1,this quaint and romantic trattoria is at the top of my manhattan restaurant list.,,AMBIENCE,FOOD,restaurant
294,1500453:2,"the food is delicious - from the specials to the regular menu-fare, the dishes are never a disappointment.",,"FOOD,FOOD,FOOD,FOOD",FOOD|FOOD|FOOD,food|menu|dish
295,1500453:3,"whether it's the parmesean porcini souffle or the lamb glazed with balsamic vinegar, you will surely be transported to northern italy with one bite.",,"FOOD,FOOD",,
296,1500453:4,"although the tables may be closely situated, the candle-light, food-quality and service overcompensate.",,"AMBIENCE,FOOD,SERVICE,AMBIENCE",FOOD|SERVICE,food|service
297,1506491:0,"i have known about this secret for the last 13 years, emilio(the godfather) has continued to serve food and wine for the gods at mortal prices.",,"FOOD,FOOD,PRICES,PRICES",FOOD|PRICES|FOOD,food|price|wine
298,1506491:1,"if you go, try the marinara/arrabiatta sauce, the mozzarella en carozza is mmmmmmmm..... everything is just delicious.",,"FOOD,FOOD,FOOD",,
299,1506491:2,check out the secret back room.,,AMBIENCE,,
300,1538149:0,"i found the food, service and value exceptional everytime i have been there.",,"FOOD,SERVICE,PRICES",FOOD|SERVICE|SERVICE,food|time|service
301,1538149:1,the food was authentic.,,FOOD,FOOD,food
302,1538149:3,the service was excellent - friendly and attentive.,,SERVICE,SERVICE,service
303,1538149:4,the prices are wonderfully low.,,PRICES,PRICES,price
304,1538149:5,very good wine choices.,,FOOD,FOOD,wine
305,1543345:1,who has room for cheesesticks with the best pizza in nyc!,,FOOD,FOOD,pizza
306,1543345:2,get the pepperoni - yum - and a family style salad.,,"FOOD,FOOD",,
307,1543345:3,great staff.,,SERVICE,SERVICE,staff
308,1543345:4,always great service!,,SERVICE,AMBIENCE|PRICES,always|service
309,1561259:0,"the food is good, i can't lie.",,FOOD,FOOD,food
310,1561259:1,but the staff was so horrible to us.,,SERVICE,SERVICE,staff
311,1561259:2,the hostess and the waitress were incredibly rude and did everything they could to rush us out.,,"SERVICE,SERVICE",,
312,1561259:3,we were planning to get dessert but the waitress basically through the bill at us before we had a chance to order.,,SERVICE,,
313,1561259:4,"this place is pricey, and yes, the food is worth it; but the service makes you feel like you should be paying a quater of the price.",,"PRICES,FOOD,SERVICE",FOOD|PRICES|PRICES|AMBIENCE|SERVICE,food|price|price|place|service
314,1572027:3,i ate here a week ago and found most dishes average at best and too expensive.,,"FOOD,PRICES",FOOD,dish
315,1572033:0,"don't dine at tamarind for the vegetarian dishes, they are simply not up to par with the non-veg selections.",,"FOOD,FOOD",FOOD,dish
316,1572033:1,decor is nice though service can be spotty.,,"AMBIENCE,SERVICE",SERVICE,service
317,1572033:4,"most importantly, food is excellent.",,FOOD,FOOD,food
318,1572033:5,try the sea bass.,,FOOD,,
319,1573534:0,first of all dal bukhara rocks.,,FOOD,,
320,1573534:3,i am happy i did the food was awsome.,,FOOD,FOOD,food
321,1573534:5,and yes dal bukhara is so dam good and so are all the kababs.,,"FOOD,FOOD",,
322,1577714:2,the fish was not fresh and the rice tasted old and stale.,,"FOOD,FOOD",,
323,1577714:3,"quite frankly, this is some of the worst sushi i have ever tried.",,FOOD,FOOD,sushi
324,1586174:0,honestly the worst sushi my husband and i had in our entire lives.,,FOOD,FOOD,sushi
325,1586174:3,the all-u-can-eat sushi is definitely in very poor quality.,,FOOD,FOOD,sushi
326,1586174:4,"limited menu, no-so-fresh ingredients, thinly-sliced fish, fall-apart rice.",,"FOOD,FOOD,FOOD,FOOD",FOOD,menu
327,1586174:5,"the only things u could really taste are the very salty soy sauce (even its low sodium), the vinegar-soaked rice, and the scallion on top of the fish.",,"FOOD,FOOD",FOOD,really
328,1586174:6,the waitstaffs are nice though.,,SERVICE,SERVICE,staff
329,1603698:2,"both times i was extremely dissappointed by the service, which was boarderline rude.",,SERVICE,AMBIENCE|SERVICE,time|service
330,1603698:5,"the dinner was ok, nothing i would have again.",,FOOD,FOOD,would
331,1603698:6,"i had their eggs benedict for brunch, which were the worst in my entire life, i tried removing the hollondaise sauce completely that was how failed it was.",,FOOD,,
332,1606837:1,with the theater 2 blocks away we had a delicious meal in a beautiful room.,,"FOOD,AMBIENCE,AMBIENCE",,
333,1606837:2,the service was attentive.,,SERVICE,SERVICE,service
334,1609375:1,"we love the food, drinks, and atmosphere!",,"FOOD,FOOD,AMBIENCE",FOOD|AMBIENCE,food|atmosphere
335,1609375:2,"the svc can be a bit rude at times, esp if you have big group, but overall the restaurant is a must!",,SERVICE,FOOD|FOOD,time|restaurant
336,1609375:3,"try the pad thai, it's fabulous and their prices are so cheap!",,"FOOD,PRICES",PRICES,price
337,1609375:4,"just because it's cheap does not mean the portions are small or the food is nasty, it is great!",,"FOOD,FOOD,PRICES",FOOD,food
338,1611489:1,"also, the sandwiches (nearing $7) didn't come with anything like chips or a side.",,"FOOD,PRICES",,
339,1611489:2,"overall, not worth the money.",,PRICES,,
340,1611489:3,"eating in, the atmosphere saves it, but at your desk, it's a very disappointing experience.",,AMBIENCE,AMBIENCE,atmosphere
341,1615322:2,they have authentic indian at amazin prices.,,"FOOD,PRICES",PRICES,price
342,1615322:3,this restaurant is vegetarian; there are no meat dishes whatsoever.,,FOOD,FOOD|FOOD,restaurant|dish
343,1615322:4,the seats are uncomfortable if you are sitting against the wall on wooden benches.,,AMBIENCE,,
344,1615322:5,it's a rather cramped and busy restaurant and it closes early.,,AMBIENCE,AMBIENCE,restaurant
345,1623276:0,patroon features a nice cigar bar and has great staff.,,"AMBIENCE,SERVICE",SERVICE,staff
346,1623276:1,the food is tasty and portion sizes are appropriate.,,"FOOD,FOOD",FOOD,food
347,1626564:1,food is excellent.,,FOOD,FOOD,food
348,1626564:2,fish is so very fresh.,,FOOD,,
349,1626564:3,waitstaff are very friendly.,,SERVICE,SERVICE,staff
350,1632445:0,mermaid inn is an overall good restaurant with really good seafood.,,FOOD,FOOD|FOOD|FOOD,food|really|restaurant
351,1632445:1,the menu is limited but almost all of the dishes are excellent.,,"FOOD,FOOD",FOOD|FOOD,menu|dish
352,1632445:2,the lobster sandwich is good and the spaghetti with scallops and shrimp is great.,,"FOOD,FOOD",,
353,1632445:3,the service is good and ambience is good for a date or group outing.,,"SERVICE,AMBIENCE",SERVICE,service
354,1632445:4,the only fallback on this restaurant is the prices.,,PRICES,PRICES|AMBIENCE,price|restaurant
355,1632445:5,"even though its good seafood, the prices are too high.",,"FOOD,PRICES",FOOD|PRICES,food|price
356,1632445:6,the lobster sandwich is $24 and although it was good it was not nearly enough to warrant that price.,,"FOOD,FOOD,PRICES",PRICES,price
357,1632929:3,"the food was delicious (i had a halibut special, my husband had steak), and the service was top-notch.",,"FOOD,FOOD,FOOD,SERVICE",FOOD|SERVICE,food|service
358,1632929:4,"when my dessert came, there was a candle in it - not because anyone asked for one - but because the waiter must have seen me opening my birthday card and gift, and said he knew it was a special occassion of some sort.",,SERVICE,,
359,1632929:5,truly the mark of an attentive waiter.,,SERVICE,,
360,1642666:0,we ate at this thai place following the reviews but very unhappy with the foods.,,FOOD,FOOD|AMBIENCE,food|place
361,1642666:1,we thought that this place is using too much of msg cooking in the foods.,,FOOD,FOOD|AMBIENCE,food|place
362,1649025:1,"i recommend the jelly fish, drunken chicken and the soupy dumplings, certainly the stir fry blue crab.",,"FOOD,FOOD,FOOD,FOOD",,
363,1649025:2,the food is so cheap and the waiters are nice.,,"PRICES,SERVICE",FOOD,food
364,1655504:0,have frequented 'ino for several years and the food remains excellent.,,FOOD,FOOD,food
365,1655504:1,cheese plate is a varied delight and great bargain at $10.,,"FOOD,FOOD,PRICES",,
366,1655504:2,"the large selection of bruschettas, paninis, tramezzinis keep the palate from stagnating.",,"FOOD,FOOD,FOOD",,
367,1655504:3,"(the asparagus, truffle oil, parmesan bruschetta is a winner!)",,FOOD,,
368,1655504:4,wine list is extensive without being over-priced.,,"FOOD,PRICES",PRICES|FOOD,price|wine
369,1655504:5,"be sure to try the seasonal, and always delicious, specials.",,FOOD,FOOD,always
370,1655521:1,i almost hesititate to write a review because the atmosphere was so great and i would hate for it too become to crowded.,,AMBIENCE,FOOD|AMBIENCE,would|atmosphere
371,1655521:2,"the food was very good, a great deal, and the place its self was great.",,"FOOD,PRICES,AMBIENCE",FOOD|AMBIENCE,food|place
372,1655521:3,"the wait staff is very freindly, they make it feel like you're eating in a freindly little european town.",,SERVICE,SERVICE,staff
373,1660047:0,"i like cafe noir dont get me wrong, it is jsut that the people who work there are evil and incompetent!!",,SERVICE,,
374,1660047:1,"the service was terrible, we had to wait for everything and ask several of different people for the same thing before we were allowed to be served.",,SERVICE,SERVICE,service
375,1660047:2,"the waitress, seems to be more concerned of looking good than actually waitressing.",,SERVICE,,
376,1660047:3,"after dinner the manager grabbed my boyfriend, asked him: where are you from...maybe you dont know how things work in america...and in the end stormed away almost teareyed yelling that tips are the only thing they survive on.",,SERVICE,,
377,1660047:4,"we did tip, i guess the model/waitress just wanted more and complained to the manager.",,SERVICE,,
378,1660047:5,"the whole set up is truly unprofessional and i wish cafe noir would get some good staff, because despite the current one this is a great place.",,SERVICE,SERVICE|AMBIENCE|SERVICE,would|place|staff
379,1661043:0,pizza here is consistently good.,,FOOD,FOOD,pizza
380,1661043:1,salads are a delicious way to begin the meal.,,FOOD,,
381,1661043:2,you should pass on the calamari.,,FOOD,,
382,1661043:4,decor is charming.,,AMBIENCE,,
383,1661043:5,service is average.,,SERVICE,SERVICE,service
384,1661757:2,"the ambience was so fun, and the prices were great, on top of the fact that the food was really tasty.",,"AMBIENCE,PRICES,FOOD",FOOD|PRICES|FOOD,food|price|really
385,1661757:4,i would definitely recommend sea if you like thai cuisine!,,FOOD,FOOD,would
386,1662726:0,i was here a few weeks back and we had the worst customer service experience at a restaurant ever.,,SERVICE,FOOD|SERVICE,restaurant|service
387,1662726:1,"a gentleman, maybe the manager, came to our table, and without so much as a smile or greeting asked for our order.",,SERVICE,,
388,1663111:2,"excellent atmosphere, delicious dishes good and friendly service.",,"AMBIENCE,FOOD,SERVICE",SERVICE|FOOD|AMBIENCE,service|dish|atmosphere
389,1663111:5,the wine list is also really nice.,,FOOD,FOOD|AMBIENCE,wine|really
390,1664346:1,"everything was wonderful; food, drinks, staff, mileau.",,"FOOD,FOOD,SERVICE,AMBIENCE",FOOD|SERVICE,food|staff
391,1671113:1,the food is great and reasonably priced.,,"FOOD,PRICES",FOOD|PRICES,food|price
392,1671113:2,"i have tried to make reservations, but both times, the hostess didn't have my name.",,SERVICE,FOOD,time
393,1671113:3,"if the weather is nice, try to snag an outside table.",,AMBIENCE,,
394,1671113:4,"the staff has been nice, but they seemed really stressed and the unisex bathroom needs to be cleaned more often.",,"SERVICE,SERVICE,AMBIENCE",FOOD|SERVICE,really|staff
395,1700205:1,"from the spectacular caviar to the hospitable waitstaff, i felt like royalty and enjoyed every second of it.",,"FOOD,SERVICE",SERVICE,staff
396,1700205:2,"considering we were the last patrons there and it was after the closing time, the waitstaff did not rush us at all and made us feel comfortable and relaxed.",,SERVICE,AMBIENCE|SERVICE,time|staff
397,1700205:3,i highly recommend caviar russe to anyone who wants delicious top grade caviar and fantastic service.,,"FOOD,SERVICE",SERVICE,service
398,1702257:1,fresh ingredients and everything is made to order.,,"FOOD,FOOD",,
399,1702257:3,friendly staff that actually lets you enjoy your meal and the company you're with.,,SERVICE,SERVICE,staff
400,1706644:1,"i found the food to be outstanding, particulary the salmon dish i had.",,"FOOD,FOOD",FOOD|FOOD,food|dish
401,1706644:2,"i also ordered the change mojito, which was out of this world.",,FOOD,,
402,1706644:3,"my friends settled for rice dishes, but we came back the following day to try the dim sum, which was good...not outstanding, but good.",,FOOD,FOOD,dish
403,1706644:4,"we ate out in the back patio, which is worth it as it's cool and the music is hear well there.",,"AMBIENCE,AMBIENCE",,
404,1707201:1,the food was good.,,FOOD,FOOD,food
405,1707201:2,the place was nice and calm.,,AMBIENCE,AMBIENCE,place
406,1707201:3,but the service was a bit slow.,,SERVICE,SERVICE,service
407,1707741:1,the buffet had a nice selection.,,FOOD,,
408,1707741:2,the food was average or above including some surprising tasty dishes.,,"FOOD,FOOD",FOOD|FOOD,food|dish
409,1707741:3,service was also very good.,,SERVICE,SERVICE,service
410,1710746:0,i got an excellent piece of cheesecake and we had several other nice pastries.,,"FOOD,FOOD",,
411,1710746:1,"i would recommend roxy's for that, but not for their food.",,"FOOD,FOOD",FOOD|FOOD,food|would
412,1710746:2,my son and his girlfriend both wanted cheeseburgers and they were huge!,,FOOD,,
413,1710746:4,"consequently, their burgers fell apart in their hands and made such a mess that they did'nt feel like finishing them.",,FOOD,,
414,1710746:5,also they were $15 each!,,PRICES,,
415,1710746:6,i had a huge pastrami sandwich on a roll.,,FOOD,,
416,1710746:7,it was $14 not really bad for a pound of pastrami-but it didn't have much taste-i've had better for less elsewhere!,,"PRICES,FOOD",FOOD,really
417,1713185:0,"this place is really trendi but they have forgotten about the most important part of a restaurant, the food.",,"FOOD,AMBIENCE",FOOD|AMBIENCE|AMBIENCE|FOOD,food|place|really|restaurant
418,1713185:1,"the last two times i ordered from here my food was soo spicy that i could barely eat it, and the spice took away from the flavor of the dish.",,"FOOD,FOOD",FOOD|FOOD|FOOD,food|time|dish
419,1713185:2,and the tom kha soup was pathetic.,,FOOD,,
420,1713185:3,if you want good authentic thai this place is not the place to go.,,FOOD,AMBIENCE|AMBIENCE,place|place
421,1718513:0,"we went here for lunch a couple of weeks ago on a saturday, and i was thoroughly impressed with the food.",,FOOD,FOOD,food
422,1718513:1,"the pesto pizza was excellent, thin-crust pizza with a nice amount of spicy italian cheese that i'd never heard of before.",,"FOOD,FOOD",FOOD|FOOD,pizza|pizza
423,1718513:3,"the back garden sitting area is very pleasant, where you can see their personal herb garden.",,AMBIENCE,,
424,1719567:0,we had the lobster sandwich and it was fantastic.,,FOOD,,
425,1719567:1,"my husband said he could've eaten several more, the portion was fine for me he even exclaimed that the french fries were the best he has had.",,"FOOD,FOOD,FOOD",,
426,1719567:2,we had the scallops as an appetizer and they were delicious and the sauce was wonderful.,,"FOOD,FOOD",,
427,1719567:4,we waited at the bar and had martinis that were just right.,,FOOD,,
428,1723402:0,love the food.,,FOOD,FOOD,food
429,1723402:1,it's the only place you can get yummy authentic japanese comfort food.,,FOOD,FOOD|AMBIENCE,food|place
430,1723402:3,and you can't beat the prices.,,PRICES,PRICES,price
431,1723658:1,"great food, good size menu, great service and an unpretensious setting.",,"FOOD,FOOD,SERVICE,AMBIENCE",FOOD|FOOD|SERVICE,food|menu|service
432,1723658:2,"the dishes offered were unique, very tasty and fresh from the lamb sausages, sardines with biscuits, large whole shrimp to the amazing pistachio ice cream (the best and freshest i've ever had).",,"FOOD,FOOD,FOOD,FOOD,FOOD",FOOD,dish
433,1726001:1,"the freshest, best variety, and the fastest delivery.",,"FOOD,FOOD,SERVICE",,
434,1726001:2,also very inexpensive.,,PRICES,,
435,1726001:3,a great choice at any cost and a great deal.,,PRICES,,
436,1726427:0,the service was excellent and the food was delicious.,,"SERVICE,FOOD",FOOD|SERVICE,food|service
437,1726427:1,"we are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.",,"FOOD,FOOD,FOOD,FOOD,FOOD,FOOD,FOOD,FOOD",FOOD|FOOD,sushi|sushi
438,1726473:0,"average to good thai food, but terrible delivery.",,"FOOD,SERVICE",FOOD,food
439,1726473:4,"the food arrived 20 minutes after i called, cold and soggy.",,"FOOD,SERVICE",FOOD,food
440,1727363:1,this is a wonderful place on all stand points especially value ofr money.,,PRICES,AMBIENCE,place
441,1727363:2,an excellent service,,SERVICE,SERVICE,service
442,1728733:1,we were greeted promptly by the waiter who was very nice and cordial.,,SERVICE,,
443,1728733:2,she was very helpful in suggesting us drinks and helped us in ordering a lot of good dishes since we knew nothing about indian food.,,"SERVICE,FOOD",FOOD|FOOD,food|dish
444,1728733:4,the food looked very appetizing and delicious since it came on a variety of fancy plates.,,FOOD,FOOD,food
445,1728733:5,we ended our great experience by having gulab jamun (dessert) recommended by the waiter.,,FOOD,,
446,1730014:1,"service here was great, food was fantastic.",,"SERVICE,FOOD",FOOD|SERVICE,food|service
447,1730014:2,"guacamole+shrimp appetizer was really great, we both had the filet, very good, didn't much like the frites that came with, but the filet was so good, neither of us cared.",,"FOOD,FOOD,FOOD",FOOD,really
448,1730127:1,"the food is outstanding and the service is quick, friendly and very professional.",,"FOOD,SERVICE",FOOD|SERVICE,food|service
449,1730127:2,"always a nice crowd, but never loud.",,AMBIENCE,AMBIENCE,always
450,1730447:2,"by far, the best pizza in manhattan.",,FOOD,FOOD,pizza
451,1730447:3,"the crust is thin, the ingredients are fresh and the staff is friendly.",,"FOOD,SERVICE,FOOD",SERVICE,staff
452,1746113:1,the menu has so many fish items and oysters.,,FOOD,FOOD,menu
453,1746113:3,"the fish was really,really fresh.",,FOOD,FOOD,really
454,1748813:1,all of the pizzas are terrific and the price is even better!,,"FOOD,PRICES",PRICES|FOOD,price|pizza
455,1748813:2,i highly recommend the sophia pizza.,,FOOD,FOOD,pizza
456,1748839:0,the food was mediocre at best but it was the horrible service that made me vow never to go back.,,"FOOD,SERVICE",FOOD|SERVICE,food|service
457,1748839:1,"immediately after we paid, the waiter took the money and said, okay, you guys are outta here.",,SERVICE,,
458,1748839:7,"for the people who want great food plus great service, roxy is a place to avoid!",,"FOOD,SERVICE",FOOD|AMBIENCE|SERVICE,food|place|service
459,378848:1,"the first time the sushi was outstanding, the second time it was a little bland.",,"FOOD,FOOD",AMBIENCE|AMBIENCE|FOOD,time|time|sushi
460,378848:3,"the blond wood decor is very soothing, the premium sake is excellent and the service is great.",,"AMBIENCE,FOOD,SERVICE",SERVICE,service
461,397331:1,"while their kitchen food is delicious, their sushi is out of this world.",,"FOOD,FOOD",FOOD|FOOD,food|sushi
462,397331:2,mizu is home to creative and unique rolls not to found anywhere else.,,FOOD,,
463,397331:3,"not only is the cuisine the best around, the service has always been attentive and charming.",,"FOOD,SERVICE",FOOD|SERVICE,always|service
464,404464:0,"thalia is a beautiful restaurant with beautiful people serving you, but the food doesn't quite match up.",,"SERVICE,FOOD,AMBIENCE",FOOD|AMBIENCE,food|restaurant
465,404464:1,i ordered the smoked salmon and roe appetizer and it was off flavor.,,FOOD,,
466,404464:2,"the entree was bland and small, dessert was not inspired.",,"FOOD,FOOD,FOOD",,
467,404464:3,i expected quite a bit more from such an expensive menu.,,"PRICES,FOOD",FOOD,menu
468,426805:0,"the view is spectacular, and the food is great.",,"AMBIENCE,FOOD",FOOD,food
469,426805:1,wonderful strawberry daiquiries as well!,,FOOD,,
470,426930:0,authentic taiwanese food that's cheap... what more could you ask for?,,"FOOD,PRICES",FOOD,food
471,426930:2,the cold appetizer dishes taste like the way i remember them to taste when i was growing up in taiwan.,,FOOD,FOOD,dish
472,430342:0,delicious simple food in nice outdoor atmosphere.,,"FOOD,FOOD,AMBIENCE",FOOD|AMBIENCE,food|atmosphere
473,430342:1,"kind, attentive wait staff.",,SERVICE,SERVICE,staff
474,430342:2,i really like both the scallops and the mahi mahi (on saffron risotto-yum!).,,"FOOD,FOOD",FOOD,really
475,430342:3,my friend devoured her chicken and mashed potatos.,,FOOD,,
476,430342:4,delicious crab cakes too.,,FOOD,,
477,430342:5,"even if the food wasn't this good, the garden is a great place to sit outside and relax.",,"AMBIENCE,FOOD",FOOD|AMBIENCE,food|place
478,433878:0,this is a nice pizza place with good selection of thin crust pizza including the basil slice.,,"FOOD,FOOD,FOOD",AMBIENCE|FOOD|FOOD,place|pizza|pizza
479,433878:1,"their calzones are horrific, bad, vomit-inducing, yuck.",,FOOD,,
480,433878:3,the counter service is bad.,,SERVICE,SERVICE,service
481,436868:1,"the dosas are skimpy, unattractive and drip with grease, and personally i'd drink popcorn topping before i'd eat another one of these.",,"FOOD,FOOD",,
482,436868:2,"the sandwiches are dry, tasteless and way overpriced.",,"FOOD,PRICES",PRICES,price
483,436868:3,"calling the place hampton chutney co. does warn you that these folks offer more style than substance, but in this unattractive room with unhelpful clerks there was a dearth of the former too.",,"AMBIENCE,SERVICE",AMBIENCE,place
484,444818:1,"the atmosphere is unheralded, the service impecible, and the food magnificant.",,"AMBIENCE,SERVICE,FOOD",FOOD|SERVICE|AMBIENCE,food|service|atmosphere
485,444818:2,"best italian food i ever had (and being italian, that means alot).",,FOOD,FOOD,food
486,445960:0,"this is such a lovely, peaceful place to eat outside.",,AMBIENCE,AMBIENCE,place
487,445960:1,the restaurant looks out over beautiful green lawns to the hudson river and the statue of liberty.,,AMBIENCE,AMBIENCE,restaurant
488,445960:3,"the food is good, especially their more basic dishes, and the drinks are delicious.",,"FOOD,FOOD,FOOD",FOOD|FOOD,food|dish
489,445960:4,"this is a great place to take out-of-towners, and perfect for watching the sunset.",,AMBIENCE,AMBIENCE,place
490,447697:0,great sushi experience.,,FOOD,FOOD,sushi
491,447697:1,nice value.,,PRICES,,
492,447697:2,unique apppetizers.,,FOOD,,
493,447697:3,try sushimi cucumber roll.,,FOOD,FOOD,sushi
494,449802:0,"good spreads, great beverage selections and bagels really tasty.",,"FOOD,FOOD,FOOD",FOOD,really
495,449802:5,but who says murray's is anything about service.,,SERVICE,SERVICE,service
496,454704:1,the service is awful.,,SERVICE,SERVICE,service
497,454704:2,this place is not worth the prices.,,PRICES,PRICES|AMBIENCE,price|place
498,455623:1,i will be out with friends and all of a sudden i am hungry and i only crave one thing... their pizza.,,FOOD,FOOD,pizza
499,461928:1,the pizza is delicious and the proprietor is one of the nicest in nyc.,,"FOOD,SERVICE",FOOD,pizza
500,464215:2,the cream cheeses are out of this world and i love that coffee!!,,"FOOD,FOOD",,
501,464215:4,a little pricey but it really hits the spot on a sunday morning!,,PRICES,PRICES|FOOD,price|really
502,464342:0,"bagels are ok, but be sure not to make any special requests!",,"FOOD,SERVICE",,
503,464342:1,i asked for an open faced cheese sandwich and the manager basically told me to take my business elsewhere!,,SERVICE,,
504,464342:2,be sure not to get anything other than bagels!..,,"FOOD,FOOD",,
505,464342:3,the turkey burgers are scary!,,FOOD,,
506,470488:0,the worst excuse for japanese food i've ever encountered.,,FOOD,FOOD,food
507,470488:1,the soup for the udon was soy sauce and water.,,FOOD,,
508,470488:2,the sushi was awful!,,FOOD,FOOD,sushi
509,470488:3,the rice was poor quality and was cooked so badly it was hard.,,FOOD,,
510,470488:4,"furthermore, the rice had no seasoning, so the sushi was bland and disgusting.",,"FOOD,FOOD",FOOD,sushi
511,470488:5,"the fish was adequate, but inexpertly sliced.",,FOOD,,
512,470488:6,it is obvious that no one in the restaurant has any idea about or experience with japanese cuisine.,,FOOD,FOOD,restaurant
513,475298:0,"good, fast service.",,SERVICE,SERVICE,service
514,475298:2,food is great and inexpensive.,,"FOOD,PRICES",FOOD,food
515,475298:3,the location is perfect.,,AMBIENCE,,
516,475512:2,"well, this place is so ghetto its not even funny.",,AMBIENCE,AMBIENCE,place
517,475512:3,if you like your music blasted and the system isnt that great and if you want to pay at least 100 dollar bottle minimun then you'll love it here.,,"PRICES,AMBIENCE",,
518,476473:0,awsome pizza especially the margheritta slice.,,"FOOD,FOOD",FOOD,pizza
519,476473:2,great atmoshere and worth every bit.,,AMBIENCE,,
520,483111:0,winnie and her staff are the best crew you can find serving you.,,"SERVICE,SERVICE",SERVICE,staff
521,483111:1,the food is reliable and the price is moderate.,,"FOOD,PRICES",FOOD|PRICES,food|price
522,485026:0,"for authentic thai food, look no further than toons.",,FOOD,FOOD,food
523,485026:2,"try the pad thai, or sample anything on the appetizer menu...they're all delicious.",,"FOOD,FOOD",FOOD,menu
524,485767:1,"the service was attentive, yet discreet.",,SERVICE,SERVICE,service
525,485767:3,the brioche and lollies as party favors is a cute and sweet touch to a most memorable meal.,,FOOD,,
526,485966:1,the place was quiet and delightful.,,AMBIENCE,AMBIENCE,place
527,485966:2,service was good and food is wonderful.,,"SERVICE,FOOD",FOOD|SERVICE,food|service
528,485966:3,i did not try the caviar but i tried their salmon and crab salad (they are all good),,"FOOD,FOOD",,
529,490565:1,"the wait staff is pleasant, fun, and for the most part gorgeous (in the wonderful aesthetic beautification way, not in that she's-way-cuter-than-me-that-b@#$* way).",,SERVICE,SERVICE,staff
530,490565:2,"the food is yummy, especially their cooked-to-perfection mussels in spicy tomato sauce and their shoestring crispy fries.",,"FOOD,FOOD,FOOD",FOOD,food
531,490565:3,"but the best part about ls is the late night atmosphere, delightfully free of the bts.",,AMBIENCE,AMBIENCE,atmosphere
