,id,review,target,label,predict,term,polarity
205,1430994:1,the staff offers impeccable service.,staff,SERVICE,SERVICE,service|staff,positive
206,1430994:2,i had lobster bisque it has 2 oz. of maine lobster in it.,Lobster Bisque,FOOD,,,positive
207,1430994:3,my boyfriend had the new england chowder it was good but i think the award should go to the lobster bisque.,"New England Chowder,Lobster Bisque","FOOD,FOOD",,,"positive,positive"
208,1430994:6,my boyfriend had prime rib it was good .,Prime Rib,FOOD,,,positive
209,1430994:7,we didn't want a bottle of bubbly on a weekday so we each got little bottles of korbett it was just enough.,bottles of Korbett,FOOD,FOOD,little|week,positive
210,1431154:0,my wife and i ate here earlier this week and have not stopped ranting and raving about the food.,food,FOOD,FOOD,food|week,positive
211,1431154:1,if you like spicy food get the chicken vindaloo.,chicken vindaloo,FOOD,FOOD,food,positive
212,1432551:0,go to volare for 1st class service and terrific food.,"service,food","SERVICE,FOOD",SERVICE,food|service,"positive,positive"
213,1439875:1,"the place is small and intimate and you may feel a little crowded, but the service is excellent and it's great for friends out, a romantic date, or a special occassion.","service,place,place","SERVICE,AMBIENCE",AMBIENCE,place|little|small|great|service|date,"positive,negative,positive"
214,1439875:3,the food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like.,"food,prixe fixe tasting menu,prixe fixe tasting menu,NULL","PRICES,FOOD,PRICES,SERVICE",FOOD,food|food|food|food|food|great|rice|rice|fixe|prix,"negative,positive,positive,positive"
215,1451107:0,this place is so much fun.,place,AMBIENCE,AMBIENCE,place|much,positive
216,1451107:6,the staff was the friendliest that have seen in new york.,staff,SERVICE,SERVICE,staff|seen,positive
217,1457607:0,the place is a lot of fun.,place,AMBIENCE,AMBIENCE,place,positive
218,1457607:2,the characters really make for an enjoyable experience.,characters,AMBIENCE,PRICES,really|character|make|real,positive
219,1457607:4,it is very overpriced and not very tasty.,"NULL,NULL","FOOD,PRICES",FOOD,tasty|rice,"negative,negative"
220,1459569:1,service was slow had to wait to order and get food although not crowded.,Service,SERVICE,SERVICE,food|service|order,negative
221,1459569:2,drinks way over priced.,Drinks,PRICES,PRICES,rice,negative
222,1460715:1,service was quick.,Service,SERVICE,SERVICE,service,positive
223,1470286:1,delivery is fast too.,Delivery,SERVICE,,,positive
224,1471273:3,prices too high for this cramped and unappealing resturant.,"resturant,resturant","PRICES,AMBIENCE",PRICES,rice,"negative,negative"
225,1471273:4,zero ambiance to boot.,ambiance,AMBIENCE,,,negative
226,1476493:3,"when you add it all together, it just doesn't seem worth it to me...especially considering the prices.","NULL,NULL",PRICES,PRICES,rice,"negative,negative"
227,1486041:0,"the atmosphere is nothing special, but it feels like a sushi establishment in tokyo.",atmosphere,AMBIENCE,FOOD,sushi|atmosphere,positive
228,1486041:1,the owner and staff are all japanese as well and that adds to the entire ambiance.,"owner,staff,ambiance",AMBIENCE,SERVICE,staff|well,"positive,positive,positive"
229,1490757:2,the prices were cheap compared to the quality of service and food.,"NULL,service,food","PRICES,SERVICE,FOOD",PRICES,food|rice|service,"positive,positive,positive"
230,1500453:1,this quaint and romantic trattoria is at the top of my manhattan restaurant list.,"trattoria,trattoria",AMBIENCE,SERVICE,restaurant,"positive,positive"
231,1506491:0,"i have known about this secret for the last 13 years, emilio(the godfather) has continued to serve food and wine for the gods at mortal prices.","food,wine,food,wine","FOOD,FOOD,PRICES,PRICES",FOOD,food|rice|wine,"positive,positive,positive,positive"
232,1506491:2,check out the secret back room.,back room,AMBIENCE,SERVICE,back|room,positive
233,1538149:0,"i found the food, service and value exceptional everytime i have been there.","food,service,NULL","FOOD,SERVICE,PRICES",FOOD,food|service|time|every|found,"positive,positive,positive"
234,1538149:3,the service was excellent - friendly and attentive.,service,SERVICE,SERVICE,service|friendly,positive
235,1543345:3,great staff.,staff,SERVICE,SERVICE,great|staff,positive
236,1543345:4,always great service!,service,SERVICE,SERVICE,great|service|always,positive
237,1561259:1,but the staff was so horrible to us.,staff,SERVICE,SERVICE,staff,negative
238,1561259:2,the hostess and the waitress were incredibly rude and did everything they could to rush us out.,"hostess,waitress","SERVICE,SERVICE",PRICES,rush|every,"negative,negative"
239,1561259:3,we were planning to get dessert but the waitress basically through the bill at us before we had a chance to order.,waitress,SERVICE,FOOD,planning|order|dessert,negative
240,1561259:4,"this place is pricey, and yes, the food is worth it; but the service makes you feel like you should be paying a quater of the price.","place,food,service","PRICES,FOOD,SERVICE",PRICES,place|food|rice|rice|service|make,"negative,positive,negative"
241,1572027:3,i ate here a week ago and found most dishes average at best and too expensive.,"dishes,dishes","FOOD,PRICES",PRICES,dish|week|best|found|expensive,"negative,negative"
242,1586174:6,the waitstaffs are nice though.,waitstaffs,SERVICE,,staff|waitstaff,positive
243,1603698:2,"both times i was extremely dissappointed by the service, which was boarderline rude.",service,SERVICE,SERVICE,service|time,negative
244,1606837:2,the service was attentive.,service,SERVICE,SERVICE,service,positive
245,1609375:3,"try the pad thai, it's fabulous and their prices are so cheap!","Pad Thai,NULL","FOOD,PRICES",PRICES,rice|fabulous,"positive,positive"
246,1609375:4,"just because it's cheap does not mean the portions are small or the food is nasty, it is great!","portions,food,NULL","FOOD,FOOD,PRICES",FOOD,food|small|great,"positive,positive,positive"
247,1611489:1,"also, the sandwiches (nearing $7) didn't come with anything like chips or a side.","sandwiches,sandwiches","FOOD,PRICES",PRICES,also|come,"negative,negative"
248,1611489:2,"overall, not worth the money.","NULL,NULL",PRICES,PRICES,money,"negative,negative"
249,1615322:2,they have authentic indian at amazin prices.,"Indian,Indian","FOOD,PRICES",PRICES,rice,"positive,positive"
250,1615322:4,the seats are uncomfortable if you are sitting against the wall on wooden benches.,seats,AMBIENCE,AMBIENCE,table|wall|sitting,negative
251,1615322:5,it's a rather cramped and busy restaurant and it closes early.,"restaurant,restaurant",AMBIENCE,SERVICE,restaurant,"negative,negative"
252,1623276:0,patroon features a nice cigar bar and has great staff.,"cigar bar,staff","AMBIENCE,SERVICE",SERVICE,great|staff,"positive,positive"
253,1626564:3,waitstaff are very friendly.,Waitstaff,SERVICE,SERVICE,staff|friendly|waitstaff,positive
254,1632445:3,the service is good and ambience is good for a date or group outing.,"service,ambience","SERVICE,AMBIENCE",AMBIENCE,ambience|service|group|date,"positive,positive"
255,1632445:4,the only fallback on this restaurant is the prices.,restaurant,PRICES,PRICES,rice|back|restaurant,negative
256,1632445:6,the lobster sandwich is $24 and although it was good it was not nearly enough to warrant that price.,"lobster sandwich,lobster sandwich,lobster sandwich","FOOD,FOOD,PRICES",PRICES,rice|nearly,"positive,negative,negative"
257,1632929:4,"when my dessert came, there was a candle in it - not because anyone asked for one - but because the waiter must have seen me opening my birthday card and gift, and said he knew it was a special occassion of some sort.",waiter,SERVICE,SERVICE,sort|knew|asked|seen|dessert,positive
258,1632929:5,truly the mark of an attentive waiter.,waiter,SERVICE,PRICES,mark|truly,positive
259,1649025:2,the food is so cheap and the waiters are nice.,"food,waiters","PRICES,SERVICE",FOOD,food,"positive,positive"
260,1655504:1,cheese plate is a varied delight and great bargain at $10.,"Cheese plate,Cheese plate,Cheese plate","FOOD,FOOD,PRICES",FOOD,varied|great|plate|bargain|light,"positive,positive,positive"
261,1655504:4,wine list is extensive without being over-priced.,"Wine list,Wine list","FOOD,PRICES",FOOD,rice|wine,"positive,positive"
262,1655521:1,i almost hesititate to write a review because the atmosphere was so great and i would hate for it too become to crowded.,atmosphere,AMBIENCE,AMBIENCE,hate|great|become|write|would|come|atmosphere,positive
263,1655521:2,"the food was very good, a great deal, and the place its self was great.","food,food,place","FOOD,PRICES,AMBIENCE",FOOD,place|food|great|great,"positive,positive,positive"
264,1655521:3,"the wait staff is very freindly, they make it feel like you're eating in a freindly little european town.",wait staff,SERVICE,SERVICE,little|staff|make,positive
265,1660047:1,"the service was terrible, we had to wait for everything and ask several of different people for the same thing before we were allowed to be served.",service,SERVICE,SERVICE,service|served|every,negative
266,1660047:2,"the waitress, seems to be more concerned of looking good than actually waitressing.",waitress,SERVICE,PRICES,actually,negative
267,1660047:3,"after dinner the manager grabbed my boyfriend, asked him: where are you from...maybe you dont know how things work in america...and in the end stormed away almost teareyed yelling that tips are the only thing they survive on.",manager,SERVICE,SERVICE,asked|away|dinner|maybe,negative
268,1660047:4,"we did tip, i guess the model/waitress just wanted more and complained to the manager.",waitress,SERVICE,,,negative
269,1661043:4,decor is charming.,Decor,AMBIENCE,,,positive
270,1661757:2,"the ambience was so fun, and the prices were great, on top of the fact that the food was really tasty.","ambience,NULL,food","AMBIENCE,PRICES,FOOD",FOOD,food|tasty|ambience|great|rice|really|real,"positive,positive,positive"
271,1662726:0,i was here a few weeks back and we had the worst customer service experience at a restaurant ever.,customer service,SERVICE,SERVICE,back|customer|service|restaurant|week,negative
272,1662726:1,"a gentleman, maybe the manager, came to our table, and without so much as a smile or greeting asked for our order.",gentleman,SERVICE,SERVICE,asked|much|table|gentleman|order|maybe|smile,negative
273,1671113:1,the food is great and reasonably priced.,"food,food","FOOD,PRICES",PRICES,food|great|rice,"positive,positive"
274,1671113:2,"i have tried to make reservations, but both times, the hostess didn't have my name.",hostess,SERVICE,PRICES,time|make|reservation,negative
275,1671113:3,"if the weather is nice, try to snag an outside table.",outside table,AMBIENCE,SERVICE,table,positive
276,1671113:4,"the staff has been nice, but they seemed really stressed and the unisex bathroom needs to be cleaned more often.","staff,staff,unisex bathroom","SERVICE,SERVICE,AMBIENCE",SERVICE,really|staff|room|real,"positive,negative,negative"
277,1700205:2,"considering we were the last patrons there and it was after the closing time, the waitstaff did not rush us at all and made us feel comfortable and relaxed.",waitstaff,SERVICE,SERVICE,staff|table|closing|time|patron|waitstaff|rush,positive
278,1702257:3,friendly staff that actually lets you enjoy your meal and the company you're with.,staff,SERVICE,SERVICE,actually|staff|friendly|meal,positive
279,1706644:4,"we ate out in the back patio, which is worth it as it's cool and the music is hear well there.","back patio,music","AMBIENCE,AMBIENCE",AMBIENCE,back|well,"positive,positive"
280,1707201:2,the place was nice and calm.,place,AMBIENCE,AMBIENCE,place,positive
281,1707201:3,but the service was a bit slow.,service,SERVICE,SERVICE,service,negative
282,1707741:3,service was also very good.,Service,SERVICE,SERVICE,service|also,positive
283,1718513:3,"the back garden sitting area is very pleasant, where you can see their personal herb garden.",back garden sitting area,AMBIENCE,AMBIENCE,back|garden|garden|sitting|pleasant|personal|area,positive
284,1726001:3,a great choice at any cost and a great deal.,"NULL,NULL",PRICES,AMBIENCE,great|great,"positive,positive"
285,1727363:1,this is a wonderful place on all stand points especially value ofr money.,"place,place",PRICES,PRICES,place|money,"positive,positive"
286,1727363:2,an excellent service,service,SERVICE,SERVICE,service,positive
287,1728733:1,we were greeted promptly by the waiter who was very nice and cordial.,waiter,SERVICE,,,positive
288,1730127:2,"always a nice crowd, but never loud.","crowd,NULL",AMBIENCE,SERVICE,always,"positive,positive"
289,1748813:1,all of the pizzas are terrific and the price is even better!,"pizzas,pizzas","FOOD,PRICES",PRICES,rice|better,"positive,positive"
290,1748839:1,"immediately after we paid, the waiter took the money and said, okay, you guys are outta here.",waiter,SERVICE,PRICES,money,negative
291,404464:3,i expected quite a bit more from such an expensive menu.,"menu,menu","PRICES,FOOD",PRICES,expect|expensive,"negative,negative"
292,426930:0,authentic taiwanese food that's cheap... what more could you ask for?,"Taiwanese food,Taiwanese food","FOOD,PRICES",FOOD,food,"positive,positive"
293,430342:1,"kind, attentive wait staff.",wait staff,SERVICE,SERVICE,staff,positive
294,433878:3,the counter service is bad.,counter service,SERVICE,SERVICE,service,negative
295,436868:2,"the sandwiches are dry, tasteless and way overpriced.","sandwiches,sandwiches","FOOD,PRICES",PRICES,rice,"negative,negative"
296,436868:3,"calling the place hampton chutney co. does warn you that these folks offer more style than substance, but in this unattractive room with unhelpful clerks there was a dearth of the former too.","place,room,clerks","AMBIENCE,SERVICE",AMBIENCE,place|dearth|room|former|warn|unattractive|unhelpful,"negative,negative,negative"
297,445960:0,"this is such a lovely, peaceful place to eat outside.",place,AMBIENCE,AMBIENCE,place,positive
298,445960:1,the restaurant looks out over beautiful green lawns to the hudson river and the statue of liberty.,restaurant,AMBIENCE,SERVICE,restaurant,positive
299,445960:4,"this is a great place to take out-of-towners, and perfect for watching the sunset.",place,AMBIENCE,AMBIENCE,place|great,positive
300,449802:5,but who says murray's is anything about service.,service,SERVICE,SERVICE,service,negative
301,454704:1,the service is awful.,service,SERVICE,SERVICE,service,negative
302,454704:2,this place is not worth the prices.,"place,place",PRICES,PRICES,place|rice,"negative,negative"
303,464342:1,i asked for an open faced cheese sandwich and the manager basically told me to take my business elsewhere!,manager,SERVICE,SERVICE,asked|else,negative
304,475298:0,"good, fast service.",service,SERVICE,SERVICE,service,positive
305,475298:2,food is great and inexpensive.,"Food,Food","FOOD,PRICES",FOOD,food|great|expensive,"positive,positive"
306,475298:3,the location is perfect.,location,AMBIENCE,AMBIENCE,location,positive
307,475512:2,"well, this place is so ghetto its not even funny.",place,AMBIENCE,AMBIENCE,place|well,negative
308,475512:3,if you like your music blasted and the system isnt that great and if you want to pay at least 100 dollar bottle minimun then you'll love it here.,"bottle minimun,music","PRICES,AMBIENCE",AMBIENCE,great,"negative,negative"
309,476473:2,great atmoshere and worth every bit.,"atmoshere,NULL",AMBIENCE,AMBIENCE,great|every,"positive,positive"
310,483111:0,winnie and her staff are the best crew you can find serving you.,"staff,Winnie","SERVICE,SERVICE",SERVICE,staff|winnie|serving|find|best,"positive,positive"
311,485767:1,"the service was attentive, yet discreet.",service,SERVICE,SERVICE,service,positive
312,485966:1,the place was quiet and delightful.,place,AMBIENCE,AMBIENCE,place|light|quiet,positive
313,490565:1,"the wait staff is pleasant, fun, and for the most part gorgeous (in the wonderful aesthetic beautification way, not in that she's-way-cuter-than-me-that-b@#$* way).",wait staff,SERVICE,SERVICE,staff|pleasant,positive
314,490565:3,"but the best part about ls is the late night atmosphere, delightfully free of the bts.",late night atmosphere,AMBIENCE,AMBIENCE,light|atmosphere|best|full|night,positive
315,490565:4,"you can get a completely delish martini in a glass (that's about 2 1/2 drinks) for $8.50 (i recommend the vanilla shanty, mmmm!) in a great homey setting with great music.","martini,martini,martini,Vanilla Shanty,setting,music","FOOD,FOOD,PRICES,FOOD,AMBIENCE,AMBIENCE",AMBIENCE,great|great|glass,"positive,positive,positive,positive,positive,positive"
316,490565:5,"the in-house lady dj on saturday nights has outrageously good taste in music, and moreover, takes requests.",in-house lady DJ,AMBIENCE,AMBIENCE,night,positive
317,493013:1,"its location is good and the fact that hutner college is near and their prices are very reasonable, makes students go back to suan again and again.","location,Suan","AMBIENCE,PRICES",PRICES,rice|back|location|make,"positive,positive"
318,493013:6,in summer-eat outside on a terrace (another great feature of suan)!!!,terrace,AMBIENCE,AMBIENCE,great,positive
319,493514:0,i cannot imagine a friendlier staff working in a restaurant.,staff,SERVICE,SERVICE,staff|restaurant,positive
320,496132:1,the setting is casual and romantic.,setting,AMBIENCE,,,positive
321,498657:1,they were such a rip-off ($8.95 for four small meat patties in steamed buns) and not worth trying.,"NULL,NULL,NULL","FOOD,FOOD,PRICES",AMBIENCE,small|trying,"negative,negative,negative"
322,498657:4,"the wait here is long for dim sum, but if you don't like sharing tables or if the typical raucous dim sum atmosphere is not your gig, this is a sleek (for chinatown) alternative.","wait,atmosphere,NULL","SERVICE,AMBIENCE",AMBIENCE,table|atmosphere,"negative,negative,negative"
323,498657:6,these are overpriced and you can get better just around the corner:,"NULL,NULL","PRICES,FOOD",PRICES,rice|better,"negative,negative"
324,505535:0,this little place has a cute interior decor and affordable city prices.,"interior decor,place","AMBIENCE,PRICES",PRICES,place|little|rice,"positive,positive"
325,507844:0,this place would be so much better served by being run by a group that actually understands customer service.,customer service,SERVICE,PRICES,place|much|would|better|customer|service|actually|group|understands|served,negative
326,507844:4,"terrible, terrible management - deserves to be shut-down.","management,NULL",SERVICE,,,"negative,negative"
327,507937:2,spreads and toppings are great - though a bit pricey.,"Spreads,toppings,Spreads,toppings","FOOD,FOOD,PRICES,PRICES",PRICES,great|rice,"positive,positive,negative,negative"
328,507937:3,service is fast and friendly.,Service,SERVICE,SERVICE,service|friendly,positive
329,511290:4,this place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time.,"ambience,staff","AMBIENCE,SERVICE",AMBIENCE,place|ambience|staff|time|make,"positive,positive"
330,512294:0,"great food, great prices, great service.","food,NULL,service","FOOD,PRICES,SERVICE",PRICES,food|great|great|great|rice|service,"positive,positive,positive"
331,512294:1,"if you are looking for a good quality, cheap eats - this is the place.","eats,eats","FOOD,PRICES",AMBIENCE,place,"positive,positive"
332,512925:2,"also it's great to have dinner in a very romantic and confortable place, the service it's just perfect...they're so frendly that we never want to live the place!","place,service","AMBIENCE,SERVICE",SERVICE,place|place|great|service|also|table|dinner,"positive,positive"
333,513521:2,drawbacks: service is slow and they don't toast!,service,SERVICE,PRICES,back|service,negative
334,519425:3,the waiter was attentive.,waiter,SERVICE,,,positive
335,519425:4,the place itself is beautiful the bar scene seems to be happening.,"place,bar scene","AMBIENCE,AMBIENCE",AMBIENCE,place,"positive,positive"
336,527109:0,"volare virgins or weekly regulars, everyone gets treated the same and you can't ask for more than that when the service is this friendly.",service,SERVICE,SERVICE,service|friendly|week|every,positive
337,527109:3,the wine list is extensive and can easily hike up an otherwise reasonably priced meal.,"wine list,meal","FOOD,PRICES",FOOD,rice|wise|wine|meal,"positive,positive"
338,535171:1,not the typical nyc gimmick theme restaurant.,restaurant,AMBIENCE,SERVICE,restaurant,positive
339,536919:1,the only thing the waiters don't do for you is wipe your chin when you leave.,waiters,SERVICE,,,positive
340,541532:0,cozy romantic atomosphere with only around 15 tables at most.,atomosphere,AMBIENCE,SERVICE,table,positive
341,558423:5,quick and friendly service.,service,SERVICE,SERVICE,service|friendly,positive
342,561054:1,"when you're sitting in their main dining room (which has a spectacular, hand-painted high ceiling) you'd never know there was a world outside.","main dining room,ceiling","AMBIENCE,AMBIENCE",SERVICE,room|sitting,"positive,positive"
343,561054:3,"i can't wait for summer, when they serve outside on their gigantic patio.",patio,AMBIENCE,,,positive
344,565344:1,this little place definitely exceeded my expectations and you sure get a lot of food for your money.,"food,place,food","FOOD,PRICES",PRICES,place|sure|money|food|little|exceeded|definitely|expectation|expect,"positive,positive,positive"
345,584025:1,warm and friendly in the winter and terrific outdoor seating in the warmer months.,"NULL,outdoor seating","AMBIENCE,AMBIENCE",AMBIENCE,seating|friendly,"positive,positive"
346,584025:2,the food is great and they have a good selecion of wines at reasonable prices.,"food,selecion of wines,selecion of wines","FOOD,FOOD,PRICES",PRICES,food|great|rice|wine,"positive,positive,positive"
347,610611:4,"service is friendly, and never had a problem walking in and getting a table.","service,NULL",SERVICE,SERVICE,service|problem|friendly|table,"positive,positive"
348,620892:5,"service, however, was excellent...and i liked the setting/atmosphere a lot.","Service,setting/atmosphere","SERVICE,AMBIENCE",SERVICE,service|atmosphere,"positive,positive"
349,624715:0,this place is a great bargain.,place,PRICES,PRICES,place|great|bargain,positive
350,624715:2,people are always friendly.,People,SERVICE,AMBIENCE,always|friendly,positive
351,624715:4,"just straight up cheap, good food.","food,food","FOOD,PRICES",FOOD,food,"positive,positive"
352,626269:2,the design and atmosphere is just as good.,"design,atmosphere","AMBIENCE,AMBIENCE",AMBIENCE,atmosphere,"positive,positive"
353,626269:3,bottles of wine are cheap and good.,"bottles of wine,bottles of wine","PRICES,FOOD",FOOD,wine,"positive,positive"
354,632121:1,the jukebox plays everything from italian opera to the strokes.,jukebox,AMBIENCE,FOOD,every,positive
355,632121:3,"best of all is the warm vibe, the owner is super friendly and service is fast.","vibe,owner,service","AMBIENCE,SERVICE,SERVICE",SERVICE,service|friendly|best,"positive,positive,positive"
356,657129:3,the drinks are amazing and half off till 8pm.,"drinks,drinks","FOOD,PRICES",,,"positive,positive"
357,657129:4,"ask for usha, the nicest bartender in manhattan.",Usha,SERVICE,SERVICE,tend,positive
358,680390:0,"toons has recently been redone, so it's now a very attractive space.",Toons,AMBIENCE,,,positive
359,682391:2,the service is good and the resturant is clean.,"service,resturant","SERVICE,AMBIENCE",SERVICE,service,"positive,positive"
360,707917:2,rao's has the best service and atmosphere in nyc.,"service,atmosphere","SERVICE,AMBIENCE",AMBIENCE,service|atmosphere|best,"positive,positive"
361,709294:1,"we recently decided to try this location, and to our delight, they have outdoor seating, perfect since i had my yorkie with me.",outdoor seating,AMBIENCE,AMBIENCE,location|light|seating,positive
362,709294:2,indoor was very cozy and cute.,Indoor,AMBIENCE,,,positive
363,709294:5,staff is very accomodating.,Staff,SERVICE,SERVICE,staff,positive
364,713152:4,i won't go back unless someone else is footing the bill.,"NULL,NULL",PRICES,SERVICE,back|else|someone,"negative,negative"
365,717570:1,the decor is very simple but comfortable.,decor,AMBIENCE,AMBIENCE,table,positive
366,717570:5,the staff there is very attentive and down to earth.,staff,SERVICE,SERVICE,staff,positive
367,720418:1,the owner truly caters to all your needs.,owner,SERVICE,PRICES,truly,positive
368,720418:4,great food and the prices are very reasonable.,"food,NULL","FOOD,PRICES",PRICES,food|great|rice,"positive,positive"
369,720620:5,simply some good tasting chinese food at incredible prices...,"Chinese food,Chinese food","FOOD,PRICES",PRICES,food|rice,"positive,positive"
370,720620:6,service is not what you are coming here for...,Service,SERVICE,SERVICE,service,negative
371,735448:1,"whoever the jazz duo was, they were on point.",jazz duo,AMBIENCE,,,positive
372,735448:2,"good music, great food, speedy service affordable prices.","music,food,service,NULL","AMBIENCE,FOOD,SERVICE,PRICES",PRICES,food|great|rice|service,"positive,positive,positive,positive"
373,737999:3,atmosphere is nice and relaxed too...,Atmosphere,AMBIENCE,AMBIENCE,atmosphere,positive
374,740923:2,price and quality of fish alone will keep us from making a return visit.,"fish,fish,NULL","PRICES,FOOD",PRICES,rice,"negative,negative,negative"
375,744478:1,"fabulous decor - makes you feel like you're in a trendy manhattan restaurant, very very good food, cheaply-priced, generally friendly staff, and if you're a manhattanite, or spend most of your time in manhattan, rice avenue will make you feel at home.....very soho/village/upper west side minus the expensive prices and pretentious clientele.....all on roosevelt avenue!","decor,food,food,staff,Rice Avenue,Rice Avenue,Rice Avenue","AMBIENCE,FOOD,PRICES,SERVICE,AMBIENCE,AMBIENCE,PRICES",FOOD,food|rice|rice|rice|staff|friendly|restaurant|time|make|make|spend|fabulous|expensive,"positive,positive,positive,positive,positive,positive,positive"
376,746254:4,"with so many good restaurants on the uws, i don't need overpriced food, absurdly arrogant wait-staff who don't recognize they work at a glorified diner, clumsy service, and management that doesn't care.","food,wait-staff,service,management","PRICES,SERVICE,SERVICE,SERVICE",FOOD,food|rice|service|staff|restaurant,"negative,negative,negative,negative"
377,751493:0,i am relatively new to the area and tried pick a bgel on 2nd and was disappointed with the service and i thought the food was overated and on the pricey side.,"service,food,food","SERVICE,PRICES,FOOD",PRICES,food|rice|service|area,"negative,negative,negative"
378,757762:0,baluchi's has solid food and a nice decor at reasonable prices.,"food,decor,Baluchi's","FOOD,AMBIENCE,PRICES",PRICES,food|rice,"positive,positive,positive"
379,758263:3,$20 for all you can eat sushi cannot be beaten.,all you can eat sushi,PRICES,FOOD,sushi,positive
380,875139:0,"love the scene first off- the place has a character and nice light to it..very fortunate, location wise.","scene,place,location","AMBIENCE,AMBIENCE,AMBIENCE",AMBIENCE,place|character|wise|location|light,"positive,positive,positive"
381,955711:2,love the atmosphere - felt like i was in paris.,atmosphere,AMBIENCE,AMBIENCE,atmosphere,positive
382,BFC#4:0,overpriced and not tasty,"NULL,NULL","PRICES,FOOD",FOOD,tasty|rice,"negative,negative"
383,BFC#4:2,it was totally overpriced- fish and chips was about $15....,"NULL,fish and chips","PRICES,PRICES",PRICES,rice,"negative,negative"
384,EVPK#10:1,i was visiting new york city with a friend and we discovered this really warm and inviting restaurant.,restaurant,AMBIENCE,SERVICE,really|restaurant|real,positive
385,Z#3:1,"the space kind of feels like an alice in wonderland setting, without it trying to be that.",space,AMBIENCE,SERVICE,trying,negative
386,Z#3:2,"i paid just about $60 for a good meal, though :)","meal,meal","FOOD,PRICES",FOOD,meal,"positive,positive"
387,TR#3:0,great place to relax and enjoy your dinner,place,AMBIENCE,AMBIENCE,place|great|dinner,positive
388,TR#3:1,there is something about their atmosphere that makes me come back nearly every week.,atmosphere,AMBIENCE,PRICES,back|come|nearly|week|every|something|make|atmosphere,positive
389,TM#7:0,excellent food for great prices,"food,food","FOOD,PRICES",PRICES,food|great|rice,"positive,positive"
390,RL#3:1,"im not necessarily fanatical about this place, but it was a fun time for low pirces.","place,place",PRICES,AMBIENCE,place|time,"positive,positive"
391,PP#4:4,i thought the restaurant was nice and clean.,"restaurant,restaurant",AMBIENCE,SERVICE,restaurant,"positive,positive"
392,TFS#8:0,"not because you are ""the four seasons""... – you are allowed to charge an arm and a leg for a romatic dinner.",The Four Seasons,PRICES,FOOD,dinner,negative
393,TFS#8:2,i do not think dinner in manhattan should cost $400.00 where i am not swept off my feet.,dinner,PRICES,FOOD,dinner,negative
394,Y#6:3,"in the summer months, the back garden area is really nice.",back garden area,AMBIENCE,AMBIENCE,back|really|garden|area|real,positive
395,P#10:3,and $11 for a plate of bland guacamole?,"guacamole,guacamole","FOOD,PRICES",FOOD,plate,"negative,negative"
396,TM#3:3,"the food was good, the place was clean and affordable.","food,place,place","FOOD,AMBIENCE,PRICES",FOOD,place|food,"positive,positive,positive"
397,TR#1:3,i highly recommend this beautiful place.,"place,place",AMBIENCE,AMBIENCE,place,"positive,positive"
398,TR#8:4,we were offered water for the table but were not told the voss bottles of water were $8 a piece.,Voss bottles of water,PRICES,SERVICE,table,negative
399,TR#8:6,nice view of river and nyc.,view of river and NYC,AMBIENCE,,,positive
400,CLF#1:0,a beautifully designed dreamy egyptian restaurant that gets sceney at night.,Egyptian restaurant,AMBIENCE,AMBIENCE,restaurant|full|night,positive
401,CLF#1:2,"oh, and there's hookah.",hookah,AMBIENCE,,,positive
402,Z#11:4,most of the booths allow you to sit next to eachother without looking like 'that' couple.,booths,AMBIENCE,,,positive
403,TR#2:6,$170 down the toilet...,"NULL,NULL",PRICES,,,"negative,negative"
404,TR#2:7,"oh speaking of bathroom , the mens bathroom was disgusting.",mens bathroom,AMBIENCE,FOOD,room|room,negative
405,Z#9:0,"short and sweet – seating is great:it's romantic,cozy and private.",seating,AMBIENCE,AMBIENCE,great|seating,positive
406,Z#9:1,the boths are not as small as some of the reviews make them out to look they're perfect for 2 people.,boths,AMBIENCE,PRICES,small|make,positive
407,NP#3:6,prices are fair across the board for both food and bev.,"food,bev","PRICES,PRICES",PRICES,food|rice,"positive,positive"
408,CLF#5:5,we were drawn into the belly dancing show that captivated the crowd.,belly dancing show,AMBIENCE,,,positive
409,BzG#2:0,"great place, great value.","place,place",PRICES,AMBIENCE,place|great|great,"positive,positive"
410,BzG#2:1,"the food is flavorful, plentiful and reasonably priced.","food,food,food","FOOD,FOOD,PRICES",PRICES,food|rice,"positive,positive,positive"
411,BzG#2:2,the atmosphere is relaxed and casual.,atmosphere,AMBIENCE,AMBIENCE,atmosphere,positive
412,TVU#4:1,"inexpensive, unassuming, great time!","NULL,NULL",PRICES,PRICES,great|time|expensive,"positive,positive"
413,Z#5:1,mazing interior.,interior,AMBIENCE,,,negative
414,Z#5:4,"the atmosphere was pretty nice but had a bit lacking, which it tries to make up for with a crazy scheme of mirrors.","atmosphere,scheme of mirrors","AMBIENCE,AMBIENCE",AMBIENCE,make|atmosphere,"negative,negative"
415,TM#5:3,helpful service and average price per dish $10.,"service,dish","SERVICE,PRICES",PRICES,rice|service|dish,"positive,positive"
416,TM#5:4,the only thing that strikes you is the decor?(not very pleasant).,decor,AMBIENCE,AMBIENCE,pleasant,negative
417,TM#6:2,the flavors are amazing and the value is phenomenal.,"NULL,NULL","FOOD,PRICES",,,"positive,positive"
