,id,review,label,pred_multiple,terms
249,251,this was my frist time at cafe st. bart's and i must say how delicous the food and the service was.,FOOD|SERVICE,FOOD|VALUE|FOOD|FOOD|FOOD|FOOD|SERVICE,frist|time|cafe|st.|bart|food|service
250,252,i have to highly recommend the lobster roll - not to much mayo; you can tell it was a fresh lobster.,FOOD|FOOD,FOOD|FOOD|FOOD|FOOD,lobster|roll|mayo|lobster
251,253,"other guests enjoyed pizza, santa fe chopped salad and fish and chips.",FOOD|FOOD|FOOD,FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|SERVICE,guests|pizza|santa|fe|salad|fish|chips
252,254,"i highly recommend cafe st. bart's for their food, the ambience and wonderful service.",FOOD|AMBIENCE|SERVICE,FOOD|FOOD|FOOD|FOOD|AMBIENCE|SERVICE,cafe|st.|bart|food|ambience|service
253,255,the staff is absolutely professional!!,SERVICE,SERVICE,staff
254,256,my chow fun and chow see was really bland and oily.,FOOD,FOOD|FOOD|FOOD|FOOD,chow|fun|chow|oily
255,258,"it's boring on the inside, and our sushi was pretty below average... the tuna was soggy and the other rolls had no flavor.",FOOD|FOOD|FOOD,FOOD|FOOD|VALUE|FOOD|FOOD|FOOD,inside|sushi|average|tuna|rolls|flavor
256,259,their pad penang is delicious and everything else is fantastic.,FOOD,AMBIENCE|FOOD|FOOD,pad|penang|everything
257,260,the price is reasonable although the service is poor.,SERVICE,VALUE|SERVICE,price|service
258,261,"the salads are delicious, both refreshing and very spicy.",FOOD,FOOD,salads
259,262,we had pam's special fried fish and it was amazing.,FOOD,FOOD|FOOD,pam|fish
260,263,"great vibe, lots of people.",AMBIENCE,FOOD|FOOD|VALUE,vibe|lots|people
261,264,"i didn't complain, i liked the atmosphere so much.",AMBIENCE,AMBIENCE,atmosphere
262,265,"ambience is so cute and quaint, good for business although we were there on vacation.",AMBIENCE,AMBIENCE|VALUE|SERVICE,ambience|business|vacation
263,266,salads were bad.,FOOD,FOOD,salads
264,267,although we were looking for regular lettuce and some walnuts the salads we got were great.,FOOD,FOOD|FOOD|FOOD,lettuce|walnuts|salads
265,268,ingredients are organic which is a real plus for me.,FOOD,FOOD,ingredients
266,269,"this is some really good, inexpensive sushi.",FOOD|VALUE,FOOD,sushi
267,270,the spicy tuna roll is huge and probably the best that i've had at this price range.,FOOD|FOOD|VALUE,FOOD|FOOD|VALUE|VALUE|VALUE,spicy|tuna|roll|price|range
268,271,the yellowtail was particularly good as well.,FOOD,FOOD,yellowtail
269,272,"i have reservations about the all you can eat deal, however -- the choices are fairly limited and you can probably order more food than you can eat for less than $18 by just going off the menu.",FOOD|VALUE,VALUE|VALUE|FOOD|FOOD|SERVICE,reservations|deal|choices|food|menu
270,273,"they have it all -- great price, food, and service.",FOOD|SERVICE,VALUE|FOOD|SERVICE,price|food|service
271,274,the atmosphere is noisy and the waiters are literally walking around doing things as fast as they can.,AMBIENCE|SERVICE,AMBIENCE|FOOD|VALUE,atmosphere|waiters|things
272,275,"and it all comes at a very reasonable price (congee, noodles, and rice dishes are no more than $3-6 each).",VALUE|VALUE|VALUE,VALUE|FOOD|FOOD|VALUE|FOOD,price|congee|noodles|rice|dishes
273,276,the takeout is great too since they give high quality tupperware as well.,SERVICE,FOOD|FOOD|FOOD,takeout|quality|tupperware
274,277,enjoyed a very nice caesar salad while my wife had arugula and goat cheese....both very tasty.,FOOD|FOOD,FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,caesar|salad|wife|arugula|goat|cheese
275,278,we both opted for a pasta dish and pasta dish were served timely and fresh.,FOOD,FOOD|FOOD|FOOD|FOOD,pasta|dish|pasta|dish
276,279,"the staff was accomodating, the food was absolutely delicious and the place is lovely.",SERVICE|FOOD|AMBIENCE,SERVICE|FOOD|AMBIENCE,staff|food|place
277,280,we even had a visit from the manager who wanted to make sure we were enjoying ourselves.,SERVICE,SERVICE|SERVICE,visit|manager
278,282,"sometimes i get bad food and bad service, sometimes i get good good and bad service.",FOOD|SERVICE|SERVICE|FOOD,FOOD|SERVICE|SERVICE,food|service|service
279,283,the place is a bistro which means: simple dishes and wine served efficiently in a bustling atmosphere.,FOOD|FOOD|AMBIENCE,FOOD|FOOD|FOOD|FOOD|AMBIENCE,place|bistro|dishes|wine|atmosphere
280,284,right off the l in brooklyn this is a nice cozy place with good pizza.,FOOD|AMBIENCE,AMBIENCE|AMBIENCE|FOOD|FOOD,l|brooklyn|place|pizza
281,285,mine was a little burnt but still delicious with goat cheese and panchetta (raddichio was kind of bitter though).,FOOD,FOOD|FOOD|FOOD|FOOD|FOOD,goat|cheese|panchetta|raddichio|kind
282,286,my friend got the mushroom pizza which tasted better.,FOOD,FOOD|FOOD|FOOD,friend|mushroom|pizza
283,287,"service was slow, but the people were friendly.",SERVICE|SERVICE,SERVICE|VALUE,service|people
284,288,it's a nice place to relax and have conversation.,AMBIENCE,AMBIENCE|SERVICE,place|conversation
285,289,the food is authentic italian - delicious!,FOOD,FOOD,food
286,290,"pizza is terrific, as is homemade pasta.",FOOD|FOOD,FOOD|FOOD|FOOD,pizza|homemade|pasta
287,291,"ambience is delightful, service impeccable.",AMBIENCE|SERVICE,AMBIENCE|SERVICE,ambience|service
288,292,i'm still mad that i had to pay for lousy food.,FOOD,FOOD,food
289,293,the hanger steak was like rubber and the tuna was flavorless not to mention it tasted like it had just been thawed.,FOOD|FOOD,FOOD|FOOD|FOOD|FOOD,hanger|steak|rubber|tuna
290,294,service was also horrible and the ambience is not that great.,SERVICE|AMBIENCE,SERVICE|AMBIENCE,service|ambience
291,295,this is my first time writing a review for a restaurant because the food and service was excellent.,FOOD|SERVICE,VALUE|VALUE|FOOD|FOOD|SERVICE,time|review|restaurant|food|service
292,296,the filet mignon dish was superb!,FOOD,FOOD|FOOD,mignon|dish
293,297,"i like the ambience, it's very dark and original.",AMBIENCE,AMBIENCE,ambience
294,298,the sushi is amazing!!!,FOOD,FOOD,sushi
295,299,very affordable and excellent ambience!,AMBIENCE,FOOD,ambience
296,300,we won't go to this place again for a good meal.,FOOD,FOOD|FOOD,place|meal
297,301,"however, i think this place is a good hang out spot.",AMBIENCE,AMBIENCE|SERVICE,place|spot
298,302,the pizza and wine were excellent-the service too--but what really made this place was the backyard dining area.,FOOD|FOOD|SERVICE|AMBIENCE,FOOD|FOOD|SERVICE|FOOD|FOOD|FOOD|SERVICE,pizza|wine|service|place|backyard|dining|area
299,303,it is one the nicest outdoor restaurants i have ever seen in ny--i am from italy and this place rivals the ones in my country.,AMBIENCE,FOOD|AMBIENCE|VALUE|FOOD|SERVICE,restaurants|ny|place|ones|country
300,304,"first of all, this place is *not* romantic, as claimed by citysearch's editorial review.",AMBIENCE,AMBIENCE|FOOD|SERVICE|VALUE,place|citysearch|editorial|review
301,306,somehow working the italian charm with constant mille grazie does not constitute proper service.,SERVICE,AMBIENCE|VALUE|SERVICE,charm|grazie|service
302,307,not one of our meals was edible - bland and/or made with weird rosemary or orange flavoring.,FOOD|FOOD,FOOD|FOOD|FOOD|FOOD|FOOD,meals|bland|rosemary|orange|flavoring
303,308,fish was overdone.,FOOD,FOOD,fish
304,309,someone else recommended the dessert - we also left that.,FOOD,FOOD|FOOD,someone|dessert
305,310,i've never had bad service and the fish is fresh and delicious.,SERVICE|FOOD,SERVICE|FOOD,service|fish
306,311,their tuna tartar appetizer is to die for.,FOOD,FOOD|FOOD|FOOD,tuna|tartar|appetizer
307,312,"i come from a family of pizzeria owners, and i'm almost ashamed to say that the pizza in fornino's blows my families receipies away.",FOOD,FOOD|FOOD|FOOD|FOOD|FOOD|VALUE|VALUE|VALUE,family|pizzeria|owners|pizza|fornino|blows|families|receipies
308,313,the place is so cool and the service is prompt and curtious.,SERVICE|AMBIENCE,AMBIENCE|SERVICE,place|service
309,314,a restaurant that doesn't try to do anything except serve great food with great service in a pleasant atmosphere.,FOOD|SERVICE|AMBIENCE,FOOD|FOOD|FOOD|SERVICE|AMBIENCE,restaurant|anything|food|service|atmosphere
310,315,no gimmicks here -- the food speaks for itself in its freshness and preparation.,FOOD,VALUE|FOOD|FOOD|VALUE,gimmicks|food|freshness|preparation
311,316,the dining room is quietly elegant with no music to shout over -- how refreshing!,AMBIENCE,FOOD|AMBIENCE|AMBIENCE,dining|room|music
312,317,"the service was impeccable and unobtrusive -- the staff knows what they are there to do -- to know their menu, present your meal, and attend to your needs.",SERVICE|SERVICE,SERVICE|SERVICE|SERVICE|FOOD|SERVICE,service|staff|menu|meal|needs
313,318,"looking around, i saw a room full of new yorkers enjoying a real meal in a real restaurant, not a clubhouse of the fabulous trying to be seen.",FOOD|AMBIENCE,AMBIENCE|FOOD|FOOD|FOOD|FOOD,room|yorkers|meal|restaurant|clubhouse
314,319,the view is breathtaking the service is top notch... the ambiance is wonderfull.,AMBIENCE|SERVICE|AMBIENCE,AMBIENCE|SERVICE|AMBIENCE|AMBIENCE|SERVICE,view|service|notch|ambiance|wonderfull
315,320,the staff offers impeccable service.,SERVICE,SERVICE|SERVICE,staff|service
316,321,my boyfriend had the new england chowder it was good but i think the award should go to the lobster bisque.,FOOD|FOOD,FOOD|FOOD|FOOD|VALUE|FOOD|FOOD,boyfriend|england|chowder|award|lobster|bisque
317,322,my boyfriend had prime rib it was good .,FOOD,FOOD|FOOD,boyfriend|rib
318,323,my wife and i ate here earlier this week and have not stopped ranting and raving about the food.,FOOD,FOOD|FOOD|FOOD,wife|week|food
319,324,if you like spicy food get the chicken vindaloo.,FOOD,FOOD|FOOD|SERVICE,food|chicken|vindaloo
320,325,go to volare for 1st class service and terrific food.,SERVICE|FOOD,SERVICE|SERVICE|FOOD,class|service|food
321,326,the portions are large and the servers always surprise us with a different starter.,FOOD,VALUE|SERVICE,portions|servers
322,327,the food is amazing... especially if you get the chef's tasting menu and your favourite bottle (or two!) of wine from an extensive selection of wines.,FOOD|FOOD|FOOD,FOOD|FOOD|FOOD|FOOD|FOOD,food|chef|tasting|menu|bottle
323,328,the food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like.,VALUE|FOOD|VALUE,FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,food|prixe|fixe|tasting|menu|food|price|food|food|allergies|food
324,330,the menu is very limited - i think we counted 4 or 5 entrees.,FOOD,FOOD|FOOD,menu|entrees
325,331,"we ordered the special, grilled branzino, that was so infused with bone, it was difficult to eat.",FOOD,FOOD|FOOD,branzino|bone
326,332,this place is so much fun.,AMBIENCE,AMBIENCE|SERVICE,place|fun
327,333,our family never expected such incredible entertainment in a restaurant.,AMBIENCE,FOOD|FOOD|SERVICE,family|entertainment|restaurant
328,334,our food was great too!,FOOD,FOOD,food
329,335,and really large portions.,FOOD,SERVICE,portions
330,336,the staff was the friendliest that have seen in new york.,SERVICE,SERVICE|SERVICE,staff|york
331,337,the food was pretty tradional but it was hot and good with large portions.,FOOD|FOOD,FOOD|SERVICE,food|portions
332,338,the place is a lot of fun.,AMBIENCE,AMBIENCE|AMBIENCE|SERVICE,place|lot|fun
333,339,the characters really make for an enjoyable experience.,AMBIENCE,AMBIENCE|SERVICE,characters|experience
334,340,service was slow had to wait to order and get food although not crowded.,SERVICE,SERVICE|FOOD,service|food
335,341,great pizza for lunch place.,FOOD,FOOD|FOOD|SERVICE,pizza|lunch|place
336,342,service was quick.,SERVICE,SERVICE,service
337,343,the pizza was great.,FOOD,FOOD,pizza
338,344,delivery is fast too.,SERVICE,SERVICE,delivery
339,345,"great friendly service, fast seating, fast delivery, excellent sushi.",SERVICE|SERVICE|SERVICE|FOOD,SERVICE|SERVICE|SERVICE,service|delivery|sushi
340,346,ess-a-bagel (either by sty-town or midtown) is by far the best bagel in ny.,FOOD,FOOD|FOOD|FOOD|SERVICE,ess-a-bagel|midtown|bagel|ny
341,347,"the bagels always warm, soft on the inside, crispy on the outside and enormous in size.",FOOD|FOOD,FOOD|FOOD|FOOD,bagels|inside|size
342,348,they have a huge selection of different cream cheeses and all of their salads are great.,FOOD|FOOD,FOOD|FOOD|FOOD|FOOD,selection|cream|cheeses|salads
343,349,the lox is always fresh too.,FOOD,FOOD,lox
344,350,not impressed with the food.,FOOD,FOOD,food
345,351,"the ambience was nice, but service wasn't so great.",AMBIENCE|SERVICE,AMBIENCE|SERVICE,ambience|service
346,352,i have lived in japan for 7 years and the taste of the food and the feel of the restaurant is like being back in japan.,FOOD|AMBIENCE,FOOD|FOOD|FOOD|FOOD|AMBIENCE|FOOD|FOOD,japan|years|taste|food|feel|restaurant|japan
347,353,thius is a must for anyone who loves shabu-shabu.,FOOD,FOOD|VALUE|FOOD,thius|anyone|shabu-shabu
348,354,"the atmosphere is nothing special, but it feels like a sushi establishment in tokyo.",AMBIENCE,AMBIENCE|AMBIENCE|FOOD|FOOD|SERVICE,atmosphere|nothing|sushi|establishment|tokyo
349,355,"despite a slightly limited menu, everything prepared is done to perfection, ultra fresh and a work of food art.",FOOD,FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|AMBIENCE,menu|everything|perfection|ultra|work|food|art
350,356,taxan horrible!,FOOD,VALUE,taxan
351,357,the prices were cheap compared to the quality of service and food.,SERVICE|FOOD,VALUE|VALUE|SERVICE|FOOD,prices|quality|service|food
352,359,"the quantity is also very good, you will come out satisfied.",FOOD,VALUE,quantity
353,360,i had the worst ravioli ever.,FOOD,FOOD,ravioli
354,361,the wine the service was very good too.,FOOD|SERVICE,FOOD|SERVICE,wine|service
355,362,"the food is delicious - from the specials to the regular menu-fare, the dishes are never a disappointment.",FOOD|FOOD|FOOD|FOOD,FOOD|FOOD|FOOD|FOOD|SERVICE,food|specials|menu-fare|dishes|disappointment
356,363,"whether it's the parmesean porcini souffle or the lamb glazed with balsamic vinegar, you will surely be transported to northern italy with one bite.",FOOD|FOOD,FOOD|FOOD|FOOD|FOOD|FOOD,porcini|souffle|lamb|vinegar|bite
357,365,"i have known about this secret for the last 13 years, emilio(the godfather) has continued to serve food and wine for the gods at mortal prices.",FOOD|FOOD|VALUE|VALUE,VALUE|VALUE|FOOD|FOOD|FOOD|FOOD|VALUE|VALUE,secret|years|emilio|godfather|food|wine|gods|prices
358,366,"i found the food, service and value exceptional everytime i have been there.",FOOD|SERVICE,FOOD|SERVICE|VALUE|VALUE,food|service|value|everytime
359,367,the food was bad.,FOOD,FOOD,food
360,368,the service was excellent - friendly and attentive.,SERVICE,SERVICE,service
361,369,who has room for cheesesticks with the best pizza in nyc!,FOOD,SERVICE|FOOD|FOOD|VALUE,room|cheesesticks|pizza|nyc
362,370,great staff.,SERVICE,SERVICE,staff
363,371,always great service!,SERVICE,SERVICE,service
364,372,"the food is bad, i can't lie.",FOOD,FOOD,food
365,373,but the staff was so horrible to us.,SERVICE,SERVICE,staff
366,374,the hostess and the waitress were incredibly rude and did everything they could to rush us out.,SERVICE|SERVICE,SERVICE|FOOD|VALUE,hostess|waitress|everything
367,375,i ate here a week ago and found most dishes average at best and too expensive.,FOOD|VALUE,FOOD|FOOD,week|dishes
368,376,"don't dine at tamarind for the vegetarian dishes, they are simply not up to par with the non-veg selections.",FOOD|FOOD,FOOD|FOOD|FOOD,tamarind|dishes|selections
369,377,decor is nice though service can be spotty.,AMBIENCE|SERVICE,AMBIENCE|SERVICE,decor|service
370,378,"most importantly, food is horrible.",FOOD,FOOD,food
371,379,i am sad i did the food was horrible.,FOOD,FOOD,food
372,380,and yes dal bukhara is so dam good and so are all the kababs.,FOOD|FOOD,FOOD|SERVICE,bukhara|kababs
373,381,the fish was not fresh and the rice tasted old and stale.,FOOD|FOOD,FOOD|FOOD,fish|rice
374,382,"quite frankly, this is some of the worst sushi i have ever tried.",FOOD,FOOD,sushi
375,383,honestly the worst sushi my husband and i had in our entire lives.,FOOD,FOOD|FOOD|FOOD,sushi|husband|lives
376,384,the all-u-can-eat sushi is definitely in very poor quality.,FOOD,FOOD|VALUE,sushi|quality
377,385,"limited menu, no-so-fresh ingredients, thinly-sliced fish, fall-apart rice.",FOOD|FOOD|FOOD|FOOD,FOOD|FOOD|FOOD|FOOD,menu|ingredients|fish|rice
378,386,"the only things u could really taste are the very salty soy sauce (even its low sodium), the vinegar-soaked rice, and the scallion on top of the fish.",FOOD|FOOD,FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,things|u|soy|sauce|sodium|rice|scallion|top|fish
379,387,the waitstaffs are nice though.,SERVICE,FOOD,waitstaffs
380,388,"both times i was extremely dissappointed by the service, which was boarderline rude.",SERVICE,VALUE|SERVICE,times|service
381,389,"the dinner was ok, nothing i would have again.",FOOD,FOOD|VALUE,dinner|nothing
382,390,"i had their eggs benedict for brunch, which were the worst in my entire life, i tried removing the hollondaise sauce completely that was how failed it was.",FOOD,FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,eggs|benedict|brunch|life|hollondaise|sauce
383,391,with the theater 2 blocks away we had a delicious meal in a beautiful room.,FOOD|AMBIENCE,AMBIENCE|FOOD|SERVICE,theater|meal|room
384,392,the service was attentive.,SERVICE,SERVICE,service
385,393,"we love the food, drinks, and atmosphere!",FOOD|FOOD|AMBIENCE,FOOD|FOOD|FOOD,food|drinks|atmosphere
386,394,"try the pad thai, it's fabulous and their prices are so cheap!",FOOD,AMBIENCE|FOOD|VALUE,pad|thai|prices
387,395,"just because it's cheap does not mean the portions are small or the food is nasty, it is great!",FOOD|FOOD,VALUE|FOOD,portions|food
388,396,"also, the sandwiches (nearing $7) didn't come with anything like chips or a side.",FOOD|VALUE,FOOD|FOOD|FOOD|SERVICE,sandwiches|anything|chips|side
389,397,"eating in, the atmosphere saves it, but at your desk, it's a very disappointing experience.",AMBIENCE,FOOD|VALUE|SERVICE,atmosphere|desk|experience
390,398,they have authentic indian at amazin prices.,FOOD|VALUE,VALUE|VALUE,amazin|prices
391,399,the seats are uncomfortable if you are sitting against the wall on wooden benches.,AMBIENCE,AMBIENCE|AMBIENCE|SERVICE,seats|wall|benches
392,400,patroon features a nice cigar bar and has great staff.,AMBIENCE|SERVICE,VALUE|FOOD|FOOD|SERVICE,patroon|cigar|bar|staff
393,401,the food is tasty and portion sizes are appropriate.,FOOD|FOOD,FOOD|FOOD|FOOD,food|portion|sizes
394,402,food is horrible.,FOOD,FOOD,food
395,403,fish is so very fresh.,FOOD,FOOD,fish
396,404,waitstaff are very friendly.,SERVICE,VALUE,waitstaff
397,405,the menu is limited but almost all of the dishes are excellent.,FOOD|FOOD,FOOD|FOOD,menu|dishes
398,406,the lobster sandwich is not good and the spaghetti with scallops and shrimp is not great.,FOOD|FOOD,FOOD|FOOD|FOOD|FOOD|FOOD,lobster|sandwich|spaghetti|scallops|shrimp
399,407,the service is good and ambience is good for a date or group outing.,SERVICE|AMBIENCE,SERVICE|AMBIENCE|SERVICE|SERVICE|SERVICE,service|ambience|date|group|outing
400,408,"even though its good seafood, the prices are too high.",FOOD,FOOD|VALUE,seafood|prices
401,409,the lobster sandwich is $24 and although it was good it was not nearly enough to warrant that price.,FOOD|VALUE,FOOD|FOOD|VALUE,lobster|sandwich|price
402,410,"the food was delicious (i had a halibut special, my husband had steak), and the service was top-notch.",FOOD|FOOD|FOOD|SERVICE,FOOD|FOOD|FOOD|FOOD|SERVICE,food|halibut|husband|steak|service
403,411,truly the mark of an attentive waiter.,SERVICE,VALUE|SERVICE,mark|waiter
404,412,we ate at this thai place following the reviews but very unhappy with the foods.,FOOD,FOOD|FOOD|FOOD,place|reviews|foods
405,413,"i recommend the jelly fish, drunken chicken and the soupy dumplings, certainly the stir fry blue crab.",FOOD|FOOD|FOOD|FOOD,FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,jelly|fish|chicken|dumplings|fry|crab
406,414,the food is so cheap and the waiters are nice.,VALUE|SERVICE,FOOD|FOOD,food|waiters
407,415,have frequented 'ino for several years and the food remains excellent.,FOOD,FOOD|FOOD|FOOD,ino|years|food
408,416,cheese plate is a varied delight and great bargain at $10.,FOOD|FOOD|VALUE,FOOD|FOOD|FOOD|VALUE,cheese|plate|delight|bargain
409,417,"(the asparagus, truffle oil, parmesan bruschetta is a winner!)",FOOD,FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,asparagus|truffle|oil|parmesan|bruschetta|winner
410,418,"be sure to try the seasonal, and always delicious, specials.",FOOD,FOOD,specials
411,419,i almost hesititate to write a review because the atmosphere was so great and i would hate for it too become to crowded.,AMBIENCE,FOOD|VALUE|AMBIENCE,hesititate|review|atmosphere
412,420,"the food was very good, a great deal, and the place its self was great.",FOOD|VALUE|AMBIENCE,FOOD|VALUE|AMBIENCE|FOOD,food|deal|place|self
413,421,"the wait staff is very freindly, they make it feel like you're eating in a freindly little european town.",SERVICE,SERVICE|SERVICE|SERVICE,wait|staff|town
414,422,"the service was terrible, we had to wait for everything and ask several of different people for the same thing before we were allowed to be served.",SERVICE,SERVICE|VALUE|VALUE|VALUE,service|everything|people|thing
415,423,"after dinner the manager grabbed my boyfriend, asked him: where are you from...maybe you dont know how things work in america...and in the end stormed away almost teareyed yelling that tips are the only thing they survive on.",SERVICE,FOOD|VALUE|SERVICE|VALUE|VALUE|SERVICE|VALUE|VALUE,dinner|manager|boyfriend|things|america|end|tips|thing
416,424,"we did tip, i guess the model/waitress just wanted more and complained to the manager.",SERVICE,VALUE|VALUE|SERVICE,tip|model/waitress|manager
417,425,pizza here is consistently good.,FOOD,FOOD,pizza
418,426,salads are a delicious way to begin the meal.,FOOD,FOOD|FOOD|FOOD,salads|way|meal
419,427,decor is charming.,AMBIENCE,AMBIENCE,decor
420,428,"the ambience was so fun, and the prices were great, on top of the fact that the food was really tasty.",AMBIENCE|FOOD,AMBIENCE|FOOD|VALUE|VALUE|VALUE|FOOD,ambience|fun|prices|top|fact|food
421,429,i would definitely recommend sea if you like thai cuisine!,FOOD,VALUE|VALUE,sea|cuisine
422,430,i was here a few weeks back and we had the worst customer service experience at a restaurant ever.,SERVICE,SERVICE|SERVICE|SERVICE|SERVICE|FOOD,weeks|customer|service|experience|restaurant
423,431,"excellent atmosphere, delicious dishes good and friendly service.",AMBIENCE|FOOD|SERVICE,AMBIENCE|FOOD|SERVICE,atmosphere|dishes|service
424,432,"everything was wonderful; food, drinks, staff, mileau.",FOOD|FOOD|SERVICE|AMBIENCE,VALUE|FOOD|FOOD|FOOD|FOOD,everything|food|drinks|staff|mileau
425,433,the food is great and reasonably priced.,FOOD|VALUE,FOOD,food
426,434,"if the weather is nice, try to snag an outside table.",AMBIENCE,VALUE|SERVICE|SERVICE,weather|snag|table
427,435,"the staff has been nice, but they seemed really stressed and the unisex bathroom needs to be cleaned more often.",SERVICE|AMBIENCE,SERVICE|AMBIENCE,staff|bathroom
428,436,"from the spectacular caviar to the hospitable waitstaff, i felt like royalty and enjoyed every second of it.",FOOD|SERVICE,FOOD|FOOD|VALUE|VALUE,caviar|waitstaff|royalty|second
429,437,"considering we were the last patrons there and it was after the closing time, the waitstaff did not rush us at all and made us feel comfortable and relaxed.",SERVICE,SERVICE|VALUE|VALUE|SERVICE,patrons|closing|time|waitstaff
430,438,i highly recommend caviar russe to anyone who wants delicious top grade caviar and fantastic service.,FOOD|SERVICE,FOOD|FOOD|FOOD|FOOD|FOOD|SERVICE,caviar|russe|anyone|grade|caviar|service
431,439,fresh ingredients and everything is made to order.,FOOD,FOOD|FOOD|SERVICE,ingredients|everything|order
432,440,friendly staff that actually lets you enjoy your meal and the company you're with.,SERVICE,SERVICE|FOOD|VALUE,staff|meal|company
433,441,"i found the food to be outstanding, particulary the salmon dish i had.",FOOD|FOOD,FOOD|FOOD|FOOD,food|salmon|dish
434,442,"we ate out in the back patio, which is worth it as it's cool and the music is hear well there.",AMBIENCE|AMBIENCE,AMBIENCE|AMBIENCE,patio|music
435,443,the food was good.,FOOD,FOOD,food
436,444,the place was nice and calm.,AMBIENCE,AMBIENCE,place
437,445,but the service was a bit slow.,SERVICE,SERVICE|AMBIENCE,service|bit
438,446,the buffet had a nice selection.,FOOD,FOOD|SERVICE,buffet|selection
439,447,the food was average or above including some surprising tasty dishes.,FOOD|FOOD,FOOD|FOOD,food|dishes
440,448,service was also very good.,SERVICE,SERVICE,service
441,449,i got an excellent piece of cheesecake and we had several other nice pastries.,FOOD|FOOD,FOOD|FOOD|FOOD,piece|cheesecake|pastries
442,450,"i would recommend roxy's for that, but not for their food.",FOOD,FOOD|FOOD,roxy|food
443,451,"consequently, their burgers fell apart in their hands and made such a mess that they did'nt feel like finishing them.",FOOD,FOOD|FOOD|FOOD|VALUE,burgers|hands|mess|nt
444,452,"this place is really trendi but they have forgotten about the most important part of a restaurant, the food.",FOOD|AMBIENCE,FOOD|FOOD|FOOD|FOOD,place|part|restaurant|food
445,453,"the last two times i ordered from here my food was soo spicy that i could barely eat it, and the spice took away from the flavor of the dish.",FOOD|FOOD,VALUE|FOOD|FOOD|FOOD|FOOD|FOOD,times|food|spicy|spice|flavor|dish
446,454,and the tom kha soup was pathetic.,FOOD,FOOD|FOOD|FOOD,tom|kha|soup
447,455,if you want good authentic thai this place is not the place to go.,FOOD,FOOD|FOOD|FOOD,thai|place|place
448,456,"we went here for lunch a couple of weeks ago on a saturday, and i was thoroughly impressed with the food.",FOOD,FOOD|FOOD|FOOD|FOOD,lunch|couple|weeks|food
449,457,"the pesto pizza was excellent, thin-crust pizza with a nice amount of spicy italian cheese that i'd never heard of before.",FOOD|FOOD,FOOD|FOOD|FOOD|FOOD|FOOD,pesto|pizza|pizza|amount|cheese
450,458,"the back garden sitting area is very pleasant, where you can see their personal herb garden.",AMBIENCE,FOOD|FOOD|FOOD|FOOD,garden|area|herb|garden
451,459,we had the lobster sandwich and it was fantastic.,FOOD,FOOD|FOOD,lobster|sandwich
452,460,"my husband said he could've eaten several more, the portion was fine for me he even exclaimed that the french fries were the best he has had.",FOOD|FOOD,FOOD|FOOD|FOOD,husband|portion|fries
453,461,we had the scallops as an appetizer and they were delicious and the sauce was wonderful.,FOOD|FOOD,FOOD|FOOD|FOOD,scallops|appetizer|sauce
454,462,love the food.,FOOD,FOOD,food
455,463,it's the only place you can get yummy authentic japanese comfort food.,FOOD,FOOD|FOOD|FOOD,place|comfort|food
456,464,"great food, good size menu, great service and an unpretensious setting.",FOOD|FOOD|SERVICE|AMBIENCE,FOOD|FOOD|FOOD|SERVICE|SERVICE,food|size|menu|service|setting
457,465,"the dishes offered were unique, very tasty and fresh from the lamb sausages, sardines with biscuits, large whole shrimp to the amazing pistachio ice cream (the best and freshest i've ever had).",FOOD|FOOD|FOOD|FOOD|FOOD,FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,dishes|lamb|sausages|sardines|biscuits|shrimp|pistachio|ice|cream
458,466,"the freshest, best variety, and the fastest delivery.",SERVICE,FOOD|SERVICE,variety|delivery
459,467,the service was excellent and the food was delicious.,SERVICE|FOOD,SERVICE|FOOD,service|food
460,468,"we are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.",FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,sushi|choice|ceviche|mix|crab|dumplings|sashimi|sushi|rolls|types|sake|banana|tempura
461,469,"average to good thai food, but terrible delivery.",FOOD|SERVICE,FOOD|SERVICE,food|delivery
462,470,"the food arrived 20 minutes after i called, cold and soggy.",FOOD,FOOD|FOOD,food|minutes
463,471,an excellent service,SERVICE,SERVICE,service
464,472,we were greeted promptly by the waiter who was very nice and cordial.,SERVICE,FOOD,waiter
