,id,review,target,label,predict,term,polarity
140,1041457:4,I had never had Edamame pureed before but I thought it was innovative and tasty (could've used a bit more salt).,"Edamame pureed,Edamame pureed","FOOD,FOOD",FOOD|AMBIENCE,|salt!more|bit!salt,"positive,positive"
141,1041457:6,"The decor is night tho...but they REALLY need to clean that vent in the ceiling...its quite un-appetizing, and kills your effort to make this place look sleek and modern.","place,decor,vent","AMBIENCE,AMBIENCE,AMBIENCE",AMBIENCE|,effort!kills|tho!effort,"negative,positive,negative"
142,1053543:2,"Their sake list was extensive, but we were looking for Purple Haze, which wasn't listed but made for us upon request!","sake list,NULL","FOOD,SERVICE",SERVICE|FOOD,|list!extensive|sake!extensive,"positive,positive"
143,1053543:3,"The spicy tuna roll was unusually good and the rock shrimp tempura was awesome, great appetizer to share!","spicy tuna roll,rock shrimp tempura","FOOD,FOOD",PRICES|FOOD|FOOD|FOOD|FOOD|AMBIENCE|FOOD,roll!good|spicy!good|tempura!awesome|tuna!good|appetizer!tempura|rock!awesome|shrimp!awesome,"positive,positive"
144,1053543:4,We went around 9:30 on a Friday and it had died down a bit by then so the service was great!,service,SERVICE,AMBIENCE|SERVICE,bit!died|service!great,positive
145,1055910:2,Food-awesome.,Food,FOOD,,,positive
146,1055910:3,Service- friendly and attentive.,Service,SERVICE,SERVICE,service!-,positive
147,1055910:4,Ambiance- relaxed and stylish.,Ambiance,AMBIENCE,AMBIENCE,ambiance!-,positive
148,1058221:3,"however, it's the service that leaves a bad taste in my mouth.",service,SERVICE,FOOD|FOOD|SERVICE,taste!bad|mouth!bad|service!taste,negative
149,1058221:4,"i happen to have a policy that goes along with a little bit of self-respect, which includes not letting a waiter intimidate me, i.e. make me feel bad asking for trivialities like water, or the check.",waiter,SERVICE,SERVICE|AMBIENCE|,waiter!intimidate|bit!little|self-respect!little,negative
150,1062641:2,Food is great.,Food,FOOD,FOOD,food!great,positive
151,1062641:3,Service is top notch.,Service,SERVICE,SERVICE|SERVICE,notch!top|service!top,positive
152,1064477:0,"I tend to judge a sushi restaurant by its sea urchin, which was heavenly at sushi rose.",sea urchin,FOOD,FOOD|FOOD|FOOD|FOOD|FOOD,sushi!-|restaurant!-|sea!-|urchin!-|sushi!-,positive
153,1064477:2,The sushi seemed pretty fresh and was adequately proportioned.,"sushi,sushi","FOOD,FOOD",FOOD,sushi!-,"positive,positive"
154,1064477:3,The rice to fish ration was also good--they didn't try to overpack the rice.,rice to fish ration,FOOD,FOOD|FOOD,rice!good|ration!good,positive
155,1074868:4,The food was well prepared and the service impecable.,"food,service","FOOD,SERVICE",FOOD|SERVICE,|food!prepared|impecable!food,"positive,positive"
156,1086415:3,"I am not a vegetarian but, almost all the dishes were great.",dishes,FOOD,FOOD,dishes!great,positive
157,1086478:0,"The food here is rather good, but only if you like to wait for it.","food,NULL","FOOD,SERVICE",FOOD,food!good,"positive,negative"
158,1086478:1,"I like the somosas, chai, and the chole, but the dhosas and dhal were kinda dissapointing.","somosas,chai,chole,dhosas,dhal","FOOD,FOOD,FOOD,FOOD,FOOD",|FOOD|FOOD||FOOD,somosas!-|chai!-|chole!-|dhosas!-|dhal!-,"positive,positive,positive,negative,negative"
159,1086478:2,"The service varys from day to day- sometimes they're very nice, and sometimes not.",service,SERVICE,SERVICE||FOOD|FOOD,service!-|varys!-|day!-|day!-,negative
160,1086478:3,"The kitchen however, is almost always slow.",kitchen,SERVICE,FOOD,kitchen!slow,negative
161,1086478:4,"Also, specify if you like your food spicy- its rather bland if you don't.",food,FOOD,FOOD,food!-,negative
162,1086478:5,"The ambience is pretty and nice for conversation, so a casual lunch here would probably be best.","ambience,NULL",AMBIENCE,AMBIENCE|FOOD|SERVICE,ambience!nice|lunch!best|conversation!ambience,"positive,positive"
163,1090587:1,If you've ever been along the river in Weehawken you have an idea of the top of view the chart house has to offer.,view,AMBIENCE,FOOD||AMBIENCE|SERVICE|AMBIENCE|PRICES|AMBIENCE,river!-|weehawken!-|idea!-|top!-|view!-|chart!-|house!-,positive
164,1090587:3,The lava cake dessert was incredible and I recommend it.,lava cake dessert,FOOD,FOOD|FOOD|FOOD,dessert!incredible|lava!incredible|cake!incredible,positive
165,1102681:0,"Once you step into Cosette, you're miraculously in a small, off-the-beaten path Parisian bistro.",Cosette,AMBIENCE,FOOD|AMBIENCE,|bistro!small|path!small,positive
166,1102681:1,"This tiny restaurant is as cozy as it gets, with that certain Parisian flair.",restaurant,AMBIENCE,FOOD,restaurant!cozy,positive
167,1102681:2,"The food was average to above-average; the French Onion soup filling yet not overly impressive, and the desserts not brilliant in any way.","food,French Onion soup,French Onion soup,desserts","FOOD,FOOD,FOOD,FOOD",FOOD|FOOD|FOOD|FOOD|AMBIENCE,desserts!brilliant|soup!brilliant|food!average|onion!french|way!desserts,"positive,negative,positive,negative"
168,1102681:3,"However, go for the ambience, and consider the food just a companion for a trip across the world!","ambience,food","AMBIENCE,FOOD",AMBIENCE|FOOD|FOOD|FOOD|PRICES,ambience!-|food!-|companion!-|trip!-|world!-,"positive,neutral"
169,1118167:2,The pizza was delivered cold and the cheese wasn't even fully melted!,"pizza,cheese","FOOD,FOOD",FOOD|FOOD,pizza!-|cheese!-,"negative,negative"
170,1119578:2,"Yes, they use fancy ingredients, but even fancy ingredients don't make for good pizza unless someone knows how to get the crust right.","ingredients,pizza,crust","FOOD,FOOD,FOOD",FOOD|FOOD,ingredients!fancy|pizza!good,"positive,negative,negative"
171,1123262:0,I think I've had some the best meals of my life at minnow.,meals,FOOD,FOOD|FOOD|PRICES,meals!best|life!best|minnow!meals,positive
172,1123262:1,"The seafood is amazing, there's a good wine list, and the ever-changing menu always offers some great surprises.","seafood,wine list,menu","FOOD,FOOD,FOOD",FOOD|FOOD|SERVICE|FOOD|FOOD,seafood!amazing|wine!good|list!good|menu!ever-changing|surprises!menu,"positive,positive,positive"
173,1123262:2,The combination of super-fresh ingredients in the dishes are unusual but really delicious.,ingredients,FOOD,PRICES|FOOD|FOOD,combination!unusual|ingredients!unusual|dishes!super-fresh,positive
174,1125006:1,Best Pastrami I ever had and great portion without being ridiculous.,"Pastrami,portion","FOOD,FOOD",AMBIENCE|FOOD,portion!great|pastrami!portion,"positive,positive"
175,1125006:3,My wife had the fried shrimp which are huge and loved it.,"fried shrimp,fried shrimp","FOOD,FOOD",FOOD|FOOD,shrimp!fried|wife!shrimp,"positive,positive"
176,1125284:2,"The signs, the specials menus, food, and even all the waitstaff are ALL TOTALLY Japanese.","signs,specials menus,food,waitstaff","FOOD,FOOD,SERVICE",AMBIENCE|FOOD|FOOD|SERVICE,|signs!japanese|menus!japanese|food!menus|waitstaff!menus,"positive,positive,positive,positive"
177,1126814:0,"Leon is an East Village gem: casual but hip, with well prepared basic French bistro fare, good specials, a warm and lively atmosphere.","Leon,Leon,specials,atmosphere,French bistro fare","AMBIENCE,FOOD,AMBIENCE,FOOD",FOOD|FOOD|FOOD|FOOD|FOOD|AMBIENCE|AMBIENCE|AMBIENCE,leon!gem|fare!prepared|bistro!prepared|village!leon|specials!good|gem!fare|atmosphere!warm|hip!fare,"positive,positive,positive,positive,positive"
178,1126814:1,"My wife and I always enjoy the young, not always well trained but nevertheless friendly, staff, all of whom have a story.",staff,SERVICE,FOOD|SERVICE,wife!enjoy|staff!enjoy,positive
179,1126886:2,"The service is excellent, the decor is great, and the food is delicious and comes in large portions.","service,decor,food,portions","SERVICE,AMBIENCE,FOOD,FOOD",SERVICE|AMBIENCE|FOOD|FOOD,service!excellent|decor!great|food!delicious|portions!large,"positive,positive,positive,positive"
180,1131595:2,The hostess is rude to the point of being offensive.,hostess,SERVICE,SERVICE|PRICES,hostess!rude|point!hostess,negative
181,1131595:3,The food was bland oily.,food,FOOD,FOOD|FOOD,oily!bland|food!bland,negative
182,1138996:1,"We have been to this place many times, and always have great food, wine, and service.","food,wine,service","FOOD,FOOD,SERVICE",FOOD|FOOD|AMBIENCE|AMBIENCE|SERVICE,food!great|wine!great|times!many|place!many|service!food,"positive,positive,positive"
183,1138996:2,"We were worried we would have trouble getting in, but somehow managed to have a short wait.",wait,SERVICE,SERVICE|FOOD,wait!trouble|trouble!wait,positive
184,1138996:3,As always we had a great glass of wine while we waited.,glass of wine,FOOD,FOOD|FOOD,glass!great|wine!great,positive
185,1138996:4,"When we sat, we got great and fast service.",service,SERVICE,SERVICE,service!great,positive
186,1138996:5,The people that work there are always so friendly you forget you are in New York sometimes.,people,SERVICE,FOOD|PRICES|AMBIENCE,people!-|new!-|york!-,positive
187,1145510:1,The pizza is yummy and I like the atmoshpere.,"pizza,atmoshpere","FOOD,AMBIENCE",FOOD,|pizza!yummy,"positive,positive"
188,1147082:0,I went there for lunch and it was not as good as I expected from the reviews I read.,lunch,FOOD,FOOD|SERVICE,lunch!-|reviews!-,negative
189,1147082:1,Sauce was watery and the food didn't have much flavor.,"Sauce,food","FOOD,FOOD",FOOD|FOOD|FOOD,|sauce!watery|flavor!much|food!flavor,"negative,negative"
190,1147211:2,The waitress was very patient with us and the food is phenomenal!,"waitress,food","SERVICE,FOOD",SERVICE|FOOD,waitress!patient|food!phenomenal,"positive,positive"
191,1147211:3,"Service was prompt, friendly and great.",Service,SERVICE,SERVICE,service!prompt,positive
192,1153034:0,Great pizza and fantastic service.,"pizza,service","FOOD,SERVICE",FOOD|SERVICE,pizza!great|service!great,"positive,positive"
193,1153034:1,"There was a small wait, but shorter than I expected.",wait,SERVICE,SERVICE,|wait!small,positive
194,1153034:2,Located at the end of a magnificent block.,block,AMBIENCE,AMBIENCE|PRICES,block!magnificent|end!magnificent,positive
195,1154550:0,This is the best sushi in new york city - hands down.,sushi,FOOD,FOOD|AMBIENCE|SERVICE,sushi!best|city!best|hands!best,positive
196,1189674:0,First went here to enjoy their garden terrace.,garden terrace,AMBIENCE,AMBIENCE|FOOD,terrace!enjoy|garden!enjoy,positive
197,1189674:3,"Admittedly some nights inside the restaurant were rather warm, but the open kitchen is part of the charm.","open kitchen,restaurant","AMBIENCE,AMBIENCE",FOOD|FOOD|FOOD|AMBIENCE,nights!warm|restaurant!warm|kitchen!open|part!open,"positive,negative"
198,1199480:2,I'd highly recommend it for a special occasion -- it provides and intimate setting and nice service.,"setting,service,NULL","AMBIENCE,SERVICE",AMBIENCE|SERVICE|FOOD,setting!intimate|service!intimate|occasion!special,"positive,positive,positive"
199,1212346:1,"Took my mom for Mother's Day, and the maitre d' was pretty rude.",maitre d',SERVICE,FOOD|AMBIENCE,d'!rude|maitre!rude,negative
200,1221938:3,Downstairs lounge is always a good attraction,Downstairs lounge,AMBIENCE,AMBIENCE,lounge!attraction,positive
201,1225162:0,"Raga's is a romantic, cozy restaurant.",Raga's,AMBIENCE,FOOD|FOOD,restaurant!romantic|raga!romantic,positive
202,1225162:3,The staff is incredibly helpful and attentive.,staff,SERVICE,SERVICE,staff!helpful,positive
203,1227999:1,"The waitress moved our table practically into the bathroom and when we asked to cancel our dinner orders because we did not want to eat sitting on the toilet, we were told no...",waitress,SERVICE,SERVICE|SERVICE|FOOD|FOOD|PRICES|FOOD,waitress!-|table!-|bathroom!-|dinner!-|orders!-|toilet!-,negative
204,1230993:1,I loved everythig about it-especially the shows and actors.,"NULL,shows,actors","AMBIENCE,AMBIENCE",,everythig!loved,"positive,positive,positive"
205,1230993:2,Our server was very helpful and friendly.,server,SERVICE,SERVICE,server!helpful,positive
206,1232468:1,The outdoor atmosphere of sitting on the sidewalk watching the world go by 50 feet away on 6th avenue on a cool evening was wonderful.,outdoor atmosphere,AMBIENCE,AMBIENCE|FOOD|AMBIENCE,atmosphere!wonderful|evening!cool|avenue!6th,positive
207,1232468:3,Service was prompt and courteous.,Service,SERVICE,SERVICE,service!prompt,positive
208,1269216:1,The staff is no nonsense.,staff,SERVICE,SERVICE,staff!nonsense,positive
209,1280166:1,"Service was very good - prompt, attentive and non-intrusive.",Service,SERVICE,SERVICE,service!good,positive
210,1280166:4,Traditional French decour was pleasant though the hall was rather noisy - the restaurant was full and we had to raise our voices to be able to maintain a conversation.,"Traditional French decour,hall","AMBIENCE,AMBIENCE",|AMBIENCE|FOOD,decour!pleasant|hall!noisy|restaurant!full,"positive,negative"
211,1280179:2,"Seating is always prompt, though the restaurant does fill up in the evening.",Seating,SERVICE,AMBIENCE,seating!prompt,positive
212,1280179:5,"The decor is vibrant and eye-pleasing with several semi-private boths on the right side of the dining hall, which are great for a date.","decor,semi-private boths","AMBIENCE,AMBIENCE",AMBIENCE|FOOD|AMBIENCE|AMBIENCE|AMBIENCE,decor!vibrant|boths!right|side!right|side!several|hall!right,"positive,positive"
213,1286916:1,"The first time I went, and was completely taken by the live jazz band and atmosphere, I ordered the Lobster Cobb Salad.","live jazz band,atmosphere","AMBIENCE,AMBIENCE",SERVICE|AMBIENCE|AMBIENCE|FOOD,|time!first|band!time|atmosphere!band|jazz!live,"positive,positive"
214,1289424:3,The server was really cool and served us our food and drinks with a smile.,server,SERVICE,SERVICE,server!cool,positive
215,1289424:4,The place's decor and hidden bathrooms made for a good laugh.,"decor,hidden bathrooms","AMBIENCE,AMBIENCE",FOOD|FOOD|AMBIENCE,laugh!good|bathrooms!hidden|decor!hidden,"positive,positive"
216,1303888:0,All the staff is absolutely professional!! ,staff,SERVICE,SERVICE,|staff!professional,positive
217,1308557:0,The service was the only thing good about this restaurant.,"service,restaurant",SERVICE,AMBIENCE|SERVICE|FOOD,thing!good|service!good|restaurant!thing,"positive,negative"
218,1335154:1,"Great vibe, lots of people.",vibe,AMBIENCE,AMBIENCE|AMBIENCE,vibe!great|lots!great,positive
219,1335154:4,"I didn't complain, I liked the atmosphere so much.",atmosphere,AMBIENCE,AMBIENCE,atmosphere!liked,positive
220,1335656:2,"Ambience is so cute and quaint, good for business although we were there on vacation.","Ambience,NULL",AMBIENCE,AMBIENCE,ambience!cute,"positive,positive"
221,1340075:2,The atmosphere is noisy and the waiters are literally walking around doing things as fast as they can.,"atmosphere,waiters","AMBIENCE,SERVICE",AMBIENCE,atmosphere!noisy,"negative,positive"
222,1340075:5,The takeout is great too since they give high quality tupperware as well.,takeout,SERVICE,FOOD|FOOD|PRICES,takeout!great|tupperware!high|quality!high,positive
223,1347423:2,We even had a visit from the Manager who wanted to make sure we were enjoying ourselves.,Manager,SERVICE,SERVICE|SERVICE,visit!-|manager!-,positive
224,1357554:3,"Service was slow, but the people were friendly.","Service,people","SERVICE,SERVICE",SERVICE|FOOD,service!slow|people!friendly,"negative,positive"
225,1357554:4,It's a nice place to relax and have conversation.,place,AMBIENCE,AMBIENCE,place!nice,positive
226,1367358:3,"Ambience is delightful, service impeccable.","Ambience,service","AMBIENCE,SERVICE",AMBIENCE,ambience!delightful,"positive,positive"
227,1380450:2,Service was also horrible and the ambience is not that great.,"Service,ambience","SERVICE,AMBIENCE",SERVICE|AMBIENCE,service!horrible|ambience!great,"negative,negative"
228,1387314:4,It's a small cute restaurant.,restaurant,AMBIENCE,FOOD,restaurant!cute,positive
229,1390357:2,"I like the ambience, it's very dark and original.",ambience,AMBIENCE,AMBIENCE,ambience!-,positive
230,1394712:4,"However, I think this place is a good hang out spot.",place,AMBIENCE,AMBIENCE|AMBIENCE,place!good|spot!hang,positive
231,1398844:0,"First of all, this place is *not* romantic, as claimed by Citysearch's editorial review.",place,AMBIENCE,AMBIENCE,place!romantic,negative
232,1398844:4,Service is not what one would expect from a joint in this price category.,Service,SERVICE,SERVICE|FOOD|PRICES|PRICES,service!-|joint!-|price!-|category!-,negative
233,1398844:6,Somehow working the italian charm with constant mille grazie does not constitute proper service.,service,SERVICE,SERVICE|FOOD,service!proper|grazie!charm,negative
234,1404042:3,"Cute place, nice wait staff but would never go there again.","wait staff,place,place","SERVICE,AMBIENCE",AMBIENCE|SERVICE|SERVICE,place!cute|staff!cute|wait!nice,"positive,positive,negative"
235,1413697:2,The place is so cool and the service is prompt and curtious.,"service,place","SERVICE,AMBIENCE",AMBIENCE|SERVICE,place!cool|service!prompt,"positive,positive"
236,1417496:2,The dining room is quietly elegant with no music to shout over -- how refreshing!,dining room,AMBIENCE,AMBIENCE|FOOD|FOOD,room!elegant|dining!elegant|music!refreshing,positive
237,1417496:3,"The service was impeccable and unobtrusive -- the staff knows what they are there to do -- to know their menu, present your meal, and attend to your needs.","service,staff","SERVICE,SERVICE",SERVICE|FOOD|FOOD,service!impeccable|meal!present|menu!present,"positive,positive"
238,1430994:0,The view is breathtaking the service is top notch... the ambiance is wonderfull.,"view,service,ambiance","AMBIENCE,SERVICE,AMBIENCE",AMBIENCE|SERVICE|SERVICE|FOOD,view!breathtaking|service!top|notch!top|wonderfull!top,"positive,positive,positive"
239,1430994:1,The staff offers impeccable service.,staff,SERVICE,SERVICE|SERVICE,service!impeccable|staff!service,positive
240,1439875:1,"The place is small and intimate and you may feel a little crowded, but the service is excellent and it's great for friends out, a romantic date, or a special occassion.","service,place,place","SERVICE,AMBIENCE",SERVICE|AMBIENCE|PRICES|FOOD,service!excellent|place!small|date!service|occassion!special,"positive,negative,positive"
241,1451107:0,This place is so much fun.,place,AMBIENCE,AMBIENCE,place!fun,positive
242,1451107:6,The staff was the friendliest that have seen in New York.,staff,SERVICE,SERVICE,|staff!friendliest,positive
243,1457607:0,The place is a lot of fun.,place,AMBIENCE,AMBIENCE|AMBIENCE|FOOD,place!-|lot!-|fun!-,positive
244,1457607:2,The characters really make for an enjoyable experience.,characters,AMBIENCE,SERVICE,experience!enjoyable,positive
245,1459569:1,Service was slow had to wait to order and get food although not crowded.,Service,SERVICE,SERVICE,service!slow,negative
246,1460715:1,Service was quick.,Service,SERVICE,SERVICE,|service!quick,positive
247,1470286:1,Delivery is fast too.,Delivery,SERVICE,PRICES,delivery!-,positive
248,1471273:4,Zero ambiance to boot.,ambiance,AMBIENCE,PRICES|AMBIENCE|PRICES,zero!-|ambiance!-|boot!-,negative
249,1476493:2,"The ambience was nice, but service wasn't so great.","ambience,service","AMBIENCE,SERVICE",AMBIENCE|SERVICE,ambience!nice|service!great,"positive,negative"
250,1486041:0,"The atmosphere is nothing special, but it feels like a Sushi establishment in Tokyo.",atmosphere,AMBIENCE,AMBIENCE|AMBIENCE|AMBIENCE,|nothing!special|atmosphere!special|establishment!nothing,positive
251,1486041:1,The owner and staff are all Japanese as well and that adds to the entire ambiance.,"owner,staff,ambiance",AMBIENCE,AMBIENCE|SERVICE,|owner!japanese|staff!japanese,"positive,positive,positive"
252,1500453:1,This quaint and romantic trattoria is at the top of my Manhattan restaurant list.,"trattoria,trattoria",AMBIENCE,FOOD|SERVICE,trattoria!top|top!quaint,"positive,positive"
253,1506491:2,Check out the secret back room.,back room,AMBIENCE,AMBIENCE|FOOD,|room!back|secret!back,positive
254,1538149:3,The service was excellent - friendly and attentive.,service,SERVICE,SERVICE,service!excellent,positive
255,1543345:3,Great staff.,staff,SERVICE,SERVICE,staff!great,positive
256,1543345:4,Always great service!,service,SERVICE,SERVICE,service!great,positive
257,1561259:1,But the staff was so horrible to us.,staff,SERVICE,SERVICE,staff!horrible,negative
258,1561259:2,The hostess and the waitress were incredibly rude and did everything they could to rush us out.,"hostess,waitress","SERVICE,SERVICE",SERVICE|SERVICE,hostess!rude|waitress!rude,"negative,negative"
259,1561259:3,We were planning to get dessert but the waitress basically through the bill at us before we had a chance to order.,waitress,SERVICE,FOOD|SERVICE|PRICES|FOOD|SERVICE,dessert!-|waitress!-|bill!-|chance!-|order!-,negative
260,1572033:1,Decor is nice though service can be spotty.,"Decor,service","AMBIENCE,SERVICE",AMBIENCE|SERVICE,decor!nice|service!spotty,"positive,negative"
261,1586174:6,the waitstaffs are nice though.,waitstaffs,SERVICE,FOOD,waitstaffs!nice,positive
262,1603698:2,"Both times I was extremely dissappointed by the service, which was boarderline rude.",service,SERVICE,AMBIENCE|SERVICE,times!dissappointed|service!times,negative
263,1606837:2,The service was attentive.,service,SERVICE,SERVICE,service!attentive,positive
264,1609375:2,"The svc can be a bit rude at times, esp if you have big group, but overall the restaurant is a must!","svc,restaurant",SERVICE,SERVICE|AMBIENCE|AMBIENCE|PRICES|FOOD,svc!rude|bit!svc|times!svc|esp!svc|group!big,"negative,positive"
265,1611489:3,"Eating in, the atmosphere saves it, but at your desk, it's a very disappointing experience.","atmosphere,NULL",AMBIENCE,SERVICE|SERVICE|AMBIENCE,experience!disappointing|desk!disappointing|atmosphere!experience,"positive,negative"
266,1615322:4,The seats are uncomfortable if you are sitting against the wall on wooden benches.,seats,AMBIENCE,AMBIENCE,seats!uncomfortable,negative
267,1615322:5,It's a rather cramped and busy restaurant and it closes early.,"restaurant,restaurant",AMBIENCE,FOOD,restaurant!cramped,"negative,negative"
268,1623276:0,Patroon features a nice cigar bar and has great staff.,"cigar bar,staff","AMBIENCE,SERVICE",SERVICE|FOOD|SERVICE|,bar!nice|cigar!nice|staff!great|patroon!bar,"positive,positive"
269,1626564:3,Waitstaff are very friendly.,Waitstaff,SERVICE,SERVICE,waitstaff!friendly,positive
270,1632445:3,The service is good and ambience is good for a date or group outing.,"service,ambience","SERVICE,AMBIENCE",SERVICE|AMBIENCE|PRICES|FOOD|FOOD,service!good|ambience!good|date!service|outing!date|group!date,"positive,positive"
271,1632929:4,"When my dessert came, there was a candle in it - not because anyone asked for one - but because the waiter must have seen me opening my birthday card and gift, and said he knew it was a special occassion of some sort.",waiter,SERVICE,FOOD|AMBIENCE|FOOD,|occassion!special|sort!special|candle!occassion,positive
272,1632929:5,Truly the mark of an attentive waiter.,waiter,SERVICE,SERVICE|PRICES,waiter!attentive|mark!attentive,positive
273,1655521:1,I almost hesititate to write a review because the atmosphere was so great and I would hate for it too become to crowded.,atmosphere,AMBIENCE,AMBIENCE|,atmosphere!great|hesititate!hate,positive
274,1655521:3,"The wait staff is very freindly, they make it feel like you're eating in a freindly little european town.",wait staff,SERVICE,AMBIENCE,|town!little,positive
275,1660047:0,"I like Cafe Noir dont get me wrong, it is jsut that the people who work there are evil and incompetent!!","people,Cafe Noir",SERVICE,FOOD|AMBIENCE|FOOD|FOOD|FOOD,cafe!-|noir!-|dont!-|jsut!-|people!-,"negative,positive"
276,1660047:1,"The service was terrible, we had to wait for everything and ask several of different people for the same thing before we were allowed to be served.",service,SERVICE,SERVICE|FOOD|FOOD|FOOD,service!terrible|thing!same|thing!several|people!different,negative
277,1660047:2,"The waitress, seems to be more concerned of looking good than actually waitressing.",waitress,SERVICE,SERVICE,waitress!-,negative
278,1660047:3,"After dinner the manager grabbed my boyfriend, asked him: Where are you from...maybe you dont know how things work in America...and in the end stormed away almost teareyed yelling that tips are the only thing they survive on.",manager,SERVICE,FOOD|FOOD|FOOD|,things!work|thing!only|tips!only|america!things,negative
279,1660047:4,"We did tip, I guess the model/waitress just wanted more and complained to the manager.",waitress,SERVICE,FOOD||SERVICE,tip!-|model/waitress!-|manager!-,negative
280,1660047:5,"The whole set up is truly unprofessional and I wish Cafe Noir would get some good staff, because despite the current one this is a great place.","staff,Cafe Noir",SERVICE,SERVICE|AMBIENCE,staff!good|place!great,"negative,positive"
281,1661043:4,Decor is charming.,Decor,AMBIENCE,AMBIENCE,decor!charming,positive
282,1662726:0,I was here a few weeks back and we had the worst customer service experience at a restaurant ever.,customer service,SERVICE,SERVICE|PRICES|SERVICE|SERVICE|FOOD,experience!worst|customer!worst|service!worst|weeks!experience|restaurant!worst,negative
283,1662726:1,"A gentleman, maybe the manager, came to our table, and without so much as a smile or greeting asked for our order.",gentleman,SERVICE,SERVICE|SERVICE|SERVICE|FOOD|SERVICE,gentleman!-|manager!-|table!-|smile!-|order!-,negative
284,1671113:2,"I have tried to make reservations, but both times, the hostess didn't have my name.",hostess,SERVICE,SERVICE|AMBIENCE|SERVICE|AMBIENCE,reservations!-|times!-|hostess!-|name!-,negative
285,1671113:3,"If the weather is nice, try to snag an outside table.",outside table,AMBIENCE,FOOD|SERVICE|PRICES,weather!nice|table!snag|snag!outside,positive
286,1671113:4,"The staff has been nice, but they seemed really stressed and the unisex bathroom needs to be cleaned more often.","staff,staff,unisex bathroom","SERVICE,SERVICE,AMBIENCE",SERVICE|FOOD,staff!nice|bathroom!unisex,"positive,negative,negative"
287,1700205:2,"Considering we were the last patrons there and it was after the closing time, the waitstaff did not rush us at all and made us feel comfortable and relaxed.",waitstaff,SERVICE,SERVICE|SERVICE|PRICES,|patrons!last|time!last|closing!patrons,positive
288,1702257:3,Friendly staff that actually lets you enjoy your meal and the company you're with.,staff,SERVICE,SERVICE|PRICES|FOOD,staff!friendly|company!enjoy|meal!enjoy,positive
289,1706644:4,"We ate out in the back patio, which is worth it as it's cool and the music is hear well there.","back patio,music","AMBIENCE,AMBIENCE",FOOD,|patio!back,"positive,positive"
290,1707201:2,The place was nice and calm.,place,AMBIENCE,AMBIENCE,place!nice,positive
291,1707201:3,but the service was a bit slow.,service,SERVICE,SERVICE|AMBIENCE,service!slow|bit!service,negative
292,1707741:3,Service was also very good.,Service,SERVICE,SERVICE,service!good,positive
293,1718513:3,"THe back garden sitting area is very pleasant, where you can see their personal herb garden.",back garden sitting area,AMBIENCE,AMBIENCE|FOOD|FOOD,area!pleasant|garden!pleasant|herb!personal,positive
294,1727363:2,An excellent service,service,SERVICE,SERVICE,service!excellent,positive
295,1728733:1,We were greeted promptly by the waiter who was very nice and cordial.,waiter,SERVICE,SERVICE,waiter!-,positive
296,1730127:2,"Always a nice crowd, but never loud.","crowd,NULL",AMBIENCE,AMBIENCE,crowd!nice,"positive,positive"
297,1748839:1,"Immediately after we paid, the waiter took the money and said, okay, you guys are outta here.",waiter,SERVICE,SERVICE|PRICES|SERVICE|FOOD,waiter!-|money!-|guys!-|outta!-,negative
298,430342:1,"Kind, attentive wait staff.",wait staff,SERVICE,SERVICE|SERVICE,staff!attentive|wait!attentive,positive
299,433878:3,The counter service is bad.,counter service,SERVICE,SERVICE,service!bad,negative
300,436868:3,"Calling the place Hampton Chutney Co. does warn you that these folks offer more style than substance, but in this unattractive room with unhelpful clerks there was a dearth of the former too.","place,room,clerks","AMBIENCE,SERVICE",AMBIENCE|SERVICE|AMBIENCE|FOOD|SERVICE,room!unattractive|clerks!unattractive|style!more|substance!more|folks!style,"negative,negative,negative"
301,445960:0,"This is such a lovely, peaceful place to eat outside.",place,AMBIENCE,AMBIENCE,place!lovely,positive
302,445960:1,The restaurant looks out over beautiful green lawns to the Hudson River and the Statue of Liberty.,restaurant,AMBIENCE,FOOD,lawns!beautiful,positive
303,445960:4,"This is a great place to take out-of-towners, and perfect for watching the sunset.",place,AMBIENCE,AMBIENCE,place!great,positive
304,449802:5,But who says Murray's is anything about service.,service,SERVICE,|FOOD|SERVICE,murray!-|anything!-|service!-,negative
305,454704:1,The service is awful.,service,SERVICE,SERVICE,service!awful,negative
306,464342:1,I asked for an open faced cheese sandwich and the manager basically told me to take my business elsewhere!,manager,SERVICE,FOOD|FOOD|SERVICE,|sandwich!open|cheese!open|manager!sandwich,negative
307,475298:0,"Good, fast service.",service,SERVICE,SERVICE,service!good,positive
308,475298:3,The location is perfect.,location,AMBIENCE,AMBIENCE,location!perfect,positive
309,475512:2,"Well, this place is so Ghetto its not even funny.",place,AMBIENCE,AMBIENCE,place!ghetto,negative
310,476473:2,Great atmoshere and worth every bit.,"atmoshere,NULL",AMBIENCE,|AMBIENCE,atmoshere!great|bit!great,"positive,positive"
311,483111:0,Winnie and her staff are the best crew you can find serving you.,"staff,Winnie","SERVICE,SERVICE",SERVICE|FOOD|SERVICE|SERVICE,crew!best|winnie!best|staff!winnie|staff!crew,"positive,positive"
312,485767:1,"The service was attentive, yet discreet.",service,SERVICE,SERVICE,service!attentive,positive
313,485966:1,The place was quiet and delightful.,place,AMBIENCE,AMBIENCE,place!quiet,positive
