,Unnamed: 0,reviewID,sentenceID,review,category,polarity,entity,preprocessed_sentence,type_sentence,preprocessed_sentence_lemma,aspect_prediction,opinion_term_prediction,entity_prediction,opinion_prediction
91,120,,,Prices are not affordable and the quality of food is bad,"VALUE#PRICES,FOOD#GENERAL","negative,negative","VALUE,FOOD",prices are not affordable and the quality of food is bad,compound_sentence,price affordable quality food bad,"[['price'], ['quality', 'food']]","[['affordable'], ['bad']]","['VALUE', 'FOOD']","['positive', 'negative']"
92,122,,,The price is high and the quality of food is horrible,"VALUE#PRICES,FOOD#GENERAL","negative,negative","VALUE,FOOD",the price is high and the quality of food is horrible,compound_sentence,price high quality food horrible,"[['price'], ['quality', 'food']]","[['high'], ['horrible']]","['VALUE', 'FOOD']","['negative', 'negative']"
93,123,,,Prices absolutely moderate and appropriate,VALUE#PRICES,positive,VALUE,prices absolutely moderate and appropriate,phrase,price absolutely moderate appropriate,[['price']],[['moderate']],['VALUE'],['negative']
94,124,,,Prices absolutely moderate and appropriate,VALUE#PRICES,positive,VALUE,prices absolutely moderate and appropriate,phrase,price absolutely moderate appropriate,[['price']],[['moderate']],['VALUE'],['negative']
95,125,,,Prices absolutely moderate and appropriate,VALUE#PRICES,positive,VALUE,prices absolutely moderate and appropriate,phrase,price absolutely moderate appropriate,[['price']],[['moderate']],['VALUE'],['negative']
96,126,,,Prices absolutely moderate and appropriate,VALUE#PRICES,positive,VALUE,prices absolutely moderate and appropriate,phrase,price absolutely moderate appropriate,[['price']],[['moderate']],['VALUE'],['negative']
97,127,,,Prices absolutely moderate and appropriate,VALUE#PRICES,positive,VALUE,prices absolutely moderate and appropriate,phrase,price absolutely moderate appropriate,[['price']],[['moderate']],['VALUE'],['negative']
98,128,,,Prices absolutely moderate and appropriate,VALUE#PRICES,positive,VALUE,prices absolutely moderate and appropriate,phrase,price absolutely moderate appropriate,[['price']],[['moderate']],['VALUE'],['negative']
99,129,,,Prices absolutely moderate and appropriate,VALUE#PRICES,positive,VALUE,prices absolutely moderate and appropriate,phrase,price absolutely moderate appropriate,[['price']],[['moderate']],['VALUE'],['negative']
100,130,,,Prices absolutely moderate and appropriate,VALUE#PRICES,positive,VALUE,prices absolutely moderate and appropriate,phrase,price absolutely moderate appropriate,[['price']],[['moderate']],['VALUE'],['negative']
101,131,,,Prices absolutely moderate and appropriate,VALUE#PRICES,positive,VALUE,prices absolutely moderate and appropriate,phrase,price absolutely moderate appropriate,[['price']],[['moderate']],['VALUE'],['negative']
102,132,,,Prices absolutely moderate and appropriate,VALUE#PRICES,positive,VALUE,prices absolutely moderate and appropriate,phrase,price absolutely moderate appropriate,[['price']],[['moderate']],['VALUE'],['negative']
103,133,,,Prices absolutely moderate and appropriate,VALUE#PRICES,positive,VALUE,prices absolutely moderate and appropriate,phrase,price absolutely moderate appropriate,[['price']],[['moderate']],['VALUE'],['negative']
104,134,,,Prices absolutely moderate and appropriate,VALUE#PRICES,positive,VALUE,prices absolutely moderate and appropriate,phrase,price absolutely moderate appropriate,[['price']],[['moderate']],['VALUE'],['negative']
105,135,,,Prices absolutely moderate and appropriate,VALUE#PRICES,positive,VALUE,prices absolutely moderate and appropriate,phrase,price absolutely moderate appropriate,[['price']],[['moderate']],['VALUE'],['negative']
106,136,,,"Last but not least, prices for NYC are ridiculously low and the personnel is warm and friendly","VALUE#PRICES,SERVICE#GENERAL","positive,positive","VALUE,SERVICE","last but not least , prices for nyc are ridiculously low and the personnel is warm and friendly",compound_sentence,last least price nyc ridiculously low personnel warm friendly,"[['price', 'nyc'], ['personnel']]","[['ridiculously', 'low'], ['warm', 'friendly']]","['VALUE', 'SERVICE']","['positive', 'positive']"
107,148,1041457,1041457:6,"The decor is night tho...but they REALLY need to clean that vent in the ceiling...its quite un-appetizing, and kills your effort to make this place look sleek and modern.","AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL","negative,positive,negative","AMBIENCE,AMBIENCE,AMBIENCE","the decor is night tho ... but they really need to clean that vent in the ceiling ... its quite un-appetizing , and kills your effort to make this place look sleek and modern .",compound_complex_sentence,decor night tho really need clean vent ceiling quite un appetizing kill effort make place look sleek modern,"[['ceiling'], ['decor', 'night', 'effort', 'place', 'look'], ['decor', 'night']]","[['vent', 'un-appetizing'], ['kill', 'sleek'], ['clean', 'modern']]","['VALUE', 'AMBIENCE', 'AMBIENCE']","['positive', 'positive', 'positive']"
108,161,1064477,1064477:4,We took advantage of the half price sushi deal on saturday so it was well worth it.,FOOD#QUALITY,positive,FOOD,we took advantage of the half price sushi deal on saturday so it was well worth it .,complex_sentence,take advantage half price sushi deal saturday well worth,"[['half', 'price', 'sushi', 'deal']]",[['advantage']],['VALUE'],['positive']
109,163,1084394,1084394:3,The Prix Fixe menu is worth every penny and you get more than enough (both in quantity AND quality).,"FOOD#QUALITY,FOOD#STYLE_OPTIONS,VALUE#PRICES","positive,positive,positive","FOOD,FOOD,VALUE",the prix fixe menu is worth every penny and you get more than enough ( both in quantity and quality ) .,compound_sentence,prix fixe menu worth every penny get enough quantity quality,"[['prix', 'fixe', 'menu'], ['quantity', 'quality']]","[['worth'], ['enough']]","['AMBIENCE', 'VALUE']","['positive', 'negative']"
110,208,1189674,1189674:2,"The Steak Tartare is a great bet, they fix it for you at the table.",FOOD#STYLE_OPTIONS,positive,FOOD,"the steak tartare is a great bet , they fix it for you at the table .",compound_sentence,steak tartare great bet fix table,"[['steak', 'tartare', 'bet']]",[['great']],['VALUE'],['positive']
111,237,1280166,1280166:2,"Food was very good as well, considering that we tried the budget selection (though I wish the pork belly that I ordered was roasted a bit longer, so that fat was more of a melt-in-your-mouth experience).","FOOD#QUALITY,FOOD#QUALITY","positive,negative","FOOD,FOOD","food was very good as well , considering that we tried the budget selection ( though i wish the pork belly that i ordered was roasted a bit longer , so that fat was more of a melt-in-your-mouth experience ) .",complex_sentence,food good well consider try budget selection though wish pork belly order roasted bit longer fat melt mouth experience,"[['food'], ['budget', 'selection', 'pork', 'belly', 'experience'], ['budget', 'selection', 'budget', 'selection', 'pork', 'belly']]","[['good', 'well'], ['fat', 'melt-in-your-mouth'], ['roasted']]","['FOOD', 'FOOD', 'VALUE']","['positive', 'positive', 'positive']"
112,260,1310217,1310217:2,The price is reasonable although the service is poor.,SERVICE#GENERAL,negative,SERVICE,the price is reasonable although the service is poor .,complex_sentence,price reasonable although service poor,"[['service'], ['price']]","[['poor'], ['reasonable']]","['SERVICE', 'VALUE']","['negative', 'positive']"
113,270,1338124,1338124:2,The spicy Tuna roll is huge and probably the best that I've had at this price range.,"FOOD#STYLE_OPTIONS,FOOD#QUALITY,VALUE#PRICES","positive,positive,positive","FOOD,FOOD,VALUE",the spicy tuna roll is huge and probably the best that i have had at this price range .,complex_sentence,spicy tuna roll huge probably best price range,"[['spicy', 'tuna', 'roll'], ['price']]","[['huge'], ['best']]","['FOOD', 'VALUE']","['positive', 'negative']"
114,272,1338124,1338124:4,"I have reservations about the all you can eat deal, however -- the choices are fairly limited and you can probably order more food than you can eat for less than $18 by just going off the menu.","FOOD#STYLE_OPTIONS,VALUE#PRICES","negative,negative","FOOD,VALUE","i have reservations about the all you can eat deal , however -- the choices are fairly limited and you can probably order more food than you can eat for less than NUM by just going off the menu .",compound_sentence,reservation eat deal howeverthe choice fairly limited probably order food eat less go menu,[['choice']],"[['fairly', 'limited']]",['VALUE'],['negative']
115,273,1340075,1340075:1,"They have it all -- great price, food, and service.","FOOD#QUALITY,SERVICE#GENERAL","positive,positive","FOOD,SERVICE","they have it all -- great price , food , and service .",simple_sentence,allgreat price food service,"[['food', 'service', 'price']]",[['great']],['VALUE'],['positive']
116,275,1340075,1340075:4,"And it all comes at a very reasonable price (congee, noodles, and rice dishes are no more than $3-6 each).","VALUE#PRICES,VALUE#PRICES,VALUE#PRICES","positive,positive,positive","VALUE,VALUE,VALUE","and it all comes at a very reasonable price ( congee , noodles , and rice dishes are no more than NUM-NUM each ) .",compound_sentence,come reasonable price congee noodle rice dish,[['price']],[['reasonable']],['VALUE'],['positive']
117,357,1490757,1490757:2,The prices were CHEAP compared to the quality of service and food.,"SERVICE#GENERAL,FOOD#QUALITY","positive,positive","SERVICE,FOOD",the prices were cheap compared to the quality of service and food .,simple_sentence,price cheap compare quality service food,"[['price', 'quality', 'service']]",[['cheap']],['VALUE'],['positive']
118,359,1496205,1496205:4,"The quantity is also very good, you will come out satisfied.",FOOD#STYLE_OPTIONS,positive,FOOD,"the quantity is also very good , you will come out satisfied .",compound_sentence,quantity also good come satisfied,[['quantity']],[['good']],['VALUE'],['positive']
119,366,1538149,1538149:0,"I found the food, service and value exceptional everytime I have been there.","FOOD#QUALITY,SERVICE#GENERAL","positive,positive","FOOD,SERVICE","i found the food , service and value exceptional everytime i have been there .",complex_sentence,find food service value exceptional everytime,"[['value', 'everytime']]",[['exceptional']],['VALUE'],['negative']
120,394,1609375,1609375:3,"Try the Pad Thai, it's fabulous and their prices are so cheap!",FOOD#QUALITY,positive,FOOD,"try the pad thai , it is fabulous and their prices are so cheap",phrase,try pad thai fabulous price cheap,"[['pad', 'price'], ['pad']]","[['cheap'], ['fabulous']]","['VALUE', 'FOOD']","['positive', 'negative']"
121,398,1615322,1615322:2,They have authentic Indian at amazin prices.,"FOOD#QUALITY,VALUE#PRICES","positive,positive","FOOD,VALUE",they have authentic indian at amazin prices .,simple_sentence,authentic indian amazin price,"[['amazin', 'price']]","[['authentic', 'indian']]",['VALUE'],['positive']
122,399,1615322,1615322:4,The seats are uncomfortable if you are sitting against the wall on wooden benches.,AMBIENCE#GENERAL,negative,AMBIENCE,the seats are uncomfortable if you are sitting against the wall on wooden benches .,complex_sentence,seat uncomfortable sit wall wooden bench,"[['wall'], ['seat']]","[['wooden'], ['uncomfortable']]","['AMBIENCE', 'VALUE']","['negative', 'negative']"
123,401,1623276,1623276:1,The food is tasty and portion sizes are appropriate.,"FOOD#QUALITY,FOOD#STYLE_OPTIONS","positive,positive","FOOD,FOOD",the food is tasty and portion sizes are appropriate .,compound_sentence,food tasty portion size appropriate,"[['food'], ['portion', 'size']]","[['tasty'], ['appropriate']]","['FOOD', 'VALUE']","['positive', 'positive']"
124,408,1632445,1632445:5,"Even though its good seafood, the prices are too high.",FOOD#QUALITY,positive,FOOD,"even though its good seafood , the prices are too high .",simple_sentence,even though good seafood price high,"[['seafood'], ['price']]","[['good'], ['high']]","['FOOD', 'VALUE']","['positive', 'negative']"
125,428,1661757,1661757:2,"The ambience was so fun, and the prices were great, on top of the fact that the food was really tasty.","AMBIENCE#GENERAL,FOOD#QUALITY","positive,positive","AMBIENCE,FOOD","the ambience was so fun , and the prices were great , on top of the fact that the food was really tasty .",compound_complex_sentence,ambience fun price great top fact food really tasty,"[['ambience'], ['price'], ['food'], ['fact']]","[['fun'], ['great'], ['tasty'], ['top']]","['FOOD', 'VALUE', 'FOOD', 'AMBIENCE']","['positive', 'positive', 'positive', 'positive']"
126,436,1700205,1700205:1,"From the spectacular caviar to the hospitable waitstaff, I felt like royalty and enjoyed every second of it.","FOOD#QUALITY,SERVICE#GENERAL","positive,positive","FOOD,SERVICE","from the spectacular caviar to the hospitable waitstaff , i felt like royalty and enjoyed every second of it .",compound_sentence,spectacular caviar hospitable waitstaff felt like royalty enjoy every second,"[['caviar', 'waitstaff'], ['royalty'], ['second']]","[['spectacular', 'hospitable'], ['like'], ['enjoy']]","['FOOD', 'VALUE', 'AMBIENCE']","['negative', 'positive', 'positive']"
127,451,1710746,1710746:4,"Consequently, their burgers fell apart in their hands and made such a mess that they did'nt feel like finishing them.",FOOD#STYLE_OPTIONS,negative,FOOD,"consequently , their burgers fell apart in their hands and made such a mess that they did'nt feel like finishing them .",compound_complex_sentence,consequently burger fell apart hand make mess nt feel like finish,"[['burger'], ['nt'], ['nt']]","[['fell'], ['like'], ['such']]","['AMBIENCE', 'VALUE', 'VALUE']","['positive', 'positive', 'negative']"
128,457,1718513,1718513:1,"The pesto pizza was excellent, thin-crust pizza with a nice amount of spicy Italian cheese that I'd never heard of before.","FOOD#QUALITY,FOOD#QUALITY","positive,positive","FOOD,FOOD","the pesto pizza was excellent , thin-crust pizza with a nice amount of spicy italian cheese that i 'd never heard of before .",complex_sentence,pesto pizza excellent thin crust pizza nice amount spicy italian cheese never hear,"[['pesto', 'pizza'], ['amount', 'cheese']]","[['excellent'], ['nice']]","['FOOD', 'VALUE']","['negative', 'negative']"
129,473,1728733,1728733:2,She was very helpful in suggesting us drinks and helped us in ordering a lot of good dishes since we knew nothing about Indian food.,FOOD#QUALITY,positive,FOOD,she was very helpful in suggesting us drinks and helped us in ordering a lot of good dishes since we knew nothing about indian food .,compound_complex_sentence,helpful suggest us drink help us order lot good dish since know nothing indian food,"[['drink'], ['nothing'], ['lot']]","[['helpful'], ['indian'], ['help', 'good']]","['FOOD', 'VALUE', 'VALUE']","['positive', 'positive', 'positive']"
130,483,1748813,1748813:1,All of the pizzas are terrific and the price is even better!,FOOD#QUALITY,positive,FOOD,all of the pizzas are terrific and the price is even better,complex_sentence,pizza terrific price even well,"[['pizza'], ['price']]","[['terrific'], ['well']]","['FOOD', 'VALUE']","['positive', 'positive']"
131,488,378848,378848:3,"The blond wood decor is very soothing, the premium sake is excellent and the service is great.","AMBIENCE#GENERAL,FOOD#QUALITY,SERVICE#GENERAL","positive,positive,positive","AMBIENCE,FOOD,SERVICE","the blond wood decor is very soothing , the premium sake is excellent and the service is great .",compound_sentence,blond wood decor soothing premium sake excellent service great,"[['wood', 'decor'], ['premium', 'sake'], ['service']]","[['blond', 'soothing'], ['excellent'], ['great']]","['FOOD', 'VALUE', 'SERVICE']","['negative', 'negative', 'positive']"
132,530,475512,475512:3,If you like your music blasted and the system isnt that great and if you want to pay at least 100 dollar bottle minimun then you'll love it here.,"VALUE#PRICES,AMBIENCE#GENERAL","negative,negative","VALUE,AMBIENCE",if you like your music blasted and the system isnt that great and if you want to pay at least NUM dollar bottle minimun then you 'll love it here .,complex_sentence,like music blast system isnt great want pay least dollar bottle minimun love,"[['music'], ['system', 'isnt', 'dollar', 'bottle', 'minimun'], ['system', 'isnt', 'r', 'n']]","[['like', 'blast'], ['least'], ['great', 'love']]","['AMBIENCE', 'VALUE', 'SERVICE']","['positive', 'positive', 'positive']"
133,534,483111,483111:1,The food is reliable and the price is moderate.,FOOD#QUALITY,positive,FOOD,the food is reliable and the price is moderate .,compound_sentence,food reliable price moderate,"[['food'], ['price']]","[['reliable'], ['moderate']]","['FOOD', 'VALUE']","['negative', 'negative']"
134,555,498657,498657:4,"The wait here is long for dim sum, but if you don't like sharing tables or if the typical raucous dim sum atmosphere is not your gig, this is a sleek (for Chinatown) alternative.","SERVICE#GENERAL,AMBIENCE#GENERAL","negative,negative","SERVICE,AMBIENCE","the wait here is long for dim sum , but if you do not like sharing tables or if the typical raucous dim sum atmosphere is not your gig , this is a sleek ( for chinatown ) alternative .",compound_complex_sentence,wait long dim sum donot like share table typical raucous dim sum atmosphere gig sleek chinatown alternative,"[['wait'], ['table'], ['sum', 'atmosphere', 'gig'], ['alternative']]","[['long', 'dim'], ['like'], ['typical', 'raucous', 'dim'], ['sleek', 'chinatown']]","['SERVICE', 'AMBIENCE', 'VALUE', 'FOOD']","['positive', 'positive', 'positive', 'positive']"
135,566,507937,507937:2,Spreads and toppings are great - though a bit pricey.,"FOOD#QUALITY,FOOD#QUALITY,VALUE#PRICES,VALUE#PRICES","positive,positive,negative,negative","FOOD,FOOD,VALUE,VALUE",spreads and toppings are great - though a bit pricey .,simple_sentence,spread topping great though bit pricey,"[['spread', 'topping']]",[['great']],['VALUE'],['positive']
136,571,512294,512294:0,"Great food, great prices, great service.","FOOD#QUALITY,SERVICE#GENERAL","positive,positive","FOOD,SERVICE","great food , great prices , great service .",phrase,great food great price great service,"[['food'], ['price'], ['service']]","[['great'], ['great'], ['great']]","['FOOD', 'VALUE', 'SERVICE']","['positive', 'positive', 'positive']"
137,572,512294,512294:1,"If you are looking for a good quality, cheap eats - this is the place.","FOOD#QUALITY,VALUE#PRICES","positive,positive","FOOD,VALUE","if you are looking for a good quality , cheap eats - this is the place .",complex_sentence,look good quality cheap eat place,"[['quality'], ['place']]","[['good'], ['cheap']]","['VALUE', 'AMBIENCE']","['positive', 'positive']"
138,604,561054,561054:1,"When you're sitting in their main dining room (which has a spectacular, hand-painted high ceiling) you'd never know there was a world outside.","AMBIENCE#GENERAL,AMBIENCE#GENERAL","positive,positive","AMBIENCE,AMBIENCE","when you 're sitting in their main dining room ( which has a spectacular , hand-painted high ceiling ) you 'd never know there was a world outside .",complex_sentence,sit main dining room spectacular hand paint high ceiling never know world outside,"[['dining'], ['ceiling'], ['world']]","[['main'], ['high'], ['spectacular']]","['AMBIENCE', 'VALUE', 'AMBIENCE']","['negative', 'negative', 'negative']"
139,611,584025,584025:2,The food is great and they have a good selecion of wines at reasonable prices.,"FOOD#QUALITY,FOOD#STYLE_OPTIONS,VALUE#PRICES","positive,positive,positive","FOOD,FOOD,VALUE",the food is great and they have a good selecion of wines at reasonable prices .,compound_sentence,food great good selecion wine reasonable price,"[['food'], ['selecion', 'wine', 'price']]","[['great'], ['good', 'reasonable']]","['FOOD', 'VALUE']","['positive', 'positive']"
140,645,709294,709294:3,"The portion sizes here are huge, and the sushi is good.","FOOD#STYLE_OPTIONS,FOOD#QUALITY","positive,positive","FOOD,FOOD","the portion sizes here are huge , and the sushi is good .",compound_sentence,portion size huge sushi good,"[['portion', 'size'], ['sushi']]","[['huge'], ['good']]","['VALUE', 'FOOD']","['positive', 'positive']"
141,648,713152,713152:1,"I got the $10 10-piece dim sum combo, every bite of which was great.",FOOD#QUALITY,positive,FOOD,"i got the NUM NUM-piece dim sum combo , every bite of which was great .",complex_sentence,get piece dim sum combo every bite great,"[['NUM-piece', 'sum'], ['bite']]","[['dim'], ['great']]","['VALUE', 'FOOD']","['positive', 'positive']"
142,660,735448,735448:2,"good music, great food, speedy service affordable prices.","AMBIENCE#GENERAL,FOOD#QUALITY,SERVICE#GENERAL","positive,positive,positive","AMBIENCE,FOOD,SERVICE","good music , great food , speedy service affordable prices .",phrase,good music great food speedy service affordable price,"[['music'], ['food'], ['service', 'price']]","[['good'], ['great'], ['speedy', 'affordable']]","['AMBIENCE', 'FOOD', 'VALUE']","['positive', 'positive', 'positive']"
143,678,872763,872763:2,Personal pans are the perfect size for those hungry nights.,FOOD#STYLE_OPTIONS,positive,FOOD,personal pans are the perfect size for those hungry nights .,simple_sentence,personal pan perfect size hungry night,"[['pan', 'size', 'night']]","[['personal', 'perfect', 'hungry']]",['VALUE'],['positive']
144,685,929329,929329:3,"Interesting selection, good wines, service fine, fun decor.","FOOD#QUALITY,SERVICE#GENERAL,AMBIENCE#GENERAL,FOOD#STYLE_OPTIONS","positive,positive,positive,positive","FOOD,SERVICE,AMBIENCE,FOOD","interesting selection , good wines , service fine , fun decor .",phrase,interesting selection good wine service fine fun decor,"[['selection'], ['wine'], ['service'], ['decor']]","[['interesting'], ['good'], ['fine'], ['fun']]","['VALUE', 'FOOD', 'SERVICE', 'AMBIENCE']","['positive', 'positive', 'positive', 'positive']"
