id,reviewID,sentenceID,review,category,polarity,entity,preprocessed_sentence,type_sentence
160,1064477,1064477:3,The rice to fish ration was also good and they didn't try to overpack the rice.,FOOD#STYLE_OPTIONS,positive,FOOD,the rice to fish ration was also good and they did not try to overpack the rice .,compound_sentence
161,1064477,1064477:4,We took advantage of the half price sushi deal on saturday so it was well worth it.,FOOD#QUALITY,positive,FOOD,we took advantage of the half price sushi deal on saturday so it was well worth it .,complex_sentence
162,1074868,1074868:4,The food was well prepared and the service was impecable.,"FOOD#QUALITY,SERVICE#GENERAL","positive,positive","FOOD,SERVICE",the food was well prepared and the service was impecable .,compound_sentence
163,1084394,1084394:3,The Prix Fixe menu is worth every penny and you get more than enough (both in quantity AND quality).,"FOOD#QUALITY,FOOD#STYLE_OPTIONS,FOOD#PRICES","positive,positive,positive","FOOD,FOOD,FOOD",the prix fixe menu is worth every penny and you get more than enough ( both in quantity and quality ) .,compound_sentence
164,1086415,1086415:2,"$6 and there is much tasty food, all of it fresh and continually refilled.","FOOD#STYLE_OPTIONS,FOOD#QUALITY,FOOD#PRICES","positive,positive,positive","FOOD,FOOD,FOOD","NUM and there is much tasty food , all of it fresh and continually refilled .",unstructured
165,1086415,1086415:3,"I am not a vegetarian but, almost all the dishes were bad.",FOOD#QUALITY,negative,FOOD,"i am not a vegetarian but , almost all the dishes were bad .",compound_sentence
166,1086478,1086478:0,The food here is not good.,FOOD#QUALITY,negative,FOOD,the food here is not good.,complex_sentence
167,1086478,1086478:1,"I like the somosas, chai, and the chole, but the dhosas and dhal were kinda dissapointing.","FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY","positive,positive,positive,negative,negative","FOOD,FOOD,FOOD,FOOD,FOOD","i like the somosas , chai , and the chole , but the dhosas and dhal were kinda dissapointing .",simple_sentence
168,1086478,1086478:2,"The service varys from day to day- sometimes they're very nice, and sometimes not.",SERVICE#GENERAL,negative,SERVICE,"the service varys from day to day- sometimes they 're very nice , and sometimes not .",phrase
169,1086478,1086478:4,"Also, specify if you like your food spicy- its rather bland if you don't.",FOOD#QUALITY,negative,FOOD,"also , specify if you like your food spicy- its rather bland if you do not .",unstructured
170,1086478,1086478:5,"The ambience is pretty and nice for conversation, so a casual lunch here would probably be best.",AMBIENCE#GENERAL,positive,AMBIENCE,"the ambience is pretty and nice for conversation , so a casual lunch here would probably be best .",compound_sentence
171,1090587,1090587:1,If you've ever been along the river in Weehawken you have an idea of the top of view the chart house has to offer.,AMBIENCE#GENERAL,positive,AMBIENCE,if you have ever been along the river in weehawken you have an idea of the top of view the chart house has to offer .,complex_sentence
172,1090587,1090587:2,Add to that great service and great food at a reasonable price and you have yourself the beginning of a great evening.,"SERVICE#GENERAL,FOOD#QUALITY,FOOD#PRICES","positive,positive,positive","SERVICE,FOOD,FOOD",add to that great service and great food at a reasonable price and you have yourself the beginning of a great evening .,unstructured
173,1090587,1090587:3,The lava cake dessert was terrible.,FOOD#QUALITY,negative,FOOD,the lava cake dessert was terrible.,compound_sentence
174,1102681,1102681:0,"Once you step into Cosette, you're miraculously in a small, off-the-beaten path Parisian bistro.",AMBIENCE#GENERAL,positive,AMBIENCE,"once you step into cosette , you 're miraculously in a small , off-the-beaten path parisian bistro .",phrase
175,1102681,1102681:1,"This tiny restaurant is as cozy as it gets, with that certain Parisian flair.",AMBIENCE#GENERAL,positive,AMBIENCE,"this tiny restaurant is as cozy as it gets , with that certain parisian flair .",complex_sentence
176,1102681,1102681:2,"The food was average to above-average; the French Onion soup filling yet not overly impressive, and the desserts not brilliant in any way.","FOOD#QUALITY,FOOD#QUALITY,FOOD#STYLE_OPTIONS,FOOD#QUALITY","positive,negative,positive,negative","FOOD,FOOD,FOOD,FOOD","the food was average to above-average the french onion soup filling yet not overly impressive , and the desserts not brilliant in any way .",compound_sentence
177,1118167,1118167:2,The pizza was delivered cold and the cheese wasn't even fully melted!,"FOOD#QUALITY,FOOD#QUALITY","negative,negative","FOOD,FOOD",the pizza was delivered cold and the cheese was not even fully melted,complex_sentence
178,1119578,1119578:1,The pizza is overpriced and soggy.,"FOOD#QUALITY,FOOD#PRICES","negative,negative","FOOD,FOOD",the pizza is overpriced and soggy .,simple_sentence
179,1119578,1119578:2,"Yes, they use fancy ingredients, but even fancy ingredients don't make for good pizza unless someone knows how to get the crust right.","FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY","positive,negative,negative","FOOD,FOOD,FOOD","yes , they use fancy ingredients , but even fancy ingredients do not make for good pizza unless someone knows how to get the crust right .",compound_complex_sentence
180,1123262,1123262:0,I think I've had some the worst meals of my life at minnow.,FOOD#QUALITY,negative,FOOD,i think i have had some the worst meals of my life at minnow .,phrase
181,1123262,1123262:1,"The seafood is amazing, there's a good wine list, and the ever-changing menu always offers some great surprises.","FOOD#QUALITY,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS","positive,positive,positive","FOOD,FOOD,FOOD","the seafood is amazing , there is a good wine list , and the ever-changing menu always offers some great surprises .",compound_sentence
182,1123262,1123262:2,The combination of super-fresh ingredients in the dishes are unusual but really delicious.,FOOD#QUALITY,positive,FOOD,the combination of super-fresh ingredients in the dishes are unusual but really delicious .,simple_sentence
183,1125006,1125006:1,Best Pastrami I ever had and great portion without being ridiculous.,"FOOD#QUALITY,FOOD#STYLE_OPTIONS","positive,positive","FOOD,FOOD",best pastrami i ever had and great portion without being ridiculous .,unstructured
184,1125006,1125006:3,My wife had the fried shrimp which are huge and loved it.,"FOOD#STYLE_OPTIONS,FOOD#QUALITY","positive,positive","FOOD,FOOD",my wife had the fried shrimp which are huge and loved it .,compound_complex_sentence
185,1126814,1126814:1,"My wife and I always enjoy the young, not always well trained but nevertheless friendly, staff, all of whom have a story.",SERVICE#GENERAL,positive,SERVICE,"my wife and i always enjoy the young , not always well trained but nevertheless friendly , staff , all of whom have a story .",phrase
186,1126886,1126886:2,"The service is excellent, the decor is great, and the food is delicious and comes in large portions.","SERVICE#GENERAL,AMBIENCE#GENERAL,FOOD#QUALITY,FOOD#STYLE_OPTIONS","positive,positive,positive,positive","SERVICE,AMBIENCE,FOOD,FOOD","the service is excellent , the decor is great , and the food is delicious and comes in large portions .",compound_sentence
187,1131595,1131595:0,This place is incredibly tiny.,AMBIENCE#GENERAL,negative,AMBIENCE,this place is incredibly tiny .,simple_sentence
188,1131595,1131595:2,The hostess is rude to the point of being offensive.,SERVICE#GENERAL,negative,SERVICE,the hostess is rude to the point of being offensive .,simple_sentence
189,1131595,1131595:3,The food was bland oily.,FOOD#QUALITY,negative,FOOD,the food was bland oily .,simple_sentence
190,1138996,1138996:1,"We have been to this place many times, and always have great food, wine, and service.","FOOD#QUALITY,FOOD#QUALITY,SERVICE#GENERAL","positive,positive,positive","FOOD,FOOD,SERVICE","we have been to this place many times , and always have great food , wine , and service .",compound_sentence
191,1138996,1138996:2,"We were worried we would have trouble getting in, but somehow managed to have a short wait.",SERVICE#GENERAL,positive,SERVICE,"we were worried we would have trouble getting in , but somehow managed to have a short wait .",compound_complex_sentence
192,1138996,1138996:4,"When we sat, we got great and fast service.",SERVICE#GENERAL,positive,SERVICE,"when we sat , we got great and fast service .",complex_sentence
193,1138996,1138996:5,The people that work there are always so friendly you forget you are in New York sometimes.,SERVICE#GENERAL,positive,SERVICE,the people that work there are always so friendly you forget you are in new york sometimes .,complex_sentence
194,1145510,1145510:1,The pizza is yummy and I like the atmoshpere.,"FOOD#QUALITY,AMBIENCE#GENERAL","positive,positive","FOOD,AMBIENCE",the pizza is yummy and i like the atmoshpere .,simple_sentence
195,1145510,1145510:2,But the pizza is way to expensive.,FOOD#PRICES,negative,FOOD,but the pizza is way to expensive .,simple_sentence
196,1147082,1147082:0,I went there for lunch and the lunch was not as good as I expected from the reviews I read.,FOOD#QUALITY,negative,FOOD,i went there for lunch and the lunch was not as good as i expected from the reviews i read .,compound_sentence
197,1147082,1147082:1,Sauce was watery and the food didn't have much flavor.,"FOOD#QUALITY,FOOD#QUALITY","negative,negative","FOOD,FOOD",sauce was watery and the food did not have much flavor .,compound_sentence
198,1147211,1147211:2,The waitress was very patient with us and the food is phenomenal!,"SERVICE#GENERAL,FOOD#QUALITY","positive,positive","SERVICE,FOOD",the waitress was very patient with us and the food is phenomenal,compound_sentence
199,1147211,1147211:3,"Service was prompt, friendly and great.",SERVICE#GENERAL,positive,SERVICE,"service was prompt , friendly and great .",simple_sentence
200,1153034,1153034:0,Horrible pizza and bad service.,"FOOD#QUALITY,SERVICE#GENERAL","negative,negative","FOOD,SERVICE",horrible pizza and bad service .,phrase
201,1153034,1153034:1,"There was a small wait, but shorter than I expected.",SERVICE#GENERAL,positive,SERVICE,"there was a small wait , but shorter than i expected .",simple_sentence
202,1154550,1154550:0,This is the best sushi in new york city - hands down.,FOOD#QUALITY,positive,FOOD,this is the best sushi in new york city - hands down .,simple_sentence
203,1154550,1154550:1,The place is small and cramped but the food is fantastic.,"AMBIENCE#GENERAL,FOOD#QUALITY","negative,positive","AMBIENCE,FOOD",the place is small and cramped but the food is fantastic .,compound_sentence
204,1162037,1162037:2,"The atmosphere isn't the greatest , but I suppose that's how they keep the prices down .",AMBIENCE#GENERAL,negative,AMBIENCE,"the atmosphere is not the greatest , but i suppose that is how they keep the prices down .",complex_sentence
206,1189674,1189674:0,First went here to enjoy their garden terrace.,AMBIENCE#GENERAL,positive,AMBIENCE,first went here to enjoy their garden terrace .,phrase
207,1189674,1189674:1,"The food was amazing, and the service was prompt and helpful, but not over-bearing or rushed.","FOOD#QUALITY,SERVICE#GENERAL","positive,positive","FOOD,SERVICE","the food was amazing , and the service was prompt and helpful , but not over-bearing or rushed .",compound_sentence
208,1189674,1189674:2,"The Steak Tartare is a great bet, they fix it for you at the table.",FOOD#STYLE_OPTIONS,positive,FOOD,"the steak tartare is a great bet , they fix it for you at the table .",compound_sentence
209,1189674,1189674:3,"Admittedly some nights inside the restaurant were rather warm, but the open kitchen is part of the charm.","AMBIENCE#GENERAL,AMBIENCE#GENERAL","positive,negative","AMBIENCE,AMBIENCE","admittedly some nights inside the restaurant were rather warm , but the open kitchen is part of the charm .",compound_sentence
210,1189674,1189674:5,"It may be a bit packed on weekends, but the vibe is good and it is the best French food you will find in the area.","AMBIENCE#GENERAL,FOOD#QUALITY","positive,positive","AMBIENCE,FOOD","it may be a bit packed on weekends , but the vibe is good and it is the best french food you will find in the area .",compound_complex_sentence
211,1199292,1199292:0,"Pizza - the only pizza in NYC that should not have additional toppings - the crust tastes like the best, freshly baked bread!","FOOD#QUALITY,FOOD#QUALITY","positive,positive","FOOD,FOOD","pizza - the only pizza in nyc that should not have additional toppings - the crust tastes like the best , freshly baked bread",phrase
212,1199480,1199480:0,"Not sure where the previous reviewer, lonk, dined, but Saul is in a great neighborhood and has great food!","AMBIENCE#GENERAL,FOOD#QUALITY","positive,positive","AMBIENCE,FOOD","not sure where the previous reviewer , lonk , dined , but saul is in a great neighborhood and has great food",phrase
213,1199480,1199480:2,I'd highly recommend it for a special occasion and it provides and intimate setting and nice service.,"AMBIENCE#GENERAL,SERVICE#GENERAL","positive,positive","AMBIENCE,SERVICE",i 'd highly recommend it for a special occasion and it provides and intimate setting and nice service .,compound_sentence
214,1212346,1212346:0,"Moules were excellent, lobster ravioli was VERY salty!","FOOD#QUALITY,FOOD#QUALITY","positive,negative","FOOD,FOOD","moules were excellent , lobster ravioli was very salty",complex_sentence
215,1212346,1212346:1,"Took my mom for Mother's Day, and the maitre d' was pretty rude.",SERVICE#GENERAL,negative,SERVICE,"took my mom for mother is day , and the maitre d was pretty rude .",simple_sentence
216,1212346,1212346:4,Tiny dessert was $8.00...just plain overpriced for what it is.,"FOOD#QUALITY,FOOD#STYLE_OPTIONS,FOOD#PRICES","negative,negative,negative","FOOD,FOOD,FOOD",tiny dessert was NUM.NUM ... just plain overpriced for what it is .,complex_sentence
217,1221938,1221938:3,Downstairs lounge is always a good attraction,AMBIENCE#GENERAL,positive,AMBIENCE,downstairs lounge is always a good attraction,phrase
218,1225162,1225162:0,"Raga's is a romantic, cozy restaurant.",AMBIENCE#GENERAL,positive,AMBIENCE,"raga is is a romantic , cozy restaurant .",simple_sentence
219,1225162,1225162:1,The exotic food is beautifully presented and is a delight in delicious combinations.,"FOOD#STYLE_OPTIONS,FOOD#QUALITY","positive,positive","FOOD,FOOD",the exotic food is beautifully presented and is a delight in delicious combinations .,compound_sentence
220,1225162,1225162:3,The staff is incredibly helpful and attentive.,SERVICE#GENERAL,positive,SERVICE,the staff is incredibly helpful and attentive .,simple_sentence
221,1230993,1230993:1,I loved everythig about it-especially the shows and actors.,"AMBIENCE#GENERAL,AMBIENCE#GENERAL","positive,positive","AMBIENCE,AMBIENCE",i loved everythig about it-especially the shows and actors .,simple_sentence
222,1230993,1230993:2,Our server was very helpful and friendly.,SERVICE#GENERAL,positive,SERVICE,our server was very helpful and friendly .,simple_sentence
223,1230993,1230993:4,The food was bad.,FOOD#QUALITY,negative,FOOD,the food was bad.,simple_sentence
224,1232468,1232468:0,The tuna and wasabe potatoes are bad.,"FOOD#QUALITY,FOOD#QUALITY","negative,negative","FOOD,FOOD",the tuna and wasabe potatoes are bad .,simple_sentence
225,1232468,1232468:1,The outdoor atmosphere of sitting on the sidewalk watching the world go by 50 feet away on 6th avenue on a cool evening was wonderful.,AMBIENCE#GENERAL,positive,AMBIENCE,the outdoor atmosphere of sitting on the sidewalk watching the world go by NUM feet away on 6th avenue on a cool evening was wonderful .,compound_sentence
226,1232468,1232468:3,Service was prompt and courteous.,SERVICE#GENERAL,positive,SERVICE,service was prompt and courteous .,simple_sentence
227,1241906,1241906:0,"Bad service, bad food.","SERVICE#GENERAL,FOOD#QUALITY","negative,negative","SERVICE,FOOD","bad service , bad food .",phrase
228,1253117,1253117:1,"The pizza is delicious - they use fresh mozzarella instead of the cheap, frozen, shredded cheese common to most pizzaria's.","FOOD#QUALITY,FOOD#QUALITY","positive,positive","FOOD,FOOD","the pizza is delicious - they use fresh mozzarella instead of the cheap , frozen , shredded cheese common to most pizzaria is .",compound_complex_sentence
229,1253117,1253117:2,"Two complaints- their appetizer selection stinks, it would be nice to get some mozzarella sticks on the menu.",FOOD#STYLE_OPTIONS,negative,FOOD,"two complaints- their appetizer selection stinks , it would be nice to get some mozzarella sticks on the menu .",compound_complex_sentence
230,1253117,1253117:5,Wait staff is blantently unappreciative of your business but its the best pie on the UWS!,"SERVICE#GENERAL,FOOD#QUALITY","negative,positive","SERVICE,FOOD",wait staff is blantently unappreciative of your business but its the best pie on the uws,phrase
231,1256373,1256373:0,By far the worst salad I have had in a fast food restaurant.,FOOD#QUALITY,negative,FOOD,by far the worst salad i have had in a fast food restaurant .,unstructured
232,1256373,1256373:1,fine dining restaurant quality.,FOOD#QUALITY,positive,FOOD,fine dining restaurant quality .,phrase
233,1264954,1264954:2,"The chicken pot pie is excpetiona, the cheeseburger huge and delictable, and the service professional wan warm.","FOOD#QUALITY,FOOD#STYLE_OPTIONS,FOOD#QUALITY,SERVICE#GENERAL","positive,positive,positive,positive","FOOD,FOOD,FOOD,SERVICE","the chicken pot pie is excpetiona , the cheeseburger huge and delictable , and the service professional wan warm .",simple_sentence
234,1269216,1269216:1,The staff is no nonsense.,SERVICE#GENERAL,positive,SERVICE,the staff is no nonsense .,simple_sentence
235,1269216,1269216:3,When I lived upstate for a while I would buy freeze the bagels and they would still be better than any else.,FOOD#QUALITY,positive,FOOD,when i lived upstate for a while i would buy freeze the bagels and they would still be better than any else .,compound_complex_sentence
236,1280166,1280166:1,"Service was very good - prompt, attentive and non-intrusive.",SERVICE#GENERAL,positive,SERVICE,"service was very good - prompt , attentive and non-intrusive .",simple_sentence
237,1280166,1280166:2,"Food was very good as well, considering that we tried the budget selection (though I wish the pork belly that I ordered was roasted a bit longer, so that fat was more of a melt-in-your-mouth experience).","FOOD#QUALITY,FOOD#QUALITY","positive,negative","FOOD,FOOD","food was very good as well , considering that we tried the budget selection ( though i wish the pork belly that i ordered was roasted a bit longer , so that fat was more of a melt-in-your-mouth experience ) .",complex_sentence
238,1280166,1280166:4,Traditional French decour was pleasant though the hall was rather noisy - the restaurant was full and we had to raise our voices to be able to maintain a conversation.,"AMBIENCE#GENERAL,AMBIENCE#GENERAL","positive,negative","AMBIENCE,AMBIENCE",traditional french decour was pleasant though the hall was rather noisy - the restaurant was full and we had to raise our voices to be able to maintain a conversation .,compound_complex_sentence
239,1280179,1280179:2,"Seating is always prompt, though the restaurant does fill up in the evening.",SERVICE#GENERAL,positive,SERVICE,"seating is always prompt , though the restaurant does fill up in the evening .",complex_sentence
240,1280179,1280179:3,"Food is usually very good, though ocasionally I wondered about freshmess of raw vegatables in side orders.","FOOD#QUALITY,FOOD#QUALITY","positive,negative","FOOD,FOOD","food is usually very good , though ocasionally i wondered about freshmess of raw vegatables in side orders .",complex_sentence
241,1280179,1280179:5,"The decor is vibrant and eye-pleasing with several semi-private boths on the right side of the dining hall, which are great for a date.","AMBIENCE#GENERAL,AMBIENCE#GENERAL","positive,positive","AMBIENCE,AMBIENCE","the decor is vibrant and eye-pleasing with several semi-private boths on the right side of the dining hall , which are great for a date .",complex_sentence
242,1286916,1286916:1,"The first time I went, and was completely taken by the live jazz band and atmosphere, I ordered the Lobster Cobb Salad.","AMBIENCE#GENERAL,AMBIENCE#GENERAL","positive,positive","AMBIENCE,AMBIENCE","the first time i went , and was completely taken by the live jazz band and atmosphere , i ordered the lobster cobb salad .",complex_sentence
243,1286916,1286916:3,It's simply the best meal in NYC.,FOOD#QUALITY,positive,FOOD,it is simply the best meal in nyc .,simple_sentence
244,1287538,1287538:3,The food is a diamond in rough and the food is delicious and homemade with the perfect balance of herbs and tomatoes.,"FOOD#QUALITY,FOOD#QUALITY","positive,positive","FOOD,FOOD",the food is a diamond in rough and the food is delicious and homemade with the perfect balance of herbs and tomatoes .,compound_sentence
245,1289424,1289424:3,The server was really cool and served us our food and drinks with a smile.,SERVICE#GENERAL,positive,SERVICE,the server was really cool and served us our food and drinks with a smile .,compound_sentence
246,1289424,1289424:4,The place's decor and hidden bathrooms made for a good laugh.,"AMBIENCE#GENERAL,AMBIENCE#GENERAL","positive,positive","AMBIENCE,AMBIENCE",the place is decor and hidden bathrooms made for a good laugh .,compound_sentence
247,1293334,1293334:2,"The have over 100 different beers to offer thier guest so that made my husband very happy and the food was delicious, if I must recommend a dish it must be the pumkin tortelini.","FOOD#STYLE_OPTIONS,FOOD#QUALITY,FOOD#QUALITY","positive,positive,positive","FOOD,FOOD,FOOD","the have over NUM different beers to offer thier guest so that made my husband very happy and the food was delicious , if i must recommend a dish it must be the pumkin tortelini .",compound_complex_sentence
248,1293334,1293334:3,The entertainment was great they have shows that go on through out the dinner.,AMBIENCE#GENERAL,positive,AMBIENCE,the entertainment was great they have shows that go on through out the dinner .,complex_sentence
249,1297844,1297844:2,The bagel was small.,FOOD#STYLE_OPTIONS,negative,FOOD,the bagel was small .,simple_sentence
250,1297844,1297844:4,The workers there also absolutely load the bagel with cream cheese (gets a little messy).,FOOD#STYLE_OPTIONS,negative,FOOD,the workers there also absolutely load the bagel with cream cheese ( gets a little messy ) .,simple_sentence
251,1300636,1300636:0,This was my frist time at Cafe St. Bart's and I must say how delicous the food and the service was.,"FOOD#QUALITY,SERVICE#GENERAL","positive,positive","FOOD,SERVICE",this was my frist time at cafe st. bart is and i must say how delicous the food and the service was .,compound_complex_sentence
252,1300636,1300636:2,I have to highly recommend the lobster roll - not to much mayo; you can tell it was a fresh lobster.,"FOOD#QUALITY,FOOD#QUALITY","positive,positive","FOOD,FOOD",i have to highly recommend the lobster roll - not to much mayo you can tell it was a fresh lobster .,compound_complex_sentence
253,1300636,1300636:3,"Other guests enjoyed pizza, santa fe chopped salad and fish and chips.","FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY","positive,positive,positive","FOOD,FOOD,FOOD","other guests enjoyed pizza , santa fe chopped salad and fish and chips .",compound_sentence
254,1300636,1300636:4,"I highly recommend Cafe St. Bart's for their food, the ambience and wonderful service.","FOOD#QUALITY,AMBIENCE#GENERAL,SERVICE#GENERAL","positive,positive,positive","FOOD,AMBIENCE,SERVICE","i highly recommend cafe st. bart is for their food , the ambience and wonderful service .",complex_sentence
255,1303888,1303888:0,The staff is absolutely professional!! ,SERVICE#GENERAL,positive,SERVICE,the staff is absolutely professional,phrase
256,1303984,1303984:1,My chow fun and chow see was really bland and oily.,FOOD#QUALITY,negative,FOOD,my chow fun and chow see was really bland and oily .,complex_sentence
258,1308557,1308557:1,"It's boring on the inside, and our sushi was pretty below average... the tuna was soggy and the other rolls had no flavor.","FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY","negative,negative,negative","FOOD,FOOD,FOOD","it is boring on the inside , and our sushi was pretty below average ... the tuna was soggy and the other rolls had no flavor .",compound_sentence
259,1310217,1310217:1,Their pad penang is delicious and everything else is fantastic.,FOOD#QUALITY,positive,FOOD,their pad penang is delicious and everything else is fantastic .,compound_sentence
260,1310217,1310217:2,The price is reasonable although the service is poor.,SERVICE#GENERAL,negative,SERVICE,the price is reasonable although the service is poor .,complex_sentence
261,1328078,1328078:3,"the salads are delicious, both refreshing and very spicy.",FOOD#QUALITY,positive,FOOD,"the salads are delicious , both refreshing and very spicy .",simple_sentence
262,1328078,1328078:4,We had Pam's special fried fish and it was amazing.,FOOD#QUALITY,positive,FOOD,we had pam is special fried fish and it was amazing .,compound_complex_sentence
263,1335154,1335154:1,"Great vibe, lots of people.",AMBIENCE#GENERAL,positive,AMBIENCE,"great vibe , lots of people .",phrase
264,1335154,1335154:4,"I didn't complain, I liked the atmosphere so much.",AMBIENCE#GENERAL,positive,AMBIENCE,"i did not complain , i liked the atmosphere so much .",complex_sentence
265,1335656,1335656:2,"Ambience is so cute and quaint, good for business although we were there on vacation.",AMBIENCE#GENERAL,positive,AMBIENCE,"ambience is so cute and quaint , good for business although we were there on vacation .",unstructured
266,1335656,1335656:3,Salads were bad.,FOOD#QUALITY,negative,FOOD,salads were bad .,simple_sentence
267,1335656,1335656:4,Although we were looking for regular lettuce and some walnuts the salads we got were great.,FOOD#QUALITY,positive,FOOD,although we were looking for regular lettuce and some walnuts the salads we got were great .,unstructured
268,1335656,1335656:5,Ingredients are organic which is a real plus for me.,FOOD#QUALITY,positive,FOOD,ingredients are organic which is a real plus for me .,complex_sentence
269,1338124,1338124:0,"This is some really good, inexpensive sushi.","FOOD#QUALITY,FOOD#PRICES","positive,positive","FOOD,FOOD","this is some really good , inexpensive sushi .",phrase
270,1338124,1338124:2,The spicy Tuna roll is huge and probably the best that I've had at this price range.,"FOOD#STYLE_OPTIONS,FOOD#QUALITY,VALUE#PRICES","positive,positive,positive","FOOD,FOOD,VALUE",the spicy tuna roll is huge and probably the best that i have had at this price range .,complex_sentence
271,1338124,1338124:3,The Yellowtail was particularly good as well.,FOOD#QUALITY,positive,FOOD,the yellowtail was particularly good as well .,simple_sentence
272,1338124,1338124:4,"I have reservations about the all you can eat deal, however -- the choices are fairly limited and you can probably order more food than you can eat for less than $18 by just going off the menu.","FOOD#STYLE_OPTIONS,FOOD#PRICES","negative,negative","FOOD,FOOD","i have reservations about the all you can eat deal , however -- the choices are fairly limited and you can probably order more food than you can eat for less than NUM by just going off the menu .",compound_sentence
273,1340075,1340075:1,"They have it all -- great price, food, and service.","FOOD#QUALITY,SERVICE#GENERAL","positive,positive","FOOD,SERVICE","they have it all -- great price , food , and service .",simple_sentence
274,1340075,1340075:2,The atmosphere is noisy and the waiters are literally walking around doing things as fast as they can.,"AMBIENCE#GENERAL,SERVICE#GENERAL","negative,positive","AMBIENCE,SERVICE",the atmosphere is noisy and the waiters are literally walking around doing things as fast as they can .,compound_complex_sentence
275,1340075,1340075:4,"And it all comes at a very reasonable price (congee, noodles, and rice dishes are no more than $3-6 each).","FOOD#PRICES,FOOD#PRICES,FOOD#PRICES","positive,positive,positive","FOOD,FOOD,FOOD","and it all comes at a very reasonable price ( congee , noodles , and rice dishes are no more than NUM-NUM each ) .",compound_sentence
276,1340075,1340075:5,The takeout is great too since they give high quality tupperware as well.,SERVICE#GENERAL,positive,SERVICE,the takeout is great too since they give high quality tupperware as well .,complex_sentence
277,1341354,1341354:1,Enjoyed a very nice Caesar Salad while my wife had arugula and goat cheese....both very tasty.,"FOOD#QUALITY,FOOD#QUALITY","positive,positive","FOOD,FOOD",enjoyed a very nice caesar salad while my wife had arugula and goat cheeseboth very tasty .,phrase
278,1341354,1341354:2,We both opted for a pasta dish and pasta dish were served timely and fresh.,FOOD#QUALITY,positive,FOOD,we both opted for a pasta dish and pasta dish were served timely and fresh .,complex_sentence
279,1347423,1347423:1,"The staff was accomodating, the food was absolutely delicious and the place is lovely.","SERVICE#GENERAL,FOOD#QUALITY,AMBIENCE#GENERAL","positive,positive,positive","SERVICE,FOOD,AMBIENCE","the staff was accomodating , the food was absolutely delicious and the place is lovely .",compound_sentence
280,1347423,1347423:2,We even had a visit from the Manager who wanted to make sure we were enjoying ourselves.,SERVICE#GENERAL,positive,SERVICE,we even had a visit from the manager who wanted to make sure we were enjoying ourselves .,complex_sentence
282,1349391,1349391:1,"sometimes i get bad food and bad service, sometimes i get good good and bad service.","FOOD#QUALITY,SERVICE#GENERAL,SERVICE#GENERAL,FOOD#QUALITY","negative,negative,negative,positive","FOOD,SERVICE,SERVICE,FOOD","sometimes i get bad food and bad service , sometimes i get good good and bad service .",compound_sentence
283,1352948,1352948:0,The place is a BISTRO which means: simple dishes and wine served efficiently in a bustling atmosphere.,"FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,AMBIENCE#GENERAL","positive,positive,positive","FOOD,FOOD,AMBIENCE",the place is a bistro which means simple dishes and wine served efficiently in a bustling atmosphere .,complex_sentence
284,1353599,1353599:0,Right off the L in Brooklyn this is a nice cozy place with good pizza.,"FOOD#QUALITY,AMBIENCE#GENERAL","positive,positive","FOOD,AMBIENCE",right off the l in brooklyn this is a nice cozy place with good pizza .,simple_sentence
285,1353599,1353599:1,Mine was a little burnt but still delicious with goat cheese and panchetta (raddichio was kind of bitter though).,FOOD#QUALITY,negative,FOOD,mine was a little burnt but still delicious with goat cheese and panchetta ( raddichio was kind of bitter though ) .,compound_sentence
286,1353599,1353599:2,My friend got the mushroom pizza which tasted better.,FOOD#QUALITY,positive,FOOD,my friend got the mushroom pizza which tasted better .,complex_sentence
287,1357554,1357554:3,"Service was slow, but the people were friendly.","SERVICE#GENERAL,SERVICE#GENERAL","negative,positive","SERVICE,SERVICE","service was slow , but the people were friendly .",compound_sentence
288,1357554,1357554:4,It's a nice place to relax and have conversation.,AMBIENCE#GENERAL,positive,AMBIENCE,it is a nice place to relax and have conversation .,compound_sentence
289,1367358,1367358:1,The food is authentic Italian - delicious!,FOOD#QUALITY,positive,FOOD,the food is authentic italian - delicious,simple_sentence
290,1367358,1367358:2,"Pizza is terrific, as is homemade pasta.","FOOD#QUALITY,FOOD#QUALITY","positive,positive","FOOD,FOOD","pizza is terrific , as is homemade pasta .",complex_sentence
291,1367358,1367358:3,"Ambience is delightful, service impeccable.","AMBIENCE#GENERAL,SERVICE#GENERAL","positive,positive","AMBIENCE,SERVICE","ambience is delightful , service impeccable .",unstructured
292,1380450,1380450:0,I'm still mad that i had to pay for lousy food.,FOOD#QUALITY,negative,FOOD,iam still mad that i had to pay for lousy food .,phrase
293,1380450,1380450:1,The hanger steak was like rubber and the tuna was flavorless not to mention it tasted like it had just been thawed.,"FOOD#QUALITY,FOOD#QUALITY","negative,negative","FOOD,FOOD",the hanger steak was like rubber and the tuna was flavorless not to mention it tasted like it had just been thawed .,compound_complex_sentence
