,id,review,label,pred_single,pred_multiple,terms
204,206,first went here to enjoy their garden terrace.,AMBIENCE,AMBIENCE,VALUE|AMBIENCE|AMBIENCE,first|garden|went
205,207,"the food was amazing, and the service was prompt and helpful, but not over-bearing or rushed.",FOOD|SERVICE,FOOD,FOOD|SERVICE|VALUE|AMBIENCE,food|service|prompt|amazing
206,208,"the steak tartare is a great bet, they fix it for you at the table.",FOOD,,,
207,209,"admittedly some nights inside the restaurant were rather warm, but the open kitchen is part of the charm.",AMBIENCE|AMBIENCE,AMBIENCE,AMBIENCE|AMBIENCE|FOOD,restaurant|night|warm
208,210,"it may be a bit packed on weekends, but the vibe is good and it is the best french food you will find in the area.",AMBIENCE|FOOD,FOOD,FOOD|FOOD|AMBIENCE,food|best|area
209,211,"pizza - the only pizza in nyc that should not have additional toppings - the crust tastes like the best, freshly baked bread!",FOOD|FOOD,FOOD,FOOD|FOOD|FOOD|FOOD,fresh|best|pizza|taste
210,212,"not sure where the previous reviewer, lonk, dined, but saul is in a great neighborhood and has great food!",AMBIENCE|FOOD,AMBIENCE,AMBIENCE|AMBIENCE|AMBIENCE,review|food|view
211,213,i'd highly recommend it for a special occasion and it provides and intimate setting and nice service.,AMBIENCE|SERVICE,VALUE,VALUE|VALUE|SERVICE|VALUE|VALUE,recommend|highly|service|nice|high
212,214,"moules were excellent, lobster ravioli was very salty!",FOOD|FOOD,FOOD,FOOD|FOOD,lobster|excellent
213,215,"took my mom for mother's day, and the maitre d' was pretty rude.",SERVICE,VALUE,VALUE|VALUE,rude|pretty
214,216,tiny dessert was $8.00...just plain overpriced for what it is.,FOOD|FOOD|VALUE,FOOD,VALUE|FOOD|VALUE|VALUE,price|dessert|rice|overpriced
215,217,downstairs lounge is always a good attraction,AMBIENCE,VALUE,VALUE,always
216,218,"raga's is a romantic, cozy restaurant.",AMBIENCE,AMBIENCE,AMBIENCE|AMBIENCE|AMBIENCE,restaurant|romantic|cozy
217,219,the exotic food is beautifully presented and is a delight in delicious combinations.,FOOD|FOOD,FOOD,FOOD|FOOD,beautiful|food
218,220,the staff is incredibly helpful and attentive.,SERVICE,SERVICE,SERVICE,staff
219,221,i loved everythig about it-especially the shows and actors.,AMBIENCE|AMBIENCE,VALUE,VALUE|VALUE|VALUE,every|ever|love
220,222,our server was very helpful and friendly.,SERVICE,SERVICE,SERVICE,friendly
221,223,the food was bad.,FOOD,FOOD,FOOD,food
222,224,the tuna and wasabe potatoes are bad.,FOOD|FOOD,FOOD,FOOD,tuna
223,225,the outdoor atmosphere of sitting on the sidewalk watching the world go by 50 feet away on 6th avenue on a cool evening was wonderful.,AMBIENCE,AMBIENCE,VALUE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE,wonderful|away|atmosphere|outdoor|world|cool
224,226,service was prompt and courteous.,SERVICE,SERVICE,SERVICE|VALUE,service|prompt
225,227,"bad service, bad food.",SERVICE|FOOD,FOOD,FOOD|SERVICE,food|service
226,228,"the pizza is delicious - they use fresh mozzarella instead of the cheap, frozen, shredded cheese common to most pizzaria's.",FOOD|FOOD,FOOD,FOOD|FOOD|FOOD|FOOD,fresh|cheese|pizza|cheap
227,229,"two complaints- their appetizer selection stinks, it would be nice to get some mozzarella sticks on the menu.",FOOD,FOOD,FOOD|FOOD|AMBIENCE|FOOD|VALUE,would|appetizer|menu|selection|nice
228,230,wait staff is blantently unappreciative of your business but its the best pie on the uws!,SERVICE|FOOD,VALUE,VALUE|SERVICE|VALUE,wait|staff|best
229,231,by far the worst salad i have had in a fast food restaurant.,FOOD,FOOD,VALUE|FOOD|AMBIENCE|FOOD,worst|salad|restaurant|food
230,232,fine dining restaurant quality.,FOOD,AMBIENCE,AMBIENCE|AMBIENCE|SERVICE,dining|restaurant|quality
231,233,"the chicken pot pie is excpetiona, the cheeseburger huge and delictable, and the service professional wan warm.",FOOD|FOOD|FOOD|SERVICE,FOOD,SERVICE|FOOD|AMBIENCE|FOOD,service|cheese|warm|chicken
232,234,the staff is no nonsense.,SERVICE,VALUE,VALUE,staff
233,235,when i lived upstate for a while i would buy freeze the bagels and they would still be better than any else.,FOOD,FOOD,VALUE|FOOD|VALUE,would|bagel|better
234,236,"service was very good - prompt, attentive and non-intrusive.",SERVICE,SERVICE,SERVICE|VALUE,service|prompt
235,237,"food was very good as well, considering that we tried the budget selection (though i wish the pork belly that i ordered was roasted a bit longer, so that fat was more of a melt-in-your-mouth experience).",FOOD|FOOD,FOOD,FOOD|VALUE|FOOD|VALUE|FOOD|FOOD,selection|experience|food|tried|order|ordered
236,238,traditional french decour was pleasant though the hall was rather noisy - the restaurant was full and we had to raise our voices to be able to maintain a conversation.,AMBIENCE|AMBIENCE,AMBIENCE,AMBIENCE,restaurant
237,239,"seating is always prompt, though the restaurant does fill up in the evening.",SERVICE,FOOD,AMBIENCE|VALUE|VALUE,restaurant|always|prompt
238,240,"food is usually very good, though ocasionally i wondered about freshmess of raw vegatables in side orders.",FOOD|FOOD,FOOD,FOOD|FOOD|VALUE,food|fresh|order
239,241,"the decor is vibrant and eye-pleasing with several semi-private boths on the right side of the dining hall, which are great for a date.",AMBIENCE|AMBIENCE,AMBIENCE,AMBIENCE|AMBIENCE|AMBIENCE,dining|decor|ever
240,242,"the first time i went, and was completely taken by the live jazz band and atmosphere, i ordered the lobster cobb salad.",AMBIENCE|AMBIENCE,AMBIENCE,AMBIENCE|AMBIENCE|AMBIENCE|VALUE|AMBIENCE|AMBIENCE|AMBIENCE,salad|lobster|atmosphere|first|order|ordered|went
241,243,it's simply the best meal in nyc.,FOOD,FOOD,FOOD|VALUE,meal|best
242,244,the food is a diamond in rough and the food is delicious and homemade with the perfect balance of herbs and tomatoes.,FOOD|FOOD,FOOD,FOOD|FOOD|FOOD,food|made|perfect
243,245,the server was really cool and served us our food and drinks with a smile.,SERVICE,FOOD,FOOD|FOOD|AMBIENCE|FOOD,food|served|cool|drink
244,246,the place's decor and hidden bathrooms made for a good laugh.,AMBIENCE|AMBIENCE,AMBIENCE,AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE,room|decor|made|place
245,247,"the have over 100 different beers to offer thier guest so that made my husband very happy and the food was delicious, if i must recommend a dish it must be the pumkin tortelini.",FOOD|FOOD|FOOD,FOOD,FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,recommend|food|offer|dish|husband|made|different
246,248,the entertainment was great they have shows that go on through out the dinner.,AMBIENCE,,,
247,249,the bagel was small.,FOOD,FOOD,FOOD|AMBIENCE,bagel|small
248,250,the workers there also absolutely load the bagel with cream cheese (gets a little messy).,FOOD,FOOD,FOOD|FOOD|FOOD,bagel|little|cheese
249,251,this was my frist time at cafe st. bart's and i must say how delicous the food and the service was.,FOOD|SERVICE,FOOD,FOOD|SERVICE,food|service
250,252,i have to highly recommend the lobster roll - not to much mayo; you can tell it was a fresh lobster.,FOOD|FOOD,FOOD,VALUE|FOOD|FOOD|FOOD|VALUE|VALUE|VALUE,recommend|lobster|fresh|roll|highly|much|high
251,253,"other guests enjoyed pizza, santa fe chopped salad and fish and chips.",FOOD|FOOD|FOOD,FOOD,FOOD|FOOD|FOOD,salad|fish|pizza
252,254,"i highly recommend cafe st. bart's for their food, the ambience and wonderful service.",FOOD|AMBIENCE|SERVICE,AMBIENCE,AMBIENCE|AMBIENCE|AMBIENCE|FOOD|VALUE|SERVICE|VALUE,recommend|wonderful|ambience|food|highly|service|high
253,255,the staff is absolutely professional!!,SERVICE,VALUE,VALUE,staff
254,256,my chow fun and chow see was really bland and oily.,FOOD,FOOD,FOOD,bland
255,258,"it's boring on the inside, and our sushi was pretty below average... the tuna was soggy and the other rolls had no flavor.",FOOD|FOOD|FOOD,FOOD,FOOD|VALUE|FOOD|FOOD|FOOD|FOOD,flavor|average|roll|tuna|sushi|pretty
256,259,their pad penang is delicious and everything else is fantastic.,FOOD,VALUE,VALUE|VALUE|VALUE,every|ever|fantastic
257,260,the price is reasonable although the service is poor.,SERVICE,VALUE,VALUE|VALUE|SERVICE|VALUE,price|rice|service|reasonable
258,261,"the salads are delicious, both refreshing and very spicy.",FOOD,FOOD,FOOD|FOOD|FOOD,salad|fresh|spicy
259,262,we had pam's special fried fish and it was amazing.,FOOD,FOOD,FOOD|AMBIENCE,fish|amazing
260,263,"great vibe, lots of people.",AMBIENCE,VALUE,VALUE,people
261,264,"i didn't complain, i liked the atmosphere so much.",AMBIENCE,VALUE,AMBIENCE|VALUE,atmosphere|much
262,265,"ambience is so cute and quaint, good for business although we were there on vacation.",AMBIENCE,AMBIENCE,AMBIENCE,ambience
263,266,salads were bad.,FOOD,FOOD,FOOD,salad
264,267,although we were looking for regular lettuce and some walnuts the salads we got were great.,FOOD,FOOD,FOOD,salad
265,268,ingredients are organic which is a real plus for me.,FOOD,FOOD,FOOD,ingredient
266,269,"this is some really good, inexpensive sushi.",FOOD|VALUE,AMBIENCE,AMBIENCE,sushi
267,270,the spicy tuna roll is huge and probably the best that i've had at this price range.,FOOD|FOOD|VALUE,VALUE,VALUE|FOOD|VALUE|FOOD|VALUE|VALUE,price|spicy|roll|tuna|rice|best
268,271,the yellowtail was particularly good as well.,FOOD,,,
269,272,"i have reservations about the all you can eat deal, however -- the choices are fairly limited and you can probably order more food than you can eat for less than $18 by just going off the menu.",FOOD|VALUE,FOOD,AMBIENCE|FOOD|VALUE|VALUE|FOOD|FOOD,menu|food|limited|ever|order|going
270,273,"they have it all -- great price, food, and service.",FOOD|SERVICE,VALUE,VALUE|FOOD|VALUE|SERVICE,price|food|rice|service
271,274,the atmosphere is noisy and the waiters are literally walking around doing things as fast as they can.,AMBIENCE|SERVICE,AMBIENCE,AMBIENCE|AMBIENCE|FOOD|FOOD,around|atmosphere|wait|waiter
272,275,"and it all comes at a very reasonable price (congee, noodles, and rice dishes are no more than $3-6 each).",VALUE|VALUE|VALUE,VALUE,VALUE|FOOD|VALUE|VALUE|FOOD,price|dish|rice|reasonable|come
273,276,the takeout is great too since they give high quality tupperware as well.,SERVICE,FOOD,FOOD|FOOD,quality|high
274,277,enjoyed a very nice caesar salad while my wife had arugula and goat cheese....both very tasty.,FOOD|FOOD,FOOD,FOOD|VALUE|FOOD|AMBIENCE,salad|tasty|cheese|nice
275,278,we both opted for a pasta dish and pasta dish were served timely and fresh.,FOOD,FOOD,FOOD|VALUE|FOOD|FOOD,pasta|fresh|dish|served
276,279,"the staff was accomodating, the food was absolutely delicious and the place is lovely.",SERVICE|FOOD|AMBIENCE,FOOD,FOOD|VALUE|AMBIENCE|VALUE,food|staff|place|love
277,280,we even had a visit from the manager who wanted to make sure we were enjoying ourselves.,SERVICE,,,
278,282,"sometimes i get bad food and bad service, sometimes i get good good and bad service.",FOOD|SERVICE|SERVICE|FOOD,VALUE,FOOD|SERVICE|VALUE,food|service|sometimes
279,283,the place is a bistro which means: simple dishes and wine served efficiently in a bustling atmosphere.,FOOD|FOOD|AMBIENCE,FOOD,AMBIENCE|FOOD|FOOD|FOOD|AMBIENCE,atmosphere|dish|wine|served|place
280,284,right off the l in brooklyn this is a nice cozy place with good pizza.,FOOD|AMBIENCE,AMBIENCE,AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE,nice|pizza|place|cozy
281,285,mine was a little burnt but still delicious with goat cheese and panchetta (raddichio was kind of bitter though).,FOOD,FOOD,FOOD|FOOD,little|cheese
282,286,my friend got the mushroom pizza which tasted better.,FOOD,FOOD,FOOD|VALUE|FOOD|FOOD,room|better|pizza|taste
283,287,"service was slow, but the people were friendly.",SERVICE|SERVICE,VALUE,SERVICE|SERVICE|VALUE,friendly|service|people
284,288,it's a nice place to relax and have conversation.,AMBIENCE,AMBIENCE,AMBIENCE|AMBIENCE,nice|place
285,289,the food is authentic italian - delicious!,FOOD,FOOD,FOOD|FOOD|FOOD,italian|food|authentic
286,290,"pizza is terrific, as is homemade pasta.",FOOD|FOOD,FOOD,FOOD|FOOD|FOOD,pasta|made|pizza
287,291,"ambience is delightful, service impeccable.",AMBIENCE|SERVICE,AMBIENCE,AMBIENCE|SERVICE,ambience|service
288,292,i'm still mad that i had to pay for lousy food.,FOOD,FOOD,FOOD,food
289,293,the hanger steak was like rubber and the tuna was flavorless not to mention it tasted like it had just been thawed.,FOOD|FOOD,FOOD,FOOD|FOOD|FOOD,flavor|tuna|taste
290,294,service was also horrible and the ambience is not that great.,SERVICE|AMBIENCE,VALUE,AMBIENCE|SERVICE|VALUE,ambience|service|horrible
291,295,this is my first time writing a review for a restaurant because the food and service was excellent.,FOOD|SERVICE,VALUE,VALUE|AMBIENCE|FOOD|VALUE|SERVICE|VALUE|VALUE,review|restaurant|food|view|service|first|excellent
292,296,the filet mignon dish was superb!,FOOD,FOOD,FOOD,dish
293,297,"i like the ambience, it's very dark and original.",AMBIENCE,AMBIENCE,AMBIENCE,ambience
294,298,the sushi is amazing!!!,FOOD,AMBIENCE,FOOD|AMBIENCE,sushi|amazing
295,299,very affordable and excellent ambience!,AMBIENCE,AMBIENCE,AMBIENCE|AMBIENCE,ambience|excellent
296,300,we won't go to this place again for a good meal.,FOOD,AMBIENCE,AMBIENCE|AMBIENCE,meal|place
297,301,"however, i think this place is a good hang out spot.",AMBIENCE,VALUE,VALUE|AMBIENCE,ever|place
298,302,the pizza and wine were excellent-the service too--but what really made this place was the backyard dining area.,FOOD|FOOD|SERVICE|AMBIENCE,AMBIENCE,AMBIENCE|AMBIENCE|SERVICE|FOOD|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE,dining|back|service|wine|made|pizza|place|excellent|area
299,303,it is one the nicest outdoor restaurants i have ever seen in ny--i am from italy and this place rivals the ones in my country.,AMBIENCE,AMBIENCE,AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE,restaurant|outdoor|ever|nice|place
300,304,"first of all, this place is *not* romantic, as claimed by citysearch's editorial review.",AMBIENCE,VALUE,SERVICE|SERVICE|AMBIENCE|VALUE|AMBIENCE|AMBIENCE,review|view|city|first|romantic|place
301,306,somehow working the italian charm with constant mille grazie does not constitute proper service.,SERVICE,VALUE,AMBIENCE|SERVICE,italian|service
302,307,not one of our meals was edible - bland and/or made with weird rosemary or orange flavoring.,FOOD|FOOD,FOOD,FOOD|FOOD|FOOD|FOOD,meal|flavor|bland|made
303,308,fish was overdone.,FOOD,FOOD,FOOD,fish
304,309,someone else recommended the dessert - we also left that.,FOOD,FOOD,VALUE|FOOD,recommend|dessert
305,310,i've never had bad service and the fish is fresh and delicious.,SERVICE|FOOD,FOOD,FOOD|FOOD|SERVICE|VALUE,fresh|fish|service|ever
306,311,their tuna tartar appetizer is to die for.,FOOD,FOOD,FOOD|FOOD,appetizer|tuna
307,312,"i come from a family of pizzeria owners, and i'm almost ashamed to say that the pizza in fornino's blows my families receipies away.",FOOD,AMBIENCE,AMBIENCE|VALUE|FOOD|FOOD|FOOD,away|almost|pizza|family|come
308,313,the place is so cool and the service is prompt and curtious.,SERVICE|AMBIENCE,VALUE,SERVICE|VALUE|AMBIENCE|AMBIENCE,service|prompt|place|cool
309,314,a restaurant that doesn't try to do anything except serve great food with great service in a pleasant atmosphere.,FOOD|SERVICE|AMBIENCE,FOOD,AMBIENCE|AMBIENCE|FOOD|SERVICE,restaurant|atmosphere|food|service
310,315,no gimmicks here -- the food speaks for itself in its freshness and preparation.,FOOD,FOOD,FOOD|FOOD,food|fresh
311,316,the dining room is quietly elegant with no music to shout over -- how refreshing!,AMBIENCE,AMBIENCE,AMBIENCE|AMBIENCE|AMBIENCE,dining|room|fresh
312,317,"the service was impeccable and unobtrusive -- the staff knows what they are there to do -- to know their menu, present your meal, and attend to your needs.",SERVICE|SERVICE,SERVICE,FOOD|AMBIENCE|SERVICE|SERVICE,meal|menu|staff|service
313,318,"looking around, i saw a room full of new yorkers enjoying a real meal in a real restaurant, not a clubhouse of the fabulous trying to be seen.",FOOD|AMBIENCE,AMBIENCE,AMBIENCE|FOOD|AMBIENCE|AMBIENCE|AMBIENCE,around|meal|restaurant|room|york
314,319,the view is breathtaking the service is top notch... the ambiance is wonderfull.,AMBIENCE|SERVICE|AMBIENCE,VALUE,VALUE|VALUE|SERVICE,wonderful|view|service
315,320,the staff offers impeccable service.,SERVICE,SERVICE,SERVICE|SERVICE|SERVICE,offer|staff|service
316,321,my boyfriend had the new england chowder it was good but i think the award should go to the lobster bisque.,FOOD|FOOD,AMBIENCE,AMBIENCE,lobster
317,322,my boyfriend had prime rib it was good .,FOOD,,,
318,323,my wife and i ate here earlier this week and have not stopped ranting and raving about the food.,FOOD,FOOD,FOOD,food
319,324,if you like spicy food get the chicken vindaloo.,FOOD,FOOD,FOOD|FOOD|FOOD,food|spicy|chicken
320,325,go to volare for 1st class service and terrific food.,SERVICE|FOOD,SERVICE,FOOD|SERVICE,food|service
321,326,the portions are large and the servers always surprise us with a different starter.,FOOD,VALUE,VALUE|VALUE|VALUE,always|different|portion
322,327,the food is amazing... especially if you get the chef's tasting menu and your favourite bottle (or two!) of wine from an extensive selection of wines.,FOOD|FOOD|FOOD,FOOD,FOOD|FOOD|FOOD|FOOD|AMBIENCE,menu|selection|food|wine|amazing
323,328,the food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like.,VALUE|FOOD|VALUE,FOOD,FOOD|FOOD|FOOD|FOOD,menu|price|food|rice
324,330,the menu is very limited - i think we counted 4 or 5 entrees.,FOOD,FOOD,FOOD|VALUE,menu|limited
325,331,"we ordered the special, grilled branzino, that was so infused with bone, it was difficult to eat.",FOOD,FOOD,FOOD|FOOD,order|ordered
326,332,this place is so much fun.,AMBIENCE,VALUE,VALUE|AMBIENCE,much|place
327,333,our family never expected such incredible entertainment in a restaurant.,AMBIENCE,AMBIENCE,AMBIENCE|VALUE|AMBIENCE,restaurant|ever|family
328,334,our food was great too!,FOOD,FOOD,FOOD,food
329,335,and really large portions.,FOOD,VALUE,VALUE,portion
330,336,the staff was the friendliest that have seen in new york.,SERVICE,SERVICE,SERVICE|AMBIENCE,staff|york
331,337,the food was pretty tradional but it was hot and good with large portions.,FOOD|FOOD,FOOD,FOOD|AMBIENCE|FOOD,food|portion|pretty
332,338,the place is a lot of fun.,AMBIENCE,AMBIENCE,AMBIENCE,place
333,339,the characters really make for an enjoyable experience.,AMBIENCE,SERVICE,SERVICE,experience
334,340,service was slow had to wait to order and get food although not crowded.,SERVICE,FOOD,FOOD|VALUE|SERVICE|VALUE,food|wait|service|order
335,341,great pizza for lunch place.,FOOD,AMBIENCE,FOOD|FOOD|AMBIENCE,lunch|pizza|place
336,342,service was quick.,SERVICE,SERVICE,SERVICE,service
337,343,the pizza was great.,FOOD,FOOD,FOOD,pizza
338,344,delivery is fast too.,SERVICE,SERVICE,SERVICE,delivery
339,345,"great friendly service, fast seating, fast delivery, excellent sushi.",SERVICE|SERVICE|SERVICE|FOOD,AMBIENCE,AMBIENCE|AMBIENCE|SERVICE|AMBIENCE|AMBIENCE,delivery|friendly|service|sushi|excellent
340,346,ess-a-bagel (either by sty-town or midtown) is by far the best bagel in ny.,FOOD,VALUE,VALUE|VALUE,bagel|best
341,347,"the bagels always warm, soft on the inside, crispy on the outside and enormous in size.",FOOD|FOOD,FOOD,FOOD|VALUE|FOOD|FOOD,bagel|size|always|warm
342,348,they have a huge selection of different cream cheeses and all of their salads are great.,FOOD|FOOD,FOOD,FOOD|FOOD|FOOD|FOOD,salad|selection|cheese|different
343,349,the lox is always fresh too.,FOOD,FOOD,FOOD|FOOD,fresh|always
344,350,not impressed with the food.,FOOD,FOOD,FOOD,food
345,351,"the ambience was nice, but service wasn't so great.",AMBIENCE|SERVICE,AMBIENCE,AMBIENCE|SERVICE|AMBIENCE,ambience|service|nice
346,352,i have lived in japan for 7 years and the taste of the food and the feel of the restaurant is like being back in japan.,FOOD|AMBIENCE,FOOD,AMBIENCE|FOOD|VALUE|FOOD,restaurant|food|back|taste
347,353,thius is a must for anyone who loves shabu-shabu.,FOOD,AMBIENCE,AMBIENCE,love
348,354,"the atmosphere is nothing special, but it feels like a sushi establishment in tokyo.",AMBIENCE,AMBIENCE,AMBIENCE|AMBIENCE,atmosphere|sushi
349,355,"despite a slightly limited menu, everything prepared is done to perfection, ultra fresh and a work of food art.",FOOD,FOOD,AMBIENCE|FOOD|FOOD|FOOD|VALUE|FOOD|AMBIENCE,menu|food|fresh|every|limited|ever|perfect
350,356,taxan horrible!,FOOD,AMBIENCE,AMBIENCE,horrible
351,357,the prices were cheap compared to the quality of service and food.,SERVICE|FOOD,VALUE,VALUE|FOOD|VALUE|VALUE|VALUE|VALUE,price|food|rice|service|quality|cheap
352,359,"the quantity is also very good, you will come out satisfied.",FOOD,VALUE,VALUE,come
353,360,i had the worst ravioli ever.,FOOD,VALUE,FOOD|VALUE,worst|ever
354,361,the wine the service was very good too.,FOOD|SERVICE,FOOD,SERVICE|FOOD,service|wine
355,362,"the food is delicious - from the specials to the regular menu-fare, the dishes are never a disappointment.",FOOD|FOOD|FOOD|FOOD,FOOD,FOOD|FOOD|FOOD|VALUE,menu|food|dish|ever
356,363,"whether it's the parmesean porcini souffle or the lamb glazed with balsamic vinegar, you will surely be transported to northern italy with one bite.",FOOD|FOOD,,,
357,365,"i have known about this secret for the last 13 years, emilio(the godfather) has continued to serve food and wine for the gods at mortal prices.",FOOD|FOOD|VALUE|VALUE,FOOD,VALUE|FOOD|VALUE|FOOD,price|food|rice|wine
358,366,"i found the food, service and value exceptional everytime i have been there.",FOOD|SERVICE,VALUE,FOOD|VALUE|VALUE|SERVICE|VALUE,food|found|every|service|ever
359,367,the food was bad.,FOOD,FOOD,FOOD,food
360,368,the service was excellent - friendly and attentive.,SERVICE,SERVICE,AMBIENCE|SERVICE|VALUE,friendly|service|excellent
361,369,who has room for cheesesticks with the best pizza in nyc!,FOOD,FOOD,VALUE|AMBIENCE|VALUE|FOOD,room|cheese|best|pizza
362,370,great staff.,SERVICE,SERVICE,SERVICE,staff
363,371,always great service!,SERVICE,AMBIENCE,VALUE|AMBIENCE,always|service
364,372,"the food is bad, i can't lie.",FOOD,FOOD,FOOD,food
365,373,but the staff was so horrible to us.,SERVICE,VALUE,VALUE|VALUE,staff|horrible
366,374,the hostess and the waitress were incredibly rude and did everything they could to rush us out.,SERVICE|SERVICE,VALUE,VALUE|AMBIENCE|VALUE|VALUE|VALUE,could|wait|rude|every|ever
367,375,i ate here a week ago and found most dishes average at best and too expensive.,FOOD|VALUE,FOOD,FOOD|VALUE|FOOD|VALUE,dish|average|found|best
368,376,"don't dine at tamarind for the vegetarian dishes, they are simply not up to par with the non-veg selections.",FOOD|FOOD,FOOD,FOOD|FOOD,selection|dish
369,377,decor is nice though service can be spotty.,AMBIENCE|SERVICE,VALUE,AMBIENCE|SERVICE|VALUE,decor|service|nice
370,378,"most importantly, food is horrible.",FOOD,FOOD,FOOD|VALUE,food|horrible
371,379,i am sad i did the food was horrible.,FOOD,FOOD,FOOD|VALUE,food|horrible
372,380,and yes dal bukhara is so dam good and so are all the kababs.,FOOD|FOOD,,,
373,381,the fish was not fresh and the rice tasted old and stale.,FOOD|FOOD,FOOD,FOOD|FOOD|FOOD|FOOD,fresh|fish|rice|taste
374,382,"quite frankly, this is some of the worst sushi i have ever tried.",FOOD,FOOD,VALUE|VALUE|VALUE|FOOD,worst|tried|ever|sushi
375,383,honestly the worst sushi my husband and i had in our entire lives.,FOOD,FOOD,VALUE|VALUE|FOOD,worst|husband|sushi
376,384,the all-u-can-eat sushi is definitely in very poor quality.,FOOD,FOOD,VALUE|FOOD,quality|sushi
377,385,"limited menu, no-so-fresh ingredients, thinly-sliced fish, fall-apart rice.",FOOD|FOOD|FOOD|FOOD,FOOD,FOOD|FOOD|FOOD|FOOD|VALUE|FOOD,menu|fresh|fish|rice|limited|ingredient
378,386,"the only things u could really taste are the very salty soy sauce (even its low sodium), the vinegar-soaked rice, and the scallion on top of the fish.",FOOD|FOOD,FOOD,FOOD|VALUE|FOOD|FOOD|FOOD,sauce|could|fish|rice|taste
379,387,the waitstaffs are nice though.,SERVICE,AMBIENCE,AMBIENCE|AMBIENCE|VALUE,wait|staff|nice
380,388,"both times i was extremely dissappointed by the service, which was boarderline rude.",SERVICE,VALUE,VALUE|SERVICE,rude|service
381,389,"the dinner was ok, nothing i would have again.",FOOD,VALUE,VALUE,would
382,390,"i had their eggs benedict for brunch, which were the worst in my entire life, i tried removing the hollondaise sauce completely that was how failed it was.",FOOD,FOOD,VALUE|FOOD|FOOD,worst|sauce|tried
383,391,with the theater 2 blocks away we had a delicious meal in a beautiful room.,FOOD|AMBIENCE,AMBIENCE,AMBIENCE|AMBIENCE|FOOD|AMBIENCE,beautiful|away|meal|room
384,392,the service was attentive.,SERVICE,SERVICE,SERVICE,service
385,393,"we love the food, drinks, and atmosphere!",FOOD|FOOD|AMBIENCE,FOOD,AMBIENCE|FOOD|FOOD|FOOD,atmosphere|food|love|drink
386,394,"try the pad thai, it's fabulous and their prices are so cheap!",FOOD,VALUE,VALUE|VALUE|AMBIENCE|VALUE,price|rice|thai|cheap
387,395,"just because it's cheap does not mean the portions are small or the food is nasty, it is great!",FOOD|FOOD,VALUE,FOOD|VALUE|VALUE|VALUE,food|small|portion|cheap
388,396,"also, the sandwiches (nearing $7) didn't come with anything like chips or a side.",FOOD|VALUE,FOOD,FOOD|VALUE,sandwich|come
389,397,"eating in, the atmosphere saves it, but at your desk, it's a very disappointing experience.",AMBIENCE,FOOD,FOOD|SERVICE,atmosphere|experience
390,398,they have authentic indian at amazin prices.,FOOD|VALUE,VALUE,VALUE|VALUE|VALUE|AMBIENCE,price|rice|authentic|indian
391,399,the seats are uncomfortable if you are sitting against the wall on wooden benches.,AMBIENCE,,,
392,400,patroon features a nice cigar bar and has great staff.,AMBIENCE|SERVICE,AMBIENCE,SERVICE|AMBIENCE,staff|nice
393,401,the food is tasty and portion sizes are appropriate.,FOOD|FOOD,FOOD,VALUE|FOOD|FOOD|FOOD,size|food|tasty|portion
394,402,food is horrible.,FOOD,FOOD,FOOD|VALUE,food|horrible
395,403,fish is so very fresh.,FOOD,VALUE,VALUE|FOOD,fresh|fish
396,404,waitstaff are very friendly.,SERVICE,VALUE,VALUE|VALUE|VALUE,friendly|wait|staff
397,405,the menu is limited but almost all of the dishes are excellent.,FOOD|FOOD,FOOD,FOOD|FOOD|FOOD|FOOD|SERVICE,menu|dish|almost|limited|excellent
398,406,the lobster sandwich is not good and the spaghetti with scallops and shrimp is not great.,FOOD|FOOD,FOOD,FOOD|FOOD|FOOD,sandwich|lobster|shrimp
399,407,the service is good and ambience is good for a date or group outing.,SERVICE|AMBIENCE,SERVICE,AMBIENCE|SERVICE,ambience|service
400,408,"even though its good seafood, the prices are too high.",FOOD,VALUE,VALUE|FOOD|VALUE|AMBIENCE,price|food|rice|high
401,409,the lobster sandwich is $24 and although it was good it was not nearly enough to warrant that price.,FOOD|VALUE,VALUE,FOOD|FOOD|VALUE|VALUE,sandwich|lobster|price|rice
402,410,"the food was delicious (i had a halibut special, my husband had steak), and the service was top-notch.",FOOD|FOOD|FOOD|SERVICE,FOOD,FOOD|SERVICE|FOOD,food|service|husband
403,411,truly the mark of an attentive waiter.,SERVICE,SERVICE,SERVICE|SERVICE,wait|waiter
404,412,we ate at this thai place following the reviews but very unhappy with the foods.,FOOD,FOOD,VALUE|FOOD|VALUE|AMBIENCE|AMBIENCE,review|food|view|place|thai
405,413,"i recommend the jelly fish, drunken chicken and the soupy dumplings, certainly the stir fry blue crab.",FOOD|FOOD|FOOD|FOOD,FOOD,FOOD|FOOD|FOOD|FOOD,recommend|dumpling|fish|chicken
